id,type,init,limit_lv5,limit_lv10,limit_lv15,limit_lv20,limit_lv25,limit_lv30,limit_lv35,limit_lv40,limit_lv45,limit_lv50
30002,16,-1,-1,1,-1,-1,10,10,-1,-1,15,-1
30002,19,5,-1,-1,-1,-1,-1,50,-1,-1,-1,65
30002,30,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30003,1,10,-1,-1,-1,-1,15,15,-1,-1,20,-1
30003,2,10,-1,-1,-1,-1,-1,40,-1,-1,-1,60
30003,5,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30003,14,-1,-1,10,-1,-1,20,20,-1,-1,25,-1
30003,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,10
30003,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,15
30003,17,-1,-1,1,-1,-1,2,2,-1,-1,2,-1
30003,18,-1,-1,5,-1,-1,30,30,-1,-1,40,-1
30003,19,-1,-1,-1,5,-1,20,20,-1,-1,35,-1
30004,1,10,-1,-1,-1,-1,15,15,-1,-1,20,-1
30004,2,-1,-1,-1,10,-1,20,20,-1,-1,30,-1
30004,4,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30004,8,-1,-1,-1,1,-1,5,5,-1,-1,5,-1
30004,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,30
30004,14,-1,-1,10,-1,-1,20,20,-1,-1,25,-1
30004,17,1,-1,-1,-1,-1,-1,2,-1,-1,-1,4
30004,18,5,-1,-1,-1,-1,-1,40,-1,-1,-1,60
30005,1,10,-1,-1,-1,-1,-1,25,-1,-1,-1,35
30005,2,-1,-1,10,-1,-1,30,30,-1,-1,40,-1
30005,5,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30005,14,-1,-1,10,-1,-1,20,20,-1,-1,25,-1
30005,15,-1,-1,1,-1,-1,5,5,-1,-1,5,-1
30005,16,-1,-1,1,-1,-1,10,10,-1,-1,15,-1
30005,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3
30005,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,40
30005,19,5,-1,-1,-1,-1,-1,50,-1,-1,-1,65
30006,1,10,-1,-1,-1,-1,-1,25,-1,-1,-1,35
30006,2,-1,-1,10,-1,-1,30,30,-1,-1,40,-1
30006,6,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30006,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,30
30006,14,-1,-1,10,-1,-1,20,20,-1,-1,25,-1
30006,15,-1,-1,1,-1,-1,5,5,-1,-1,5,-1
30006,16,-1,-1,1,-1,-1,10,10,-1,-1,15,-1
30006,19,5,-1,-1,-1,-1,-1,50,-1,-1,-1,65
30007,1,10,-1,-1,-1,-1,15,15,-1,-1,20,-1
30007,2,-1,-1,10,-1,-1,30,30,-1,-1,40,-1
30007,5,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30007,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,10
30007,11,-1,-1,-1,10,-1,15,15,-1,-1,20,-1
30007,14,-1,-1,10,-1,-1,20,20,-1,-1,25,-1
30007,15,1,-1,-1,-1,-1,-1,5,-1,-1,-1,10
30007,16,1,-1,-1,-1,-1,-1,15,-1,-1,-1,20
30007,19,-1,-1,5,-1,-1,35,35,-1,-1,50,-1
30008,1,10,-1,-1,-1,-1,-1,25,-1,-1,-1,35
30008,2,-1,-1,10,-1,-1,30,30,-1,-1,40,-1
30008,4,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30008,14,-1,-1,10,-1,-1,20,20,-1,-1,25,-1
30008,15,-1,-1,1,-1,-1,5,5,-1,-1,5,-1
30008,16,-1,-1,1,-1,-1,10,10,-1,-1,15,-1
30008,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3
30008,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,40
30008,19,5,-1,-1,-1,-1,-1,50,-1,-1,-1,65
30009,1,10,-1,-1,-1,-1,15,15,-1,-1,20,-1
30009,2,-1,-1,-1,10,-1,20,20,-1,-1,30,-1
30009,4,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30009,8,-1,-1,1,-1,-1,5,5,-1,-1,10,-1
30009,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,30
30009,14,10,-1,-1,-1,-1,-1,25,-1,-1,-1,35
30009,15,-1,-1,1,-1,-1,5,5,-1,-1,5,-1
30009,16,-1,-1,1,-1,-1,10,10,-1,-1,15,-1
30009,17,1,-1,-1,-1,-1,-1,2,-1,-1,-1,3
30009,18,5,-1,-1,-1,-1,-1,40,-1,-1,-1,50
30010,1,10,-1,-1,-1,-1,20,20,-1,-1,25,-1
30010,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,30
30010,7,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30010,8,1,-1,-1,-1,-1,-1,10,-1,-1,-1,15
30010,13,10,-1,-1,-1,-1,-1,25,-1,-1,-1,35
30010,15,1,-1,-1,-1,-1,-1,5,-1,-1,-1,10
30010,16,1,-1,-1,-1,-1,-1,15,-1,-1,-1,20
30010,19,-1,-1,-1,5,-1,20,20,-1,-1,35,-1
30010,31,1,-1,-1,-1,-1,-1,3,-1,-1,-1,5
30011,1,10,-1,-1,-1,-1,15,15,-1,-1,20,-1
30011,2,-1,-1,-1,10,-1,20,20,-1,-1,30,-1
30011,3,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30011,8,-1,-1,1,-1,-1,5,5,-1,-1,10,-1
30011,14,10,-1,-1,-1,-1,-1,25,-1,-1,-1,35
30011,15,-1,-1,1,-1,-1,5,5,-1,-1,5,-1
30011,16,-1,-1,1,-1,-1,10,10,-1,-1,15,-1
30011,17,1,-1,-1,-1,-1,-1,2,-1,-1,-1,3
30011,18,5,-1,-1,-1,-1,-1,40,-1,-1,-1,50
30011,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,80
30012,1,10,-1,-1,-1,-1,15,15,-1,-1,20,-1
30012,2,-1,-1,10,-1,-1,30,30,-1,-1,40,-1
30012,6,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30012,12,-1,-1,-1,10,-1,15,15,-1,-1,20,-1
30012,14,-1,-1,10,-1,-1,20,20,-1,-1,25,-1
30012,15,1,-1,-1,-1,-1,-1,5,-1,-1,-1,10
30012,16,1,-1,-1,-1,-1,-1,15,-1,-1,-1,20
30012,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3
30012,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,40
30012,19,-1,-1,5,-1,-1,35,35,-1,-1,50,-1
30013,1,10,-1,-1,-1,-1,15,15,-1,-1,20,-1
30013,2,-1,-1,-1,10,-1,20,20,-1,-1,30,-1
30013,8,-1,-1,-1,1,-1,5,5,-1,-1,5,-1
30013,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,30
30013,14,-1,-1,10,-1,-1,20,20,-1,-1,25,-1
30013,17,1,-1,-1,-1,-1,-1,2,-1,-1,-1,4
30013,18,5,-1,-1,-1,-1,-1,40,-1,-1,-1,60
30013,30,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30013,31,1,-1,-1,-1,-1,-1,3,-1,-1,-1,5
30014,1,10,-1,-1,-1,-1,15,15,-1,-1,20,-1
30014,2,-1,-1,-1,10,-1,20,20,-1,-1,30,-1
30014,5,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30014,8,-1,-1,-1,1,-1,5,5,-1,-1,5,-1
30014,14,-1,-1,10,-1,-1,20,20,-1,-1,25,-1
30014,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,10
30014,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,15
30014,17,1,-1,-1,-1,-1,-1,2,-1,-1,-1,4
30014,18,5,-1,-1,-1,-1,-1,40,-1,-1,-1,60
30015,1,10,-1,-1,-1,-1,15,15,-1,-1,20,-1
30015,2,-1,-1,10,-1,-1,30,30,-1,-1,40,-1
30015,3,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30015,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,10
30015,9,-1,-1,-1,10,-1,15,15,-1,-1,20,-1
30015,14,-1,-1,10,-1,-1,20,20,-1,-1,25,-1
30015,15,1,-1,-1,-1,-1,-1,5,-1,-1,-1,10
30015,16,1,-1,-1,-1,-1,-1,15,-1,-1,-1,20
30015,19,-1,-1,5,-1,-1,35,35,-1,-1,50,-1
30016,1,10,-1,-1,-1,-1,20,20,-1,-1,25,-1
30016,4,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30016,8,1,-1,-1,-1,-1,-1,10,-1,-1,-1,15
30016,10,10,-1,-1,-1,-1,-1,25,-1,-1,-1,35
30016,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,30
30016,15,1,-1,-1,-1,-1,-1,5,-1,-1,-1,10
30016,16,1,-1,-1,-1,-1,-1,15,-1,-1,-1,20
30016,19,-1,-1,-1,5,-1,20,20,-1,-1,35,-1
30017,1,10,-1,-1,-1,-1,15,15,-1,-1,20,-1
30017,2,10,-1,-1,-1,-1,-1,40,-1,-1,-1,60
30017,4,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30017,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,10
30017,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,15
30017,14,-1,-1,10,-1,-1,20,20,-1,-1,25,-1
30017,17,-1,-1,1,-1,-1,2,2,-1,-1,2,-1
30017,18,-1,-1,5,-1,-1,30,30,-1,-1,40,-1
30017,19,-1,-1,-1,5,-1,20,20,-1,-1,35,-1
30018,1,10,-1,-1,-1,-1,15,15,-1,-1,20,-1
30018,2,-1,-1,-1,10,-1,20,20,-1,-1,30,-1
30018,3,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30018,8,-1,-1,1,-1,-1,5,5,-1,-1,10,-1
30018,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,30
30018,14,10,-1,-1,-1,-1,-1,25,-1,-1,-1,35
30018,15,-1,-1,1,-1,-1,5,5,-1,-1,5,-1
30018,16,-1,-1,1,-1,-1,10,10,-1,-1,15,-1
30018,17,1,-1,-1,-1,-1,-1,2,-1,-1,-1,3
30018,18,5,-1,-1,-1,-1,-1,40,-1,-1,-1,50
30019,1,10,-1,-1,-1,-1,15,15,-1,-1,20,-1
30019,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,30
30019,8,1,-1,-1,-1,-1,-1,10,-1,-1,-1,15
30019,12,10,-1,-1,-1,-1,-1,25,-1,-1,-1,35
30019,15,-1,-1,-1,1,-1,1,1,-1,-1,5,-1
30019,16,-1,-1,-1,1,-1,5,5,-1,-1,10,-1
30019,19,-1,-1,5,-1,-1,35,35,-1,-1,50,-1
30019,30,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30020,1,10,-1,-1,-1,-1,20,20,-1,-1,25,-1
30020,3,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30020,8,1,-1,-1,-1,-1,-1,10,-1,-1,-1,15
30020,9,10,-1,-1,-1,-1,-1,25,-1,-1,-1,35
30020,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,30
30020,15,1,-1,-1,-1,-1,-1,5,-1,-1,-1,10
30020,16,1,-1,-1,-1,-1,-1,15,-1,-1,-1,20
30020,19,-1,-1,-1,5,-1,20,20,-1,-1,35,-1
30021,8,-1,-1,-1,-1,-1,-1,-1,5,10,-1,-1
30021,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,30
30021,14,10,-1,-1,-1,-1,-1,25,-1,-1,-1,30
30021,25,10,-1,-1,-1,-1,-1,40,-1,-1,-1,60
30021,26,10,-1,-1,-1,-1,-1,25,-1,-1,-1,35
30021,27,5,-1,-1,-1,-1,-1,20,-1,-1,-1,30
30021,28,1,-1,-1,-1,-1,-1,15,-1,-1,-1,25
30022,1,10,-1,-1,-1,-1,-1,25,-1,-1,-1,30
30022,2,-1,-1,-1,10,-1,20,20,-1,-1,30,-1
30022,6,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30022,14,-1,-1,-1,10,-1,15,15,-1,-1,20,-1
30022,15,-1,-1,-1,1,-1,1,1,-1,-1,5,-1
30022,16,-1,-1,-1,1,-1,5,5,-1,-1,10,-1
30022,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2
30022,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,10
30022,19,-1,-1,5,-1,-1,35,35,-1,-1,50,-1
30023,1,10,-1,-1,-1,-1,15,15,-1,-1,20,-1
30023,2,10,-1,-1,-1,-1,-1,40,-1,-1,-1,50
30023,6,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30023,14,-1,5,-1,-1,10,-1,-1,-1,15,-1,-1
30023,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5
30023,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,15
30023,17,-1,-1,1,-1,-1,2,2,-1,-1,2,-1
30023,18,-1,-1,5,-1,-1,30,30,-1,-1,40,-1
30023,19,-1,-1,-1,5,-1,20,20,-1,-1,35,-1
30024,1,10,-1,-1,-1,-1,15,15,-1,-1,20,-1
30024,2,10,-1,-1,-1,-1,-1,40,-1,-1,-1,60
30024,5,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30024,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,10
30024,14,-1,-1,10,-1,-1,20,20,-1,-1,25,-1
30024,17,-1,-1,1,-1,-1,2,2,-1,-1,2,-1
30024,18,-1,-1,5,-1,-1,30,30,-1,-1,40,-1
30024,19,-1,-1,-1,5,-1,20,20,-1,-1,35,-1
30025,1,10,-1,-1,-1,-1,-1,25,-1,-1,-1,35
30025,2,-1,-1,-1,10,-1,20,20,-1,-1,30,-1
30025,3,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30025,14,-1,-1,1,-1,-1,5,5,-1,-1,10,-1
30025,15,-1,-1,-1,1,-1,1,1,-1,-1,5,-1
30025,16,-1,-1,-1,1,-1,5,5,-1,-1,10,-1
30025,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,30
30026,1,10,-1,-1,-1,-1,15,15,-1,-1,20,-1
30026,2,10,-1,-1,-1,-1,-1,40,-1,-1,-1,60
30026,3,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30026,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,10
30026,14,-1,-1,10,-1,-1,20,20,-1,-1,25,-1
30026,17,-1,-1,1,-1,-1,2,2,-1,-1,2,-1
30026,18,-1,-1,5,-1,-1,30,30,-1,-1,40,-1
30026,19,-1,-1,-1,5,-1,20,20,-1,-1,35,-1
30027,1,10,-1,-1,-1,-1,-1,25,-1,-1,-1,35
30027,2,-1,-1,10,-1,-1,30,30,-1,-1,40,-1
30027,5,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30027,14,-1,-1,10,-1,-1,20,20,-1,-1,25,-1
30027,15,-1,-1,1,-1,-1,5,5,-1,-1,5,-1
30027,16,-1,-1,1,-1,-1,10,10,-1,-1,15,-1
30027,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3
30027,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,40
30027,19,5,-1,-1,-1,-1,-1,50,-1,-1,-1,65
30028,1,10,-1,-1,-1,-1,20,20,-1,-1,25,-1
30028,2,-1,-1,-1,10,-1,20,20,-1,-1,30,-1
30028,5,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30028,8,-1,-1,1,-1,-1,5,5,-1,-1,10,-1
30028,14,10,-1,-1,-1,-1,-1,25,-1,-1,-1,35
30028,15,-1,-1,1,-1,-1,5,5,-1,-1,5,-1
30028,16,-1,-1,1,-1,-1,10,10,-1,-1,15,-1
30028,17,-1,-1,-1,1,-1,1,1,-1,-1,2,-1
30028,18,-1,-1,-1,5,-1,20,20,-1,-1,30,-1
30028,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,80
30029,1,10,-1,-1,-1,-1,15,15,-1,-1,20,-1
30029,2,-1,-1,10,-1,-1,30,30,-1,-1,40,-1
30029,6,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30029,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,10
30029,10,-1,-1,-1,10,-1,15,15,-1,-1,20,-1
30029,14,-1,-1,10,-1,-1,20,20,-1,-1,25,-1
30029,15,1,-1,-1,-1,-1,-1,5,-1,-1,-1,10
30029,16,1,-1,-1,-1,-1,-1,15,-1,-1,-1,20
30029,19,-1,-1,5,-1,-1,35,35,-1,-1,50,-1
30030,1,10,-1,-1,-1,-1,20,20,-1,-1,25,-1
30030,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,30
30030,6,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30030,8,-1,-1,-1,1,-1,5,5,-1,-1,5,-1
30030,12,10,-1,-1,-1,-1,-1,25,-1,-1,-1,35
30030,15,-1,-1,-1,1,-1,1,1,-1,-1,5,-1
30030,16,-1,-1,-1,1,-1,5,5,-1,-1,10,-1
30030,19,5,-1,-1,-1,-1,-1,50,-1,-1,-1,65
30031,1,10,-1,-1,-1,-1,15,15,-1,-1,20,-1
30031,2,10,-1,-1,-1,-1,-1,40,-1,-1,-1,60
30031,7,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30031,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,30
30031,14,-1,-1,10,-1,-1,20,20,-1,-1,25,-1
30031,17,-1,-1,1,-1,-1,2,2,-1,-1,2,-1
30031,18,-1,-1,5,-1,-1,30,30,-1,-1,40,-1
30031,19,-1,-1,-1,5,-1,20,20,-1,-1,35,-1
30031,31,1,-1,-1,-1,-1,-1,3,-1,-1,-1,5
30032,1,10,-1,-1,-1,-1,15,15,-1,-1,20,-1
30032,2,-1,-1,10,-1,-1,30,30,-1,-1,40,-1
30032,5,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30032,8,-1,-1,-1,1,-1,5,5,-1,-1,5,-1
30032,14,-1,-1,-1,10,-1,15,15,-1,-1,20,-1
30032,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,10
30032,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,15
30032,17,1,-1,-1,-1,-1,-1,2,-1,-1,-1,4
30032,18,5,-1,-1,-1,-1,-1,40,-1,-1,-1,60
30033,1,10,-1,-1,-1,-1,15,15,-1,-1,20,-1
30033,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,30
30033,5,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30033,8,-1,-1,-1,1,-1,5,5,-1,-1,5,-1
30033,14,5,-1,-1,-1,-1,-1,20,-1,-1,-1,30
30033,17,-1,-1,1,-1,-1,2,2,-1,-1,2,-1
30033,18,-1,-1,5,-1,-1,30,30,-1,-1,40,-1
30033,19,-1,-1,-1,5,-1,20,20,-1,-1,35,-1
30034,1,10,-1,-1,-1,-1,-1,25,-1,-1,-1,30
30034,5,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30034,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,10
30034,14,-1,-1,-1,10,-1,15,15,-1,-1,20,-1
30034,15,-1,-1,-1,1,-1,1,1,-1,-1,5,-1
30034,16,-1,-1,-1,1,-1,5,5,-1,-1,10,-1
30034,17,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1
30034,18,-1,-1,-1,-1,-1,20,-1,-1,-1,-1,-1
30034,19,-1,-1,5,-1,-1,35,35,-1,-1,50,-1
30036,8,-1,-1,-1,-1,-1,-1,-1,5,10,-1,-1
30036,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,30
30036,14,10,-1,-1,-1,-1,-1,25,-1,-1,-1,30
30036,15,1,-1,-1,-1,-1,-1,5,-1,-1,-1,10
30036,16,1,-1,-1,-1,-1,-1,15,-1,-1,-1,20
30036,25,-1,-1,-1,10,-1,20,20,-1,-1,30,-1
30036,26,10,-1,-1,-1,-1,-1,25,-1,-1,-1,35
30036,27,-1,-1,5,-1,-1,15,15,-1,-1,20,-1
30036,28,-1,-1,1,-1,-1,10,10,-1,-1,15,-1
30038,1,10,-1,-1,-1,-1,15,15,-1,-1,20,-1
30038,2,10,-1,-1,-1,-1,-1,40,-1,-1,-1,60
30038,4,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30038,14,-1,-1,10,-1,-1,20,20,-1,-1,25,-1
30038,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,10
30038,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,15
30038,17,-1,-1,1,-1,-1,2,2,-1,-1,2,-1
30038,18,-1,-1,5,-1,-1,30,30,-1,-1,40,-1
30038,19,-1,-1,-1,5,-1,20,20,-1,-1,35,-1
30039,1,10,-1,-1,-1,-1,-1,25,-1,-1,-1,30
30039,2,-1,-1,-1,10,-1,20,20,-1,-1,30,-1
30039,5,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30039,9,-1,-1,10,-1,-1,20,20,-1,-1,25,-1
30039,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,30
30039,15,1,-1,-1,-1,-1,-1,5,-1,-1,-1,10
30039,16,1,-1,-1,-1,-1,-1,15,-1,-1,-1,20
30039,19,-1,-1,-1,5,-1,20,20,-1,-1,35,-1
30040,1,10,-1,-1,-1,-1,20,20,-1,-1,25,-1
30040,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,30
30040,6,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30040,8,-1,-1,-1,1,-1,5,5,-1,-1,5,-1
30040,14,-1,-1,10,-1,-1,20,20,-1,-1,25,-1
30040,17,1,-1,-1,-1,-1,-1,2,-1,-1,-1,4
30040,18,5,-1,-1,-1,-1,-1,40,-1,-1,-1,60
30040,19,-1,-1,-1,5,-1,10,10,-1,-1,20,-1
30041,1,10,-1,-1,-1,-1,-1,20,-1,-1,-1,30
30041,2,-1,-1,1,-1,-1,-1,15,-1,-1,-1,30
30041,7,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30041,14,-1,-1,-1,10,-1,15,15,-1,-1,20,-1
30041,15,-1,-1,-1,1,-1,1,1,-1,-1,5,-1
30041,16,-1,-1,-1,1,-1,5,5,-1,-1,10,-1
30041,19,-1,-1,-1,5,-1,20,20,-1,-1,35,-1
30041,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5
30042,1,10,-1,-1,-1,-1,20,20,-1,-1,25,-1
30042,8,1,-1,-1,-1,-1,-1,10,-1,-1,-1,15
30042,11,-1,-1,5,-1,-1,-1,15,-1,-1,-1,25
30042,14,5,-1,-1,-1,-1,-1,20,-1,-1,-1,30
30042,15,-1,-1,-1,1,-1,1,1,-1,-1,5,-1
30042,16,-1,-1,-1,1,-1,5,5,-1,-1,10,-1
30042,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3
30042,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,40
30042,30,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30043,1,10,-1,-1,-1,-1,15,15,-1,-1,20,-1
30043,2,-1,-1,-1,10,-1,20,20,-1,-1,30,-1
30043,4,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30043,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,10
30043,10,10,-1,-1,-1,-1,-1,25,-1,-1,-1,30
30043,14,-1,-1,10,-1,-1,20,20,-1,-1,25,-1
30043,17,1,-1,-1,-1,-1,-1,2,-1,-1,-1,3
30043,18,5,-1,-1,-1,-1,-1,40,-1,-1,-1,50
30043,19,-1,-1,5,-1,-1,35,35,-1,-1,50,-1
30044,1,10,-1,-1,-1,-1,-1,25,-1,-1,-1,30
30044,3,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30044,8,-1,-1,-1,1,-1,5,5,-1,-1,5,-1
30044,15,-1,-1,-1,1,-1,1,1,-1,-1,5,-1
30044,16,-1,-1,-1,1,-1,5,5,-1,-1,10,-1
30044,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3
30044,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,40
30044,19,-1,-1,-1,5,-1,20,20,-1,-1,35,-1
30045,1,10,-1,-1,-1,-1,-1,25,-1,-1,-1,35
30045,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,30
30045,9,-1,-1,10,-1,-1,20,20,-1,-1,25,-1
30045,15,1,-1,-1,-1,-1,-1,5,-1,-1,-1,10
30045,16,1,-1,-1,-1,-1,-1,15,-1,-1,-1,20
30045,19,5,-1,-1,-1,-1,-1,50,-1,-1,-1,65
30045,30,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30046,1,10,-1,-1,-1,-1,15,15,-1,-1,20,-1
30046,2,-1,-1,-1,10,-1,20,20,-1,-1,30,-1
30046,6,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30046,14,10,-1,-1,-1,-1,-1,25,-1,-1,-1,35
30046,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,10
30046,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,15
30046,17,1,-1,-1,-1,-1,-1,2,-1,-1,-1,3
30046,18,5,-1,-1,-1,-1,-1,40,-1,-1,-1,50
30047,1,10,-1,-1,-1,-1,20,20,-1,-1,25,-1
30047,5,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30047,8,-1,-1,-1,1,-1,5,5,-1,-1,5,-1
30047,11,10,-1,-1,-1,-1,-1,25,-1,-1,-1,30
30047,14,-1,-1,-1,5,-1,-1,10,-1,-1,15,-1
30047,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3
30047,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,40
30047,19,-1,-1,10,-1,-1,-1,15,-1,-1,-1,20
30048,1,10,-1,-1,-1,-1,20,20,-1,-1,25,-1
30048,2,10,-1,-1,-1,-1,-1,40,-1,-1,-1,50
30048,6,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30048,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,30
30048,15,1,-1,-1,-1,-1,-1,5,-1,-1,-1,10
30048,16,1,-1,-1,-1,-1,-1,15,-1,-1,-1,20
30048,17,-1,-1,-1,1,-1,1,1,-1,-1,2,-1
30048,18,-1,-1,-1,5,-1,20,20,-1,-1,30,-1
30048,19,-1,-1,5,-1,-1,35,35,-1,-1,50,-1
30052,8,-1,-1,-1,-1,-1,-1,-1,5,10,-1,-1
30052,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,30
30052,12,10,-1,-1,-1,-1,-1,25,-1,-1,-1,30
30052,14,10,-1,-1,-1,-1,-1,25,-1,-1,-1,30
30052,15,-1,-1,-1,1,-1,1,1,-1,-1,5,-1
30052,16,-1,-1,-1,1,-1,5,5,-1,-1,10,-1
30052,25,10,-1,-1,-1,-1,-1,40,-1,-1,-1,60
30052,26,10,-1,-1,-1,-1,-1,25,-1,-1,-1,35
30052,27,5,-1,-1,-1,-1,-1,20,-1,-1,-1,30
30052,28,-1,-1,-1,1,-1,5,5,-1,-1,10,-1
30053,1,10,-1,-1,-1,-1,20,20,-1,-1,25,-1
30053,3,-1,-1,-1,1,-1,1,1,-1,-1,1,-1
30053,5,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30053,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,10
30053,14,-1,-1,-1,10,-1,15,15,-1,-1,20,-1
