id,item_exchange_top_id,disp_order,condition_type,condition_value_1,condition_value_2,change_item_limit_type,change_item_limit_num,change_item_category,change_item_id,change_item_num,additional_piece_num,pay_item_category,pay_item_id,pay_item_num,price_change_group_id,start_date,end_date
5003040,5003,40,0,0,0,0,0,50,104801,1,60,41,196,1,0,1677207600,2542978799
5003041,5003,41,0,0,0,0,0,50,105901,1,60,41,196,1,0,1677207600,2542978799
5003042,5003,42,0,0,0,0,0,50,100602,1,60,41,196,1,0,1677207600,2542978799
5003043,5003,43,0,0,0,0,0,50,102302,1,60,41,196,1,0,1677207600,2542978799
5003044,5003,44,0,0,0,0,0,50,102201,1,60,41,196,1,0,1677207600,2542978799
5003045,5003,45,0,0,0,0,0,50,102101,1,60,41,196,1,0,1677207600,2542978799
5003046,5003,46,0,0,0,0,0,50,105202,1,60,41,196,1,0,1677207600,2542978799
5003047,5003,47,0,0,0,0,0,50,101502,1,60,41,196,1,0,1677207600,2542978799
5003048,5003,48,0,0,0,0,0,50,106901,1,60,41,196,1,0,1677207600,2542978799
5003049,5003,49,0,0,0,0,0,50,102602,1,60,41,196,1,0,1677207600,2542978799
5003050,5003,50,0,0,0,0,0,50,103702,1,60,41,196,1,0,1677207600,2542978799
5003051,5003,51,0,0,0,0,0,50,107101,1,60,41,196,1,0,1677207600,2542978799
5003052,5003,52,0,0,0,0,0,50,103301,1,60,41,196,1,0,1677207600,2542978799
5003053,5003,53,0,0,0,0,0,50,106801,1,60,41,196,1,0,1677207600,2542978799
5003054,5003,54,0,0,0,0,0,50,106701,1,60,41,196,1,0,1677207600,2542978799
5003055,5003,55,0,0,0,0,0,50,107401,1,60,41,196,1,0,1677207600,2542978799
5003056,5003,56,0,0,0,0,0,50,102002,1,60,41,196,1,0,1677207600,2542978799
5003057,5003,57,0,0,0,0,0,50,100502,1,60,41,196,1,0,1677207600,2542978799
5003058,5003,58,0,0,0,0,0,50,105101,1,60,41,196,1,0,1677207600,2542978799
5003059,5003,59,0,0,0,0,0,50,107201,1,60,41,196,1,0,1677207600,2542978799
5003060,5003,60,0,0,0,0,0,50,106002,1,60,41,196,1,0,1677207600,2542978799
5003061,5003,61,0,0,0,0,0,50,106102,1,60,41,196,1,0,1677207600,2542978799
5003062,5003,62,0,0,0,0,0,50,103101,1,60,41,196,1,0,1677207600,2542978799
5003063,5003,63,0,0,0,0,0,50,106401,1,60,41,196,1,0,1677207600,2542978799
5003064,5003,64,0,0,0,0,0,50,103802,1,60,41,196,1,0,1677207600,2542978799
5003065,5003,65,0,0,0,0,0,50,102202,1,60,41,196,1,0,1677207600,2542978799
5003066,5003,66,0,0,0,0,0,50,103401,1,60,41,196,1,0,1677207600,2542978799
5003067,5003,67,0,0,0,0,0,50,104401,1,60,41,196,1,0,1677207600,2542978799
5003068,5003,68,0,0,0,0,0,50,101002,1,60,41,196,1,0,1677207600,2542978799
5003069,5003,69,0,0,0,0,0,50,105902,1,60,41,196,1,0,1677207600,2542978799
5003070,5003,70,0,0,0,0,0,50,103601,1,60,41,196,1,0,1677207600,2542978799
5003071,5003,71,0,0,0,0,0,50,101303,1,60,41,196,1,0,1677207600,2542978799
5003072,5003,72,0,0,0,0,0,50,100702,1,60,41,196,1,0,1677207600,2542978799
5003073,5003,73,0,0,0,0,0,50,105301,1,60,41,196,1,0,1677207600,2542978799
5003074,5003,74,0,0,0,0,0,50,109801,1,60,41,196,1,0,1677207600,2542978799
5003075,5003,75,0,0,0,0,0,50,104602,1,60,41,196,1,0,1677207600,2542978799
5003076,5003,76,0,0,0,0,0,50,103502,1,60,41,196,1,0,1677207600,2542978799
5003077,5003,77,0,0,0,0,0,50,105002,1,60,41,196,1,0,1677207600,2542978799
5003078,5003,78,0,0,0,0,0,50,102901,1,60,41,196,1,0,1677207600,2542978799
5003079,5003,79,0,0,0,0,0,50,104201,1,60,41,196,1,0,1677207600,2542978799
5003080,5003,80,0,0,0,0,0,50,101902,1,60,41,196,1,0,1677207600,2542978799
5003081,5003,81,0,0,0,0,0,50,105802,1,60,41,196,1,0,1677207600,2542978799
5003082,5003,82,0,0,0,0,0,50,108701,1,60,41,196,1,0,1677207600,2542978799
5003083,5003,83,0,0,0,0,0,50,107801,1,60,41,196,1,0,1677207600,2542978799
5003084,5003,84,0,0,0,0,0,50,102102,1,60,41,196,1,0,1677207600,2542978799
5003085,5003,85,0,0,0,0,0,50,103402,1,60,41,196,1,0,1677207600,2542978799
5003086,5003,86,0,0,0,0,0,50,104901,1,60,41,196,1,0,1677207600,2542978799
5003087,5003,87,0,0,0,0,0,50,110001,1,60,41,196,1,0,1677207600,2542978799
5003088,5003,88,0,0,0,0,0,50,100802,1,60,41,196,1,0,1677207600,2542978799
5003089,5003,89,0,0,0,0,0,50,100902,1,60,41,196,1,0,1677207600,2542978799
5003090,5003,90,0,0,0,0,0,50,104701,1,60,41,196,1,0,1677207600,2542978799
5003091,5003,91,0,0,0,0,0,50,101602,1,60,41,196,1,0,1677207600,2542978799
5003092,5003,92,0,0,0,0,0,50,106802,1,60,41,196,1,0,1677207600,2542978799
5003093,5003,93,0,0,0,0,0,50,106702,1,60,41,196,1,0,1677207600,2542978799
5504001,5504,1,0,0,0,0,0,51,30001,1,0,42,197,1,0,1677207600,2542978799
5504002,5504,2,0,0,0,0,0,51,30002,1,0,42,197,1,0,1677207600,2542978799
5504003,5504,3,0,0,0,0,0,51,30003,1,0,42,197,1,0,1677207600,2542978799
5504004,5504,4,0,0,0,0,0,51,30004,1,0,42,197,1,0,1677207600,2542978799
5504005,5504,5,0,0,0,0,0,51,30005,1,0,42,197,1,0,1677207600,2542978799
5504006,5504,6,0,0,0,0,0,51,30006,1,0,42,197,1,0,1677207600,2542978799
5504007,5504,7,0,0,0,0,0,51,30007,1,0,42,197,1,0,1677207600,2542978799
5504008,5504,8,0,0,0,0,0,51,30008,1,0,42,197,1,0,1677207600,2542978799
5504009,5504,9,0,0,0,0,0,51,30009,1,0,42,197,1,0,1677207600,2542978799
5504010,5504,10,0,0,0,0,0,51,30010,1,0,42,197,1,0,1677207600,2542978799
5504011,5504,11,0,0,0,0,0,51,30011,1,0,42,197,1,0,1677207600,2542978799
5504012,5504,12,0,0,0,0,0,51,30012,1,0,42,197,1,0,1677207600,2542978799
5504013,5504,13,0,0,0,0,0,51,30013,1,0,42,197,1,0,1677207600,2542978799
5504014,5504,14,0,0,0,0,0,51,30014,1,0,42,197,1,0,1677207600,2542978799
5504015,5504,15,0,0,0,0,0,51,30015,1,0,42,197,1,0,1677207600,2542978799
5504016,5504,16,0,0,0,0,0,51,30016,1,0,42,197,1,0,1677207600,2542978799
5504017,5504,17,0,0,0,0,0,51,30017,1,0,42,197,1,0,1677207600,2542978799
5504018,5504,18,0,0,0,0,0,51,30018,1,0,42,197,1,0,1677207600,2542978799
5504019,5504,19,0,0,0,0,0,51,30020,1,0,42,197,1,0,1677207600,2542978799
5504020,5504,20,0,0,0,0,0,51,30021,1,0,42,197,1,0,1677207600,2542978799
5504021,5504,21,0,0,0,0,0,51,30024,1,0,42,197,1,0,1677207600,2542978799
5504022,5504,22,0,0,0,0,0,51,30026,1,0,42,197,1,0,1677207600,2542978799
5504023,5504,23,0,0,0,0,0,51,30027,1,0,42,197,1,0,1677207600,2542978799
5504024,5504,24,0,0,0,0,0,51,30028,1,0,42,197,1,0,1677207600,2542978799
5504025,5504,25,0,0,0,0,0,51,30029,1,0,42,197,1,0,1677207600,2542978799
5504026,5504,26,0,0,0,0,0,51,30031,1,0,42,197,1,0,1677207600,2542978799
5504027,5504,27,0,0,0,0,0,51,30032,1,0,42,197,1,0,1677207600,2542978799
5504028,5504,28,0,0,0,0,0,51,30038,1,0,42,197,1,0,1677207600,2542978799
5504029,5504,29,0,0,0,0,0,51,30039,1,0,42,197,1,0,1677207600,2542978799
5504030,5504,30,0,0,0,0,0,51,30040,1,0,42,197,1,0,1677207600,2542978799
5504031,5504,31,0,0,0,0,0,51,30042,1,0,42,197,1,0,1677207600,2542978799
5504032,5504,32,0,0,0,0,0,51,30055,1,0,42,197,1,0,1677207600,2542978799
5504033,5504,33,0,0,0,0,0,51,30056,1,0,42,197,1,0,1677207600,2542978799
5504034,5504,34,0,0,0,0,0,51,30048,1,0,42,197,1,0,1677207600,2542978799
5504035,5504,35,0,0,0,0,0,51,30045,1,0,42,197,1,0,1677207600,2542978799
5504036,5504,36,0,0,0,0,0,51,30046,1,0,42,197,1,0,1677207600,2542978799
5504037,5504,37,0,0,0,0,0,51,30054,1,0,42,197,1,0,1677207600,2542978799
5504038,5504,38,0,0,0,0,0,51,30034,1,0,42,197,1,0,1677207600,2542978799
5504039,5504,39,0,0,0,0,0,51,30036,1,0,42,197,1,0,1677207600,2542978799
5504040,5504,40,0,0,0,0,0,51,30063,1,0,42,197,1,0,1677207600,2542978799
5504041,5504,41,0,0,0,0,0,51,30064,1,0,42,197,1,0,1677207600,2542978799
5504042,5504,42,0,0,0,0,0,51,30065,1,0,42,197,1,0,1677207600,2542978799
5504043,5504,43,0,0,0,0,0,51,30043,1,0,42,197,1,0,1677207600,2542978799
5504044,5504,44,0,0,0,0,0,51,30068,1,0,42,197,1,0,1677207600,2542978799
5504045,5504,45,0,0,0,0,0,51,30069,1,0,42,197,1,0,1677207600,2542978799
5504046,5504,46,0,0,0,0,0,51,30071,1,0,42,197,1,0,1677207600,2542978799
5504047,5504,47,0,0,0,0,0,51,30072,1,0,42,197,1,0,1677207600,2542978799
5504048,5504,48,0,0,0,0,0,51,30073,1,0,42,197,1,0,1677207600,2542978799
5504049,5504,49,0,0,0,0,0,51,30075,1,0,42,197,1,0,1677207600,2542978799
5504050,5504,50,0,0,0,0,0,51,30077,1,0,42,197,1,0,1677207600,2542978799
5504051,5504,51,0,0,0,0,0,51,30078,1,0,42,197,1,0,1677207600,2542978799
5504052,5504,52,0,0,0,0,0,51,30080,1,0,42,197,1,0,1677207600,2542978799
5504053,5504,53,0,0,0,0,0,51,30082,1,0,42,197,1,0,1677207600,2542978799
5504054,5504,54,0,0,0,0,0,51,30083,1,0,42,197,1,0,1677207600,2542978799
5504055,5504,55,0,0,0,0,0,51,30085,1,0,42,197,1,0,1677207600,2542978799
5504056,5504,56,0,0,0,0,0,51,30086,1,0,42,197,1,0,1677207600,2542978799
5504057,5504,57,0,0,0,0,0,51,30089,1,0,42,197,1,0,1677207600,2542978799
5504058,5504,58,0,0,0,0,0,51,30090,1,0,42,197,1,0,1677207600,2542978799
5504059,5504,59,0,0,0,0,0,51,30091,1,0,42,197,1,0,1677207600,2542978799
5504060,5504,60,0,0,0,0,0,51,30093,1,0,42,197,1,0,1677207600,2542978799
5504061,5504,61,0,0,0,0,0,51,30094,1,0,42,197,1,0,1677207600,2542978799
5504062,5504,62,0,0,0,0,0,51,30095,1,0,42,197,1,0,1677207600,2542978799
5504063,5504,63,0,0,0,0,0,51,30097,1,0,42,197,1,0,1677207600,2542978799
5504064,5504,64,0,0,0,0,0,51,30098,1,0,42,197,1,0,1677207600,2542978799
5504065,5504,65,0,0,0,0,0,51,30099,1,0,42,197,1,0,1677207600,2542978799
5504066,5504,66,0,0,0,0,0,51,30053,1,0,42,197,1,0,1677207600,2542978799
5504067,5504,67,0,0,0,0,0,51,30102,1,0,42,197,1,0,1677207600,2542978799
5504068,5504,68,0,0,0,0,0,51,30103,1,0,42,197,1,0,1677207600,2542978799
5504069,5504,69,0,0,0,0,0,51,30106,1,0,42,197,1,0,1677207600,2542978799
5504070,5504,70,0,0,0,0,0,51,30067,1,0,42,197,1,0,1677207600,2542978799
5504071,5504,71,0,0,0,0,0,51,30107,1,0,42,197,1,0,1677207600,2542978799
5504072,5504,72,0,0,0,0,0,51,30108,1,0,42,197,1,0,1677207600,2542978799
5504073,5504,73,0,0,0,0,0,51,30110,1,0,42,197,1,0,1677207600,2542978799
5504074,5504,74,0,0,0,0,0,51,30052,1,0,42,197,1,0,1677207600,2542978799
5504075,5504,75,0,0,0,0,0,51,30101,1,0,42,197,1,0,1677207600,2542978799
5504076,5504,76,0,0,0,0,0,51,30111,1,0,42,197,1,0,1677207600,2542978799
5504077,5504,77,0,0,0,0,0,51,30112,1,0,42,197,1,0,1677207600,2542978799
5504078,5504,78,0,0,0,0,0,51,30114,1,0,42,197,1,0,1677207600,2542978799
5504079,5504,79,0,0,0,0,0,51,30115,1,0,42,197,1,0,1677207600,2542978799
5504080,5504,80,0,0,0,0,0,51,30116,1,0,42,197,1,0,1677207600,2542978799
5504081,5504,81,0,0,0,0,0,51,30118,1,0,42,197,1,0,1677207600,2542978799
5504082,5504,82,0,0,0,0,0,51,30146,1,0,42,197,1,0,1677207600,2542978799
5504083,5504,83,0,0,0,0,0,51,30120,1,0,42,197,1,0,1677207600,2542978799
5504084,5504,84,0,0,0,0,0,51,30122,1,0,42,197,1,0,1677207600,2542978799
5504085,5504,85,0,0,0,0,0,51,30123,1,0,42,197,1,0,1677207600,2542978799
5504086,5504,86,0,0,0,0,0,51,30124,1,0,42,197,1,0,1677207600,2542978799
5504087,5504,87,0,0,0,0,0,51,30126,1,0,42,197,1,0,1677207600,2542978799
5504088,5504,88,0,0,0,0,0,51,30127,1,0,42,197,1,0,1677207600,2542978799
5504089,5504,89,0,0,0,0,0,51,30128,1,0,42,197,1,0,1677207600,2542978799
