id,mission_type,condition_type,condition_value_1,condition_value_2,condition_value_3,condition_value_4,condition_num,step_group_id,step_order,disp_order,item_category,item_id,item_num,event_id,date_check_flg,transition_type,start_date,end_date
2001002,5,200019,597501,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2022/03/07 12:00:00,2022/03/08 4:59:59
2001003,5,200019,597501,0,0,0,3,0,1,1,102,103201,2,0,1,20002,2022/03/07 12:00:00,2022/03/08 4:59:59
2001004,5,200019,597501,0,0,0,1,0,1,1,91,59,10000,0,1,20002,2022/03/08 5:00:00,2022/03/09 4:59:59
2001005,5,200019,597501,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2022/03/08 5:00:00,2022/03/09 4:59:59
2001006,5,200019,597501,0,0,0,3,0,1,1,102,103201,2,0,1,20002,2022/03/08 5:00:00,2022/03/09 4:59:59
2001007,5,200019,597501,0,0,0,1,0,1,1,91,59,10000,0,1,20002,2022/03/09 5:00:00,2022/03/10 4:59:59
2001008,5,200019,597501,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2022/03/09 5:00:00,2022/03/10 4:59:59
2001009,5,200019,597501,0,0,0,3,0,1,1,102,103201,2,0,1,20002,2022/03/09 5:00:00,2022/03/10 4:59:59
2001010,5,200019,597502,0,0,0,1,0,1,1,91,59,10000,0,1,20002,2022/03/10 5:00:00,2022/03/11 4:59:59
2001011,5,200019,597502,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2022/03/10 5:00:00,2022/03/11 4:59:59
2001012,5,200019,597502,0,0,0,3,0,1,1,102,105001,2,0,1,20002,2022/03/10 5:00:00,2022/03/11 4:59:59
2001013,5,200019,597502,0,0,0,1,0,1,1,91,59,10000,0,1,20002,2022/03/11 5:00:00,2022/03/12 4:59:59
2001014,5,200019,597502,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2022/03/11 5:00:00,2022/03/12 4:59:59
2001015,5,200019,597502,0,0,0,3,0,1,1,102,105001,2,0,1,20002,2022/03/11 5:00:00,2022/03/12 4:59:59
2001016,5,200019,597502,0,0,0,1,0,1,1,91,59,10000,0,1,20002,2022/03/12 5:00:00,2022/03/13 4:59:59
2001017,5,200019,597502,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2022/03/12 5:00:00,2022/03/13 4:59:59
2001018,5,200019,597502,0,0,0,3,0,1,1,102,105001,2,0,1,20002,2022/03/12 5:00:00,2022/03/13 4:59:59
2001019,5,200019,597503,0,0,0,1,0,1,1,91,59,10000,0,1,20002,2022/03/13 5:00:00,2022/03/14 4:59:59
2001020,5,200019,597503,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2022/03/13 5:00:00,2022/03/14 4:59:59
2001021,5,200019,597503,0,0,0,3,0,1,1,102,101601,2,0,1,20002,2022/03/13 5:00:00,2022/03/14 4:59:59
2001022,5,200019,597503,0,0,0,1,0,1,1,91,59,10000,0,1,20002,2022/03/14 5:00:00,2022/03/15 4:59:59
2001023,5,200019,597503,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2022/03/14 5:00:00,2022/03/15 4:59:59
2001024,5,200019,597503,0,0,0,3,0,1,1,102,101601,2,0,1,20002,2022/03/14 5:00:00,2022/03/15 4:59:59
2001025,5,200019,597503,0,0,0,1,0,1,1,91,59,10000,0,1,20002,2022/03/15 5:00:00,2022/03/16 4:59:59
2001026,5,200019,597503,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2022/03/15 5:00:00,2022/03/16 4:59:59
2001027,5,200019,597503,0,0,0,3,0,1,1,102,101601,2,0,1,20002,2022/03/15 5:00:00,2022/03/16 4:59:59
2001028,8,200019,0,0,0,0,6,0,1,1,164,150,1,0,1,20002,2022/03/07 12:00:00,2022/03/16 4:59:59
2001029,8,200019,0,0,0,0,12,0,1,1,164,150,1,0,1,20002,2022/03/07 12:00:00,2022/03/16 4:59:59
2001030,8,200019,0,0,0,0,21,0,1,1,164,149,1,0,1,20002,2022/03/07 12:00:00,2022/03/16 4:59:59
2001101,5,200019,1200001,0,0,0,1,0,1,1,91,59,10000,0,1,20002,2022/05/10 12:00:00,2022/05/11 4:59:59
2001102,5,200019,1200001,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2022/05/10 12:00:00,2022/05/11 4:59:59
2001103,5,200019,1200001,0,0,0,3,0,1,1,102,101302,2,0,1,20002,2022/05/10 12:00:00,2022/05/11 4:59:59
2001104,5,200019,1200001,0,0,0,1,0,1,1,91,59,10000,0,1,20002,2022/05/11 5:00:00,2022/05/12 4:59:59
2001105,5,200019,1200001,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2022/05/11 5:00:00,2022/05/12 4:59:59
2001106,5,200019,1200001,0,0,0,3,0,1,1,102,101302,2,0,1,20002,2022/05/11 5:00:00,2022/05/12 4:59:59
2001107,5,200019,1200001,0,0,0,1,0,1,1,91,59,10000,0,1,20002,2022/05/12 5:00:00,2022/05/13 4:59:59
2001108,5,200019,1200001,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2022/05/12 5:00:00,2022/05/13 4:59:59
2001109,5,200019,1200001,0,0,0,3,0,1,1,102,101302,2,0,1,20002,2022/05/12 5:00:00,2022/05/13 4:59:59
2001110,5,200019,1200002,0,0,0,1,0,1,1,91,59,10000,0,1,20002,2022/05/13 5:00:00,2022/05/14 4:59:59
2001111,5,200019,1200002,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2022/05/13 5:00:00,2022/05/14 4:59:59
2001112,5,200019,1200002,0,0,0,3,0,1,1,102,103001,2,0,1,20002,2022/05/13 5:00:00,2022/05/14 4:59:59
2001113,5,200019,1200002,0,0,0,1,0,1,1,91,59,10000,0,1,20002,2022/05/14 5:00:00,2022/05/15 4:59:59
2001114,5,200019,1200002,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2022/05/14 5:00:00,2022/05/15 4:59:59
2001115,5,200019,1200002,0,0,0,3,0,1,1,102,103001,2,0,1,20002,2022/05/14 5:00:00,2022/05/15 4:59:59
2001116,5,200019,1200002,0,0,0,1,0,1,1,91,59,10000,0,1,20002,2022/05/15 5:00:00,2022/05/16 4:59:59
2001117,5,200019,1200002,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2022/05/15 5:00:00,2022/05/16 4:59:59
2001118,5,200019,1200002,0,0,0,3,0,1,1,102,103001,2,0,1,20002,2022/05/15 5:00:00,2022/05/16 4:59:59
2001119,5,200019,1200003,0,0,0,1,0,1,1,91,59,10000,0,1,20002,2022/05/16 5:00:00,2022/05/17 4:59:59
2001120,5,200019,1200003,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2022/05/16 5:00:00,2022/05/17 4:59:59
2001121,5,200019,1200003,0,0,0,3,0,1,1,102,107401,2,0,1,20002,2022/05/16 5:00:00,2022/05/17 4:59:59
2001122,5,200019,1200003,0,0,0,1,0,1,1,91,59,10000,0,1,20002,2022/05/17 5:00:00,2022/05/18 4:59:59
2001123,5,200019,1200003,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2022/05/17 5:00:00,2022/05/18 4:59:59
2001124,5,200019,1200003,0,0,0,3,0,1,1,102,107401,2,0,1,20002,2022/05/17 5:00:00,2022/05/18 4:59:59
2001125,5,200019,1200003,0,0,0,1,0,1,1,91,59,10000,0,1,20002,2022/05/18 5:00:00,2022/05/19 4:59:59
2001126,5,200019,1200003,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2022/05/18 5:00:00,2022/05/19 4:59:59
2001127,5,200019,1200003,0,0,0,3,0,1,1,102,107401,2,0,1,20002,2022/05/18 5:00:00,2022/05/19 4:59:59
2001128,8,200019,0,0,0,0,6,0,1,1,164,150,1,0,1,20002,2022/05/10 12:00:00,2022/05/19 4:59:59
2001129,8,200019,0,0,0,0,12,0,1,1,164,150,1,0,1,20002,2022/05/10 12:00:00,2022/05/19 4:59:59
2001130,8,200019,0,0,0,0,21,0,1,1,164,149,1,0,1,20002,2022/05/10 12:00:00,2022/05/19 4:59:59
2001201,5,200019,1200101,0,0,0,1,0,1,1,91,59,10000,0,1,20002,2022/06/24 12:00:00,2022/06/25 4:59:59
2001202,5,200019,1200101,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2022/06/24 12:00:00,2022/06/25 4:59:59
2001203,5,200019,1200101,0,0,0,3,0,1,1,102,102101,2,0,1,20002,2022/06/24 12:00:00,2022/06/25 4:59:59
2001204,5,200019,1200101,0,0,0,1,0,1,1,91,59,10000,0,1,20002,2022/06/25 5:00:00,2022/06/26 4:59:59
2001205,5,200019,1200101,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2022/06/25 5:00:00,2022/06/26 4:59:59
2001206,5,200019,1200101,0,0,0,3,0,1,1,102,102101,2,0,1,20002,2022/06/25 5:00:00,2022/06/26 4:59:59
2001207,5,200019,1200101,0,0,0,1,0,1,1,91,59,10000,0,1,20002,2022/06/26 5:00:00,2022/06/27 4:59:59
2001208,5,200019,1200101,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2022/06/26 5:00:00,2022/06/27 4:59:59
2001209,5,200019,1200101,0,0,0,3,0,1,1,102,102101,2,0,1,20002,2022/06/26 5:00:00,2022/06/27 4:59:59
2001210,5,200019,1200102,0,0,0,1,0,1,1,91,59,10000,0,1,20002,2022/06/27 5:00:00,2022/06/28 4:59:59
2001211,5,200019,1200102,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2022/06/27 5:00:00,2022/06/28 4:59:59
2001212,5,200019,1200102,0,0,0,3,0,1,1,102,105801,2,0,1,20002,2022/06/27 5:00:00,2022/06/28 4:59:59
2001213,5,200019,1200102,0,0,0,1,0,1,1,91,59,10000,0,1,20002,2022/06/28 5:00:00,2022/06/29 4:59:59
2001214,5,200019,1200102,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2022/06/28 5:00:00,2022/06/29 4:59:59
2001215,5,200019,1200102,0,0,0,3,0,1,1,102,105801,2,0,1,20002,2022/06/28 5:00:00,2022/06/29 4:59:59
2001216,5,200019,1200102,0,0,0,1,0,1,1,91,59,10000,0,1,20002,2022/06/29 5:00:00,2022/06/30 4:59:59
2001217,5,200019,1200102,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2022/06/29 5:00:00,2022/06/30 4:59:59
2001218,5,200019,1200102,0,0,0,3,0,1,1,102,105801,2,0,1,20002,2022/06/29 5:00:00,2022/06/30 4:59:59
2001219,8,200019,0,0,0,0,6,0,1,1,164,150,1,0,1,20002,2022/06/24 12:00:00,2022/06/30 4:59:59
2001220,8,200019,0,0,0,0,9,0,1,1,164,150,1,0,1,20002,2022/06/24 12:00:00,2022/06/30 4:59:59
2001221,8,200019,0,0,0,0,12,0,1,1,164,149,1,0,1,20002,2022/06/24 12:00:00,2022/06/30 4:59:59
2001301,5,200019,1200201,0,0,0,1,0,1,1,91,59,10000,0,1,20002,2022/09/23 12:00:00,2022/09/24 4:59:59
2001302,5,200019,1200201,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2022/09/23 12:00:00,2022/09/24 4:59:59
2001303,5,200019,1200201,0,0,0,3,0,1,1,102,105101,2,0,1,20002,2022/09/23 12:00:00,2022/09/24 4:59:59
2001304,5,200019,1200201,0,0,0,1,0,1,1,91,59,10000,0,1,20002,2022/09/24 5:00:00,2022/09/25 4:59:59
2001305,5,200019,1200201,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2022/09/24 5:00:00,2022/09/25 4:59:59
2001306,5,200019,1200201,0,0,0,3,0,1,1,102,105101,2,0,1,20002,2022/09/24 5:00:00,2022/09/25 4:59:59
2001307,5,200019,1200201,0,0,0,1,0,1,1,91,59,10000,0,1,20002,2022/09/25 5:00:00,2022/09/26 4:59:59
2001308,5,200019,1200201,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2022/09/25 5:00:00,2022/09/26 4:59:59
2001309,5,200019,1200201,0,0,0,3,0,1,1,102,105101,2,0,1,20002,2022/09/25 5:00:00,2022/09/26 4:59:59
2001310,5,200019,1200202,0,0,0,1,0,1,1,91,59,10000,0,1,20002,2022/09/26 5:00:00,2022/09/27 4:59:59
2001311,5,200019,1200202,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2022/09/26 5:00:00,2022/09/27 4:59:59
2001312,5,200019,1200202,0,0,0,3,0,1,1,102,102801,2,0,1,20002,2022/09/26 5:00:00,2022/09/27 4:59:59
2001313,5,200019,1200202,0,0,0,1,0,1,1,91,59,10000,0,1,20002,2022/09/27 5:00:00,2022/09/28 4:59:59
2001314,5,200019,1200202,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2022/09/27 5:00:00,2022/09/28 4:59:59
2001315,5,200019,1200202,0,0,0,3,0,1,1,102,102801,2,0,1,20002,2022/09/27 5:00:00,2022/09/28 4:59:59
2001316,5,200019,1200202,0,0,0,1,0,1,1,91,59,10000,0,1,20002,2022/09/28 5:00:00,2022/09/29 4:59:59
2001317,5,200019,1200202,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2022/09/28 5:00:00,2022/09/29 4:59:59
2001318,5,200019,1200202,0,0,0,3,0,1,1,102,102801,2,0,1,20002,2022/09/28 5:00:00,2022/09/29 4:59:59
2001319,8,200019,0,0,0,0,6,0,1,1,164,150,1,0,1,20002,2022/09/23 12:00:00,2022/09/29 4:59:59
2001320,8,200019,0,0,0,0,9,0,1,1,164,150,1,0,1,20002,2022/09/23 12:00:00,2022/09/29 4:59:59
2001321,8,200019,0,0,0,0,12,0,1,1,164,149,1,0,1,20002,2022/09/23 12:00:00,2022/09/29 4:59:59
2001401,5,200019,1200301,0,0,0,1,0,1,1,91,59,10000,0,1,20002,2022/10/22 12:00:00,2022/10/23 4:59:59
2001402,5,200019,1200301,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2022/10/22 12:00:00,2022/10/23 4:59:59
2001403,5,200019,1200301,0,0,0,3,0,1,1,102,102201,2,0,1,20002,2022/10/22 12:00:00,2022/10/23 4:59:59
2001404,5,200019,1200301,0,0,0,1,0,1,1,91,59,10000,0,1,20002,2022/10/23 5:00:00,2022/10/24 4:59:59
2001405,5,200019,1200301,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2022/10/23 5:00:00,2022/10/24 4:59:59
2001406,5,200019,1200301,0,0,0,3,0,1,1,102,102201,2,0,1,20002,2022/10/23 5:00:00,2022/10/24 4:59:59
2001407,5,200019,1200301,0,0,0,1,0,1,1,91,59,10000,0,1,20002,2022/10/24 5:00:00,2022/10/25 4:59:59
2001408,5,200019,1200301,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2022/10/24 5:00:00,2022/10/25 4:59:59
2001409,5,200019,1200301,0,0,0,3,0,1,1,102,102201,2,0,1,20002,2022/10/24 5:00:00,2022/10/25 4:59:59
2001410,5,200019,1200302,0,0,0,1,0,1,1,91,59,10000,0,1,20002,2022/10/25 5:00:00,2022/10/26 4:59:59
2001411,5,200019,1200302,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2022/10/25 5:00:00,2022/10/26 4:59:59
2001412,5,200019,1200302,0,0,0,3,0,1,1,102,103901,2,0,1,20002,2022/10/25 5:00:00,2022/10/26 4:59:59
2001413,5,200019,1200302,0,0,0,1,0,1,1,91,59,10000,0,1,20002,2022/10/26 5:00:00,2022/10/27 4:59:59
2001414,5,200019,1200302,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2022/10/26 5:00:00,2022/10/27 4:59:59
2001415,5,200019,1200302,0,0,0,3,0,1,1,102,103901,2,0,1,20002,2022/10/26 5:00:00,2022/10/27 4:59:59
2001416,5,200019,1200302,0,0,0,1,0,1,1,91,59,10000,0,1,20002,2022/10/27 5:00:00,2022/10/28 4:59:59
2001417,5,200019,1200302,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2022/10/27 5:00:00,2022/10/28 4:59:59
2001418,5,200019,1200302,0,0,0,3,0,1,1,102,103901,2,0,1,20002,2022/10/27 5:00:00,2022/10/28 4:59:59
2001419,8,200019,0,0,0,0,6,0,1,1,164,150,1,0,1,20002,2022/10/22 12:00:00,2022/10/28 4:59:59
2001420,8,200019,0,0,0,0,9,0,1,1,164,150,1,0,1,20002,2022/10/22 12:00:00,2022/10/28 4:59:59
2001421,8,200019,0,0,0,0,12,0,1,1,164,149,1,0,1,20002,2022/10/22 12:00:00,2022/10/28 4:59:59
2001501,5,200019,1200401,0,0,0,1,0,1,1,91,59,10000,0,1,20002,2022/12/25 12:00:00,2022/12/26 4:59:59
2001502,5,200019,1200401,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2022/12/25 12:00:00,2022/12/26 4:59:59
2001503,5,200019,1200401,0,0,0,3,0,1,1,102,106401,2,0,1,20002,2022/12/25 12:00:00,2022/12/26 4:59:59
2001504,5,200019,1200401,0,0,0,1,0,1,1,91,59,10000,0,1,20002,2022/12/26 5:00:00,2022/12/27 4:59:59
2001505,5,200019,1200401,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2022/12/26 5:00:00,2022/12/27 4:59:59
2001506,5,200019,1200401,0,0,0,3,0,1,1,102,106401,2,0,1,20002,2022/12/26 5:00:00,2022/12/27 4:59:59
2001507,5,200019,1200401,0,0,0,1,0,1,1,91,59,10000,0,1,20002,2022/12/27 5:00:00,2022/12/28 4:59:59
2001508,5,200019,1200401,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2022/12/27 5:00:00,2022/12/28 4:59:59
2001509,5,200019,1200401,0,0,0,3,0,1,1,102,106401,2,0,1,20002,2022/12/27 5:00:00,2022/12/28 4:59:59
2001510,5,200019,1200402,0,0,0,1,0,1,1,91,59,10000,0,1,20002,2022/12/28 5:00:00,2022/12/29 4:59:59
2001511,5,200019,1200402,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2022/12/28 5:00:00,2022/12/29 4:59:59
2001512,5,200019,1200402,0,0,0,3,0,1,1,102,100901,2,0,1,20002,2022/12/28 5:00:00,2022/12/29 4:59:59
2001513,5,200019,1200402,0,0,0,1,0,1,1,91,59,10000,0,1,20002,2022/12/29 5:00:00,2022/12/30 4:59:59
2001514,5,200019,1200402,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2022/12/29 5:00:00,2022/12/30 4:59:59
2001515,5,200019,1200402,0,0,0,3,0,1,1,102,100901,2,0,1,20002,2022/12/29 5:00:00,2022/12/30 4:59:59
2001516,5,200019,1200402,0,0,0,1,0,1,1,91,59,10000,0,1,20002,2022/12/30 5:00:00,2022/12/31 4:59:59
2001517,5,200019,1200402,0,0,0,2,0,1,1,30,110,5000,0,1,20002,2022/12/30 5:00:00,2022/12/31 4:59:59
2001518,5,200019,1200402,0,0,0,3,0,1,1,102,100901,2,0,1,20002,2022/12/30 5:00:00,2022/12/31 4:59:59
2001519,8,200019,0,0,0,0,6,0,1,1,164,150,1,0,1,20002,2022/12/25 12:00:00,2022/12/31 4:59:59
2001520,8,200019,0,0,0,0,9,0,1,1,164,150,1,0,1,20002,2022/12/25 12:00:00,2022/12/31 4:59:59
2001521,8,200019,0,0,0,0,12,0,1,1,164,149,1,0,1,20002,2022/12/25 12:00:00,2022/12/31 4:59:59
2100010,7,200012,1,0,0,0,1,0,1,1,163,137,2,0,1,0,2021/05/14 12:00:00,2021/05/15 11:59:59
2100011,7,200012,1,0,0,0,1,0,1,1,163,137,2,0,1,0,2021/05/15 12:00:00,2021/05/16 11:59:59
2100012,7,200012,1,0,0,0,1,0,1,1,163,137,2,0,1,0,2021/05/16 12:00:00,2021/05/17 11:59:59
2100013,7,200012,1,0,0,0,1,0,1,1,163,137,2,0,1,0,2021/05/17 12:00:00,2021/05/18 11:59:59
2100014,7,200012,2,0,0,0,1,0,1,1,163,138,2,0,1,0,2021/06/14 12:00:00,2021/06/15 11:59:59
2100015,7,200012,2,0,0,0,1,0,1,1,163,138,2,0,1,0,2021/06/15 12:00:00,2021/06/16 11:59:59
2100016,7,200012,2,0,0,0,1,0,1,1,163,138,2,0,1,0,2021/06/16 12:00:00,2021/06/17 11:59:59
2100017,7,200012,2,0,0,0,1,0,1,1,163,138,2,0,1,0,2021/06/17 12:00:00,2021/06/18 11:59:59
2100018,7,200012,3,0,0,0,1,0,1,1,163,139,2,0,1,0,2021/07/23 12:00:00,2021/07/24 11:59:59
2100019,7,200012,3,0,0,0,1,0,1,1,163,139,2,0,1,0,2021/07/24 12:00:00,2021/07/25 11:59:59
2100020,7,200012,3,0,0,0,1,0,1,1,163,139,2,0,1,0,2021/07/25 12:00:00,2021/07/26 11:59:59
2100021,7,200012,3,0,0,0,1,0,1,1,163,139,2,0,1,0,2021/07/26 12:00:00,2021/07/27 11:59:59
2100022,7,200012,4,0,0,0,1,0,1,1,163,142,2,0,1,0,2021/08/24 12:00:00,2021/08/25 11:59:59
2100023,7,200012,4,0,0,0,1,0,1,1,163,142,2,0,1,0,2021/08/25 12:00:00,2021/08/26 11:59:59
2100024,7,200012,4,0,0,0,1,0,1,1,163,142,2,0,1,0,2021/08/26 12:00:00,2021/08/27 11:59:59
2100025,7,200012,4,0,0,0,1,0,1,1,163,142,2,0,1,0,2021/08/27 12:00:00,2021/08/28 11:59:59
2100026,7,200012,5,0,0,0,1,0,1,1,163,143,2,0,1,0,2021/09/21 12:00:00,2021/09/22 11:59:59
2100027,7,200012,5,0,0,0,1,0,1,1,163,143,2,0,1,0,2021/09/22 12:00:00,2021/09/23 11:59:59
2100028,7,200012,5,0,0,0,1,0,1,1,163,143,2,0,1,0,2021/09/23 12:00:00,2021/09/24 11:59:59
2100029,7,200012,5,0,0,0,1,0,1,1,163,143,2,0,1,0,2021/09/24 12:00:00,2021/09/25 11:59:59
2100030,7,200012,6,0,0,0,1,0,1,1,163,147,2,0,1,0,2021/10/22 12:00:00,2021/10/23 11:59:59
2100031,7,200012,6,0,0,0,1,0,1,1,163,147,2,0,1,0,2021/10/23 12:00:00,2021/10/24 11:59:59
2100032,7,200012,6,0,0,0,1,0,1,1,163,147,2,0,1,0,2021/10/24 12:00:00,2021/10/25 11:59:59
2100033,7,200012,6,0,0,0,1,0,1,1,163,147,2,0,1,0,2021/10/25 12:00:00,2021/10/26 11:59:59
2100034,7,200012,7,0,0,0,1,0,1,1,163,148,2,0,1,0,2021/11/23 12:00:00,2021/11/24 11:59:59
2100035,7,200012,7,0,0,0,1,0,1,1,163,148,2,0,1,0,2021/11/24 12:00:00,2021/11/25 11:59:59
2100036,7,200012,7,0,0,0,1,0,1,1,163,148,2,0,1,0,2021/11/25 12:00:00,2021/11/26 11:59:59
2100037,7,200012,7,0,0,0,1,0,1,1,163,148,2,0,1,0,2021/11/26 12:00:00,2021/11/27 11:59:59
2100038,7,200012,8,0,0,0,1,0,1,1,163,151,2,0,1,0,2021/12/21 12:00:00,2021/12/22 11:59:59
2100039,7,200012,8,0,0,0,1,0,1,1,163,151,2,0,1,0,2021/12/22 12:00:00,2021/12/23 11:59:59
2100040,7,200012,8,0,0,0,1,0,1,1,163,151,2,0,1,0,2021/12/23 12:00:00,2021/12/24 11:59:59
2100041,7,200012,8,0,0,0,1,0,1,1,163,151,2,0,1,0,2021/12/24 12:00:00,2021/12/25 11:59:59
2100042,7,200012,9,0,0,0,1,0,1,1,163,157,2,0,1,0,2022/01/22 12:00:00,2022/01/23 11:59:59
2100043,7,200012,9,0,0,0,1,0,1,1,163,157,2,0,1,0,2022/01/23 12:00:00,2022/01/24 11:59:59
2100044,7,200012,9,0,0,0,1,0,1,1,163,157,2,0,1,0,2022/01/24 12:00:00,2022/01/25 11:59:59
2100045,7,200012,9,0,0,0,1,0,1,1,163,157,2,0,1,0,2022/01/25 12:00:00,2022/01/26 11:59:59
2100046,7,200012,10,0,0,0,1,0,1,1,163,166,2,0,1,0,2022/02/18 12:00:00,2022/02/19 11:59:59
2100047,7,200012,10,0,0,0,1,0,1,1,163,166,2,0,1,0,2022/02/19 12:00:00,2022/02/20 11:59:59
2100048,7,200012,10,0,0,0,1,0,1,1,163,166,2,0,1,0,2022/02/20 12:00:00,2022/02/21 11:59:59
2100049,7,200012,10,0,0,0,1,0,1,1,163,166,2,0,1,0,2022/02/21 12:00:00,2022/02/22 11:59:59
2100050,7,200012,11,0,0,0,1,0,1,1,163,167,2,0,1,0,2022/03/22 12:00:00,2022/03/23 11:59:59
2100051,7,200012,11,0,0,0,1,0,1,1,163,167,2,0,1,0,2022/03/23 12:00:00,2022/03/24 11:59:59
2100052,7,200012,11,0,0,0,1,0,1,1,163,167,2,0,1,0,2022/03/24 12:00:00,2022/03/25 11:59:59
2100053,7,200012,11,0,0,0,1,0,1,1,163,167,2,0,1,0,2022/03/25 12:00:00,2022/03/26 11:59:59
2100054,7,200012,12,0,0,0,1,0,1,1,163,169,2,0,1,0,2022/04/22 12:00:00,2022/04/23 11:59:59
2100055,7,200012,12,0,0,0,1,0,1,1,163,169,2,0,1,0,2022/04/23 12:00:00,2022/04/24 11:59:59
2100056,7,200012,12,0,0,0,1,0,1,1,163,169,2,0,1,0,2022/04/24 12:00:00,2022/04/25 11:59:59
2100057,7,200012,12,0,0,0,1,0,1,1,163,169,2,0,1,0,2022/04/25 12:00:00,2022/04/26 11:59:59
2100058,7,200012,13,0,0,0,1,0,1,1,163,171,2,0,1,0,2022/05/24 12:00:00,2022/05/25 11:59:59
2100059,7,200012,13,0,0,0,1,0,1,1,163,171,2,0,1,0,2022/05/25 12:00:00,2022/05/26 11:59:59
2100060,7,200012,13,0,0,0,1,0,1,1,163,171,2,0,1,0,2022/05/26 12:00:00,2022/05/27 11:59:59
2100061,7,200012,13,0,0,0,1,0,1,1,163,171,2,0,1,0,2022/05/27 12:00:00,2022/05/28 11:59:59
2100062,7,200012,14,0,0,0,1,0,1,1,163,172,2,0,1,0,2022/06/14 12:00:00,2022/06/15 11:59:59
2100063,7,200012,14,0,0,0,1,0,1,1,163,172,2,0,1,0,2022/06/15 12:00:00,2022/06/16 11:59:59
2100064,7,200012,14,0,0,0,1,0,1,1,163,172,2,0,1,0,2022/06/16 12:00:00,2022/06/17 11:59:59
2100065,7,200012,14,0,0,0,1,0,1,1,163,172,2,0,1,0,2022/06/17 12:00:00,2022/06/18 11:59:59
2100066,7,200012,15,0,0,0,1,0,1,1,163,173,2,0,1,0,2022/07/14 12:00:00,2022/07/15 11:59:59
2100067,7,200012,15,0,0,0,1,0,1,1,163,173,2,0,1,0,2022/07/15 12:00:00,2022/07/16 11:59:59
2100068,7,200012,15,0,0,0,1,0,1,1,163,173,2,0,1,0,2022/07/16 12:00:00,2022/07/17 11:59:59
2100069,7,200012,15,0,0,0,1,0,1,1,163,173,2,0,1,0,2022/07/17 12:00:00,2022/07/18 11:59:59
2100070,7,200012,16,0,0,0,1,0,1,1,163,180,2,0,1,0,2022/08/13 12:00:00,2022/08/14 11:59:59
2100071,7,200012,16,0,0,0,1,0,1,1,163,180,2,0,1,0,2022/08/14 12:00:00,2022/08/15 11:59:59
2100072,7,200012,16,0,0,0,1,0,1,1,163,180,2,0,1,0,2022/08/15 12:00:00,2022/08/16 11:59:59
2100073,7,200012,16,0,0,0,1,0,1,1,163,180,2,0,1,0,2022/08/16 12:00:00,2022/08/17 11:59:59
2100074,7,200012,17,0,0,0,1,0,1,1,163,181,2,0,1,0,2022/09/15 12:00:00,2022/09/16 11:59:59
2100075,7,200012,17,0,0,0,1,0,1,1,163,181,2,0,1,0,2022/09/16 12:00:00,2022/09/17 11:59:59
2100076,7,200012,17,0,0,0,1,0,1,1,163,181,2,0,1,0,2022/09/17 12:00:00,2022/09/18 11:59:59
2100077,7,200012,17,0,0,0,1,0,1,1,163,181,2,0,1,0,2022/09/18 12:00:00,2022/09/19 11:59:59
2100078,7,200012,18,0,0,0,1,0,1,1,163,182,2,0,1,0,2022/10/14 12:00:00,2022/10/15 11:59:59
