id,group_id,message,voice,per,comment_group,reuse,omit_tag
3010,117063,折り返しとなる第3レース\n是非ともいい結果を手にして\n後半へとつなげたいところでしょう,1094001,100,0,0,0
3011,117064,ここまで1着を逃していないチームがあります\n観客の期待もどんどん上がってきました！,1094101,100,0,0,0
3012,117065,後のないレースとなるチームもでてきました\nここから巻き返していけるのか、期待しましょう！,1094201,100,0,0,0
3013,117066,フィナーレが近づいてきました、第4レース！\n最後の舞台へ、いい結果をつなげられるか！,1094301,100,0,0,0
3014,117067,観客のボルテージも上がってきました！\n言わずもがな、期待すべくは\nあのチームのあのウマ娘でしょう！,1094401,100,0,0,0
3015,117068,挽回するチームにはここが最後のチャンスか\n大事な大事な第4レース、いよいよ始まります,1094501,100,0,0,0
3016,117069,いよいよ最後の大舞台、第5レース！\nここまで走り抜いたチームの想いを胸に、\n栄光を掴み取れるか、決着の刻です！,1094601,100,0,0,0
3017,117070,なんとここまで全勝のチームがいます！\n偉業は成し遂げられるのか！\n最終決戦、いざ参りましょう！,1094701,100,0,0,0
3018,117071,苦戦を強いられているチームは、\nここで絶対に勝ちたいところ！\n飾れるか、有終の美！,1094801,100,0,0,0
3019,117072,短距離戦の猛者が集うこのレース、\n序盤から目が離せない展開になるでしょう！,1094901,100,0,0,0
3020,117073,マイル戦に自信のあるウマ娘が集まったこのレース、\nどのような結果になるのでしょうか！,1095001,100,0,0,0
3021,117074,中距離戦に自信のあるウマ娘が集まったこのレース、\n素晴らしい展開になること間違いなしでしょう！,1095101,100,0,0,0
3022,117075,長距離戦に自信のあるウマ娘が集まったこのレース、\nどんなドラマが待っているのでしょうか！,1095201,100,0,0,0
3023,117076,ダート巧者が一堂に会するこのレース、\nみごと先頭でゴールを駆け抜けるのはどのウマ娘か！,1095301,100,0,0,0
3024,117077,勝っ%h_rank_ta1！\n最高の滑り出しでチームに1勝目を届けました！,%w_0.1|3030301|%h_rank_ta1|3030302,100,0,0,0
3025,117078,第2レースを制し%h_rank_ta1！\n素晴らしい走りでチームに勝利をもたらしました！,%w_0.1|3030401|%h_rank_ta1|3030402,100,0,0,0
3026,117079,1着は%h_rank_l1！\n第3レースを勝ち取り、\n文句なしの折り返しとなりました！,%w_0.1|3030501|%h_rank_l1|3030502,100,0,0,0
3027,117080,勝っ%h_rank_ta1！\n最終戦に弾みをつける、大きな1勝です！,%w_0.1|3030601|%h_rank_ta1|3030602,100,0,0,0
3028,117081,第4レースを見事制し%h_rank_ta1！\nチームとしてもここまで素晴らしい成績、\nこの勢い誰にも止められません！,%w_0.1|3030701|%h_rank_ta1|3030702,100,0,0,0
3029,117082,1着でゴールし%h_rank_ta1！\nチームを奮い立たせる見事な走りで、\n第4レースの勝利を手にしました！,%w_0.1|3030801|%h_rank_ta1|3030802,100,0,0,0
3030,117083,最終第5レース、勝っ%h_rank_ta1！\nこれ以上ない結果をチームへ届けました！,%w_0.1|3030901|%h_rank_ta1|3030902,100,0,0,0
3031,117084,最終第5レースを制し%h_rank_ta1！\n合計スコアにも期待がかかります！\n結果はどうでしょうか！,%w_0.1|3031001|%h_rank_ta1|3031002,100,0,0,0
3032,117085,勝っ%h_rank_ta1！\n圧巻の走りで、見事有終の美を飾ってみせました！,%w_0.1|3031101|%h_rank_ta1|3031102,100,0,0,0
3033,117086,短距離レースのチーム代表戦を\n制し%h_rank_ta1！\nチームへ捧げる見事な勝利です！,%w_0.1|3031201|%h_rank_ta1|3031202,100,0,0,0
3034,117087,マイルレースのチーム代表戦を\n制し%h_rank_ta1！\n見事な勝利をチームへ届けました！,%w_0.1|3031301|%h_rank_ta1|3031302,100,0,0,0
3035,117088,中距離レースのチーム代表戦を\n制し%h_rank_ta1！\n勝利のタスキを次へと繋げました！,%w_0.1|3031401|%h_rank_ta1|3031402,100,0,0,0
3036,117089,長距離レースのチーム代表戦を\n制し%h_rank_ta1！\nチームの想いを背負い、大役を務めあげた！,%w_0.1|3031501|%h_rank_ta1|3031502,100,0,0,0
3037,117090,ダートレースのチーム代表戦を\n制し%h_rank_ta1！\nチームの期待に応える、最高の走りでした！,%w_0.1|3031601|%h_rank_ta1|3031602,100,0,0,0
3038,140001,晴れわたる空のもと行われる、%course\n%ground%distance%race\n%h_num_noウマ娘たちが挑みます,1000101|%course|%ground|%distance|%race|%h_num_no,100,0,0,0
3039,140002,曇り空のもと、%course\n%ground%distance%race\n%h_num_noウマ娘たちが挑みます,1000201|%course|%ground|%distance|%race|%h_num_no,100,0,0,0
3040,140003,足元悪い雨の中、%course\n%ground%distance%race\n%h_num_noウマ娘たちが挑みます,1000301|%course|%ground|%distance|%race|%h_num_no,100,0,0,0
3041,140004,寒さ続く%course、試練が待ち受けていた\n雪降る%race\n%ground%distance\n勝利にたどりつくのはどのウマ娘だ！,1000801|%course|1000802|%race|%ground|%distance|1000803,100,0,0,0
3042,140005,美しい青空が広がる、%course\nターフも絶好の良バ場になりました！,1001101|%course|1001102,100,0,0,0
3043,140006,輝く太陽のもとに開かれている、%course\n良と発表されたバ場には、砂塵が舞っています,1001201|%course|1001202,100,0,0,0
3044,140007,ゆったりと流れる美しい雲\n青空広がる、%course\n前日に降った雨のため\n絶好とはいえない稍重発表となりました,1001301|%course|1001302,100,0,0,0
3045,140008,晴天のもとに開催される、%course\n降っては止みを繰り返した天気のため\nバ場状態は稍重の発表です,1001401|%course|1001402,100,0,0,0
3046,140009,上空には灰色の空が広がる、%course\n天気はなんとか持ちこたえ、良バ場の発表です,1001501|%course|1001502,100,0,0,0
3047,140010,どんよりした雲が空を覆う\n%course\nこの空を映したように芝は稍重の発表となりました,1001701|%course|1001702,100,0,0,0
3048,140011,時折雨が落ちる、%course\n天の気まぐれにより、\nバ場の引き締まった稍重発表となりました,1001801|%course|1001802,100,0,0,0
3049,140012,あいにくの雨が芝を濡らす、%course\nバ場状態の発表は重となってしまいました,1001901|%course|1001902,100,0,0,0
3050,140013,天から涙がこぼれる、%course\n重バ場発表となってしまったダートで\n過酷なレースが行われることとなりました,1002001|%course|1002002,100,0,0,0
3051,140014,荒れた天候の、%course\n降り続いた雨がバ場状態を悪化させ\n不良の発表となってしまいました,1002101|%course|1002102,100,0,0,0
3052,140015,強い雨の、%course\n雨で濡れた砂はヌルリと滑る\n不良バ場となってしまいました！,1002201|%course|1002202,100,0,0,0
3053,140016,昨日から続く雪がちらつく、%course\n除雪が終わった芝コースの状態は稍重となりました,1002301|%course|1002302,100,0,0,0
3054,140017,曇天から降り注ぐ雪の中、ウマ娘たちは走ります\n%course、ダートコースは稍重の発表です,1002401|%course|1002402,100,0,0,0
3055,140018,舞い散る雪がターフを白く染めあげます\n除雪作業の進むここ、%course\nバ場状態の発表は重です,1002501|%course|1002502,100,0,0,0
3056,140019,灰色の空から舞い散る雪という名の白い天使たち\n%course、ダートコースは重の発表です,1002601|%course|1002602,100,0,0,0
3058,140020,注目の%h_player\n十分に勝利を狙えますよ,1088201|%h_player|1004006,100,0,0,0
3059,140020,注目の%h_player、%p_waku_banでの出走,1088201|%h_player|%w_0.04|%p_waku_ban,100,0,0,0
3060,140020,下剋上は起りうるのか！？\n%h_player\n注目株のウマ娘だ！,1004104|%w_0.01|%h_player|1004102,100,0,0,0
3061,140021,人気と実力を兼ね備えた\n%legend\n真っ向勝負に注目だ,1003801|%legend|1004002,100,0,0,0
3062,140021,さあ、今日の主役はこのウマ娘をおいて他にいない\n%legend,1003901|%legend,100,0,0,0
3063,140021,威風堂々とスタートを待つのはこのウマ娘\n%legend,%w_0.1|1003903|%legend,100,0,0,0
3064,140021,スタンドに押しかけた\nファンの期待を一身に背負って\n%legend,1003905|%legend,100,0,0,0
4001,150001,ここは負けられない1番人気\n%ban1%h_pop1,0000001|%ban1|%h_pop1,100,0,0,0
4002,150002,注目の1番人気、%ban1%h_pop1,0000002|%ban1|%h_pop1,100,0,0,0
4003,150003,実力は引けを取りません\n2番人気は%ban1%h_pop2,0000003|pop_10220|%ban1|%h_pop2,100,0,0,0
4004,150004,注目の2番人気、%ban1%h_pop2,0000004|%ban1|%h_pop2,100,0,0,0
4005,150005,勝ちは十分に狙える3番人気\n%ban1%h_pop3,%w_0.3|0000005|%ban1|%h_pop3,100,0,0,0
4006,150006,注目の3番人気、%ban1%h_pop3,%w_0.3|0000006|%ban1|%h_pop3,100,0,0,0
4007,151001,1番人気、%ban1%h_pop1,pop_10100|%ban1|%h_pop1,100,0,0,0
4008,151001,1番人気は%ban1%h_pop1,pop_10120|%ban1|%h_pop1,100,0,0,0
4009,151001,%ban1%h_pop1、1番人気です,%ban1|%h_pop1|pop_10130,100,0,0,0
4010,151002,2番人気、%ban1%h_pop2,pop_10200|%ban1|%h_pop2,100,0,0,0
4011,151002,2番人気は%ban1%h_pop2,pop_10220|%ban1|%h_pop2,100,0,0,0
4012,151002,%ban1%h_pop2、2番人気です,%ban1|%h_pop2|pop_10230,100,0,0,0
4013,151003,3番人気、%ban1%h_pop3,%w_0.3|pop_10300|%ban1|%h_pop3,100,0,0,0
4014,151003,3番人気は%ban1%h_pop3,%w_0.3|pop_10320|%ban1|%h_pop3,100,0,0,0
4015,151003,%ban1%h_pop3、3番人気です,%w_0.3|%ban1|%h_pop3|pop_10330,100,0,0,0
4016,151004,4番人気、%ban1%h_pop4,pop_10400|%ban1|%h_pop4,100,0,0,0
4017,151004,4番人気は%ban1%h_pop4,pop_10420|%ban1|%h_pop4,100,0,0,0
4018,151004,%ban1%h_pop4、4番人気です,%ban1|%h_pop4|pop_10430,100,0,0,0
4019,151005,5番人気、%ban1%h_pop5,pop_10500|%ban1|%h_pop5,100,0,0,0
4020,151005,5番人気は%ban1%h_pop5,pop_10520|%ban1|%h_pop5,100,0,0,0
4021,151005,%ban1%h_pop5、5番人気です,%ban1|%h_pop5|pop_10530,100,0,0,0
4022,151006,6番人気、%ban1%h_pop6,pop_10600|%ban1|%h_pop6,100,0,0,0
4023,151006,6番人気は%ban1%h_pop6,pop_10620|%ban1|%h_pop6,100,0,0,0
4024,151006,%ban1%h_pop6、6番人気です,%ban1|%h_pop6|pop_10630,100,0,0,0
4025,151007,7番人気、%ban1%h_pop7,pop_10700|%ban1|%h_pop7,100,0,0,0
4026,151007,7番人気は%ban1%h_pop7,pop_10720|%ban1|%h_pop7,100,0,0,0
4027,151007,%ban1%h_pop7、7番人気です,%ban1|%h_pop7|pop_10730,100,0,0,0
4028,151008,8番人気、%ban1%h_pop8,pop_10800|%ban1|%h_pop8,100,0,0,0
4029,151008,8番人気は%ban1%h_pop8,pop_10820|%ban1|%h_pop8,100,0,0,0
4030,151008,%ban1%h_pop8、8番人気です,%ban1|%h_pop8|pop_10830,100,0,0,0
4031,151009,9番人気、%ban1%h_pop9,pop_10900|%ban1|%h_pop9,100,0,0,0
4032,151009,9番人気は%ban1%h_pop9,pop_10920|%ban1|%h_pop9,100,0,0,0
4033,151009,%ban1%h_pop9、9番人気です,%ban1|%h_pop9|pop_10930,100,0,0,0
4034,151010,10番人気、%ban1%h_pop10,pop_11000|%ban1|%h_pop10,100,0,0,0
4035,151010,10番人気は%ban1%h_pop10,pop_11020|%ban1|%h_pop10,100,0,0,0
4036,151010,%ban1%h_pop10、10番人気です,%ban1|%h_pop10|pop_11030,100,0,0,0
4037,151011,11番人気、%ban1%h_pop11,pop_11100|%ban1|%h_pop11,100,0,0,0
4038,151011,11番人気は%ban1%h_pop11,pop_11120|%ban1|%h_pop11,100,0,0,0
4039,151011,%ban1%h_pop11、11番人気です,%ban1|%h_pop11|pop_11130,100,0,0,0
4040,151012,12番人気、%ban1%h_pop12,pop_11200|%ban1|%h_pop12,100,0,0,0
4041,151012,12番人気は%ban1%h_pop12,pop_11220|%ban1|%h_pop12,100,0,0,0
4042,151012,%ban1%h_pop12、12番人気です,%ban1|%h_pop12|pop_11230,100,0,0,0
4043,151013,13番人気、%ban1%h_pop13,pop_11300|%ban1|%h_pop13,100,0,0,0
4044,151013,13番人気は%ban1%h_pop13,pop_11320|%ban1|%h_pop13,100,0,0,0
4045,151013,%ban1%h_pop13、13番人気です,%ban1|%h_pop13|pop_11330,100,0,0,0
4046,151014,14番人気、%ban1%h_pop14,pop_11400|%ban1|%h_pop14,100,0,0,0
4047,151014,14番人気は%ban1%h_pop14,pop_11420|%ban1|%h_pop14,100,0,0,0
4048,151014,%ban1%h_pop14、14番人気です,%ban1|%h_pop14|pop_11430,100,0,0,0
4049,151015,15番人気、%ban1%h_pop15,pop_11500|%ban1|%h_pop15,100,0,0,0
4050,151015,15番人気は%ban1%h_pop15,pop_11520|%ban1|%h_pop15,100,0,0,0
4051,151015,%ban1%h_pop15、15番人気です,%ban1|%h_pop15|pop_11530,100,0,0,0
4052,151016,16番人気、%ban1%h_pop16,pop_11600|%ban1|%h_pop16,100,0,0,0
4053,151016,16番人気は%ban1%h_pop16,pop_11620|%ban1|%h_pop16,100,0,0,0
4054,151016,%ban1%h_pop16、16番人気です,%ban1|%h_pop16|pop_11630,100,0,0,0
4055,151017,17番人気、%ban1%h_pop17,pop_11700|%ban1|%h_pop17,100,0,0,0
4056,151017,17番人気は%ban1%h_pop17,pop_11720|%ban1|%h_pop17,100,0,0,0
4057,151017,%ban1%h_pop17、17番人気です,%ban1|%h_pop17|pop_11730,100,0,0,0
4058,151018,18番人気、%ban1%h_pop18,pop_11800|%ban1|%h_pop18,100,0,0,0
4059,151018,18番人気は%ban1%h_pop18,pop_11820|%ban1|%h_pop18,100,0,0,0
4060,151018,%ban1%h_pop18、18番人気です,%ban1|%h_pop18|pop_11830,100,0,0,0
4061,161001,夢を掴んだスペシャルウィーク！\nついにダービーウマ娘の夢を掴み取りました！,%w_0.1|3101001,100,0,0,0
4062,161002,栄光の日曜日の主役となったのはサイレンススズカ！\n第4コーナーの向こう側から\nみごと盾の栄誉を勝ち取りました！,%w_0.1|3101002,100,0,0,0
4063,161003,ルドルフが成し遂げたあの無敗の皐月賞制覇！\nトウカイテイオーもその軌跡を辿ってみせました！,%w_0.1|3101003,100,0,0,0
4064,161004,先頭マルゼンスキー！\nこの差はちょっと縮まらないかもしれません！\nマルゼンスキーこれは強い！,3101004,100,0,0,0
4065,161006,オグリ1着！　オグリ1着！\n見事にファンの大声援に応えました！\nスーパーウマ娘、オグリキャップです！,%w_0.1|3101006,100,0,0,0
4066,161007,ゴールドシップ！\n皐月と菊に続き、グランプリレースでも\n見事金メダルをもぎ取りました！,%w_0.1|3101007,100,0,0,0
4067,161008,ウオッカ先頭！　ついにダービーウマ娘の夢かなう！\nウオッカが見事に決めました！,3101008,100,0,0,0
4068,161009,勝ったのはダイワスカーレット！\n夢の扉が今開かれた！　ティアラ路線から\n歩みを進め文句なしのグランプリ制覇です！,%w_0.1|3101009,100,0,0,0
4069,161010,タイキシャトル強い！　タイキシャトル文句なし！\n圧勝ーッ！,3101010,100,0,0,0
4070,161011,やっぱり強いウマ娘は強い！\nスペシャルウィークも強かったが、\n勝ったのはグラスワンダーの方だ！,%w_0.1|3101011,100,0,0,0
4071,161013,マックイーンだマックイーンだ！\nメジロでもマックイーンの方だー！,3101013,100,0,0,0
4072,161014,エルコンドルパサー！\n府中2400でも強さを見せて\nライバルを蹴散らしました！,%w_0.1|3101014,100,0,0,0
4073,161017,大輪の花が薄曇りの京都レース場に大きく咲いた！\n我が国のウマ娘史に名を刻む\nクラシック三冠が達成されました！,%w_0.1|3101017,100,0,0,0
4074,161018,エアグルーヴ！　これは恐ろしいウマ娘です！\n女帝が並み居る強豪を蹴散らしました！,%w_0.1|3101018,100,0,0,0
4075,161024,勝ったのはマヤノトップガンだ～！\nついにこの菊の舞台で大輪を制しました！,%w_0.1|3101024,100,0,0,0
4076,161027,この距離では負けられないメジロライアン！\n宝塚の主役はメジロライアン！\n宝塚の主役はメジロライアンです！,%w_0.1|3101027,100,0,0,0
4077,161030,ライスシャワー！　淀の坂を乗り越えて\nみごと夢の宝塚記念を制しました！,%w_0.1|3101030,100,0,0,0
4078,161032,中山2000m、まずは道を繋ぎました！\nアグネスタキオンまず一冠！,%w_0.1|3101032,100,0,0,0
4079,161035,悲願のダービー制覇！\nウイニングチケット決めました！\n日本ダービーを獲ったウイニングチケットです！,%w_0.1|3101035,100,0,0,0
4080,161041,サクラバクシンオーGⅠ獲ったー！\nサクラバクシンオーが右手を挙げました！,%w_0.1|3101041,100,0,0,0
4081,161045,オグリキャップは届かない！\nオグリキャップの前に立ちはだかった\nスーパークリークが天皇賞春秋連覇です！,%w_0.1|3101045,100,0,0,0
4082,161052,ハルウララがんばれ！　ハルウララがんばれ！\nハルウララの初めての勝利が見えてきた！,3101052,100,0,0,0
4083,161056,京都に続いて神戸も制した！\n神戸にも福が来た！\nマチカネフクキタルが制しました！,%w_0.1|3101056,100,0,0,0
4084,161060,ナイスネイチャ、ナイスネイチャです！\nなかなかGⅠを勝てなかったナイスネイチャが、\nこの有馬記念で輝きを放ちました！,%w_0.1|3101060,100,0,0,0
4085,161061,キングヘイローがまとめて撫で切った！\n恐ろしい末脚！　ついにGⅠに手が届きました！,%w_0.1|3101061,100,0,0,0
4086,161015,テイエムオペラオー！\n盾の舞台に次いでグランプリの舞台でも\n高々に唄うはオペラオーです！,%w_0.1|3101015,100,0,0,0
4087,161026,菊近し　仁川の丘越え　ひとり旅\nミホノブルボンといったところであります,2100001,100,0,0,0
4088,161023,ビワハヤヒデ宝塚記念圧勝！\n今日も涼しい顔をして\n楽々とゴール板を通過したビワハヤヒデです！,3101023,100,0,0,0
4089,161038,カレンチャンです！　カレンチャンです！\nここ中山でついにGⅠタイトルを手にしました！,%w_0.1|3101038,100,0,0,0
4090,161050,ナリタタイシンがどうやら差し切りました！\nナリタタイシンが凄い脚で皐月賞を制しました！,3101050,100,0,0,0
4091,161046,スマートファルコン逃げる逃げる！\nやはりスマートファルコンの独壇場か！,3101046,100,0,0,0
4092,161016,ブライアンに陰りなし！　ブライアンに陰りなし！\n大一番に向けて独走で逃げ切りました！,3101016,100,0,0,0
4093,161020,セイウンスカイが逃げ切った！\nまさに今日の京都レース場の上空とおんなじ！\n京都のレース場今日は青空だ！,%w_0.1|3101020,100,0,0,0
4094,161012,外から一気にヒシアマゾンが来たぞ！\nヒシアマゾンがすごい脚で追い詰める！,3101012,100,0,0,0
4095,161005,フジキセキ並ばれたか！　しかし譲らない！\nしかし負けない！　これが強さ！,3101005,100,0,0,0
4096,161040,金の髪をなびかせてゴールドシチーが1着！\n100年にひとりの美少女ウマ娘が\n自らの脚で実力を証明しました！,%w_0.1|3101040,100,0,0,0
4097,161058,ドトウ先頭！　ドトウ先頭！\nメイショウドトウの執念が通じるのか！？,3101058,100,0,0,0
4098,161037,ダービーウマ娘エイシンフラッシュ！\n再びこの府中で輝きました！,%w_0.1|3101037,100,0,0,0
4099,161028,並み居る刺客を振り切って先頭で\nゴール板を駆け抜けたのはヒシアケボノ！,%w_0.1|3101028,100,0,0,0
4100,161019,これは納得の強さアグネスデジタル！\n芝の2000m戦でも見事GⅠを制してみせました！,%w_0.1|3101019,100,0,0,0
4101,161039,1着はカワカミプリンセス！\n無傷のオークスウマ娘が誕生！\n見事カワカミプリンセスがやりました！,%w_0.1|3101039,100,0,0,0
4102,161025,外の方からマンハッタン！\n外の方からマンハッタン！\n他の娘は届きそうにない！,3101025,100,0,0,0
4103,161048,トーセンジョーダン勝った！　根性見せた！\n初めてのGⅠタイトルをもぎ取りました！,%w_0.1|3101048,100,0,0,0
4104,161059,どうしても果たしたかったクラシックの夢！\nドーベル見事にやってのけました！,%w_0.1|3101059,100,0,0,0
4105,161022,ファインモーション！　無敗の秋の女王誕生です！\nもはや同世代に敵はありません！\n無限の可能性が広がりました！,%w_0.1|3101022,100,0,0,0
4106,161021,タマモクロス！　タマモクロスです！\nシニアの意地！　クラシック級の期待株をねじ伏せて\n天皇賞春秋連覇であります！,%w_0.1|3101021,100,0,0,0
4107,161069,外を回ってサクラチヨノオー来た！\nサクラチヨノオーが先頭にやって来た！,3101069,100,0,0,0
4108,161071,メジロアルダンがぐいっぐいっと先頭に立った！\nメジロアルダンが先頭だ！,3101071,100,0,0,0
4109,161033,日本ダービーを制した輝く一等星アドマイヤベガ！\nやはりこの大一番アドマイヤベガです！,3101033,100,0,0,0
4110,161062,こんなレースは久しぶりに見ました！\nこれは驚きました！\n外からまとめて差し切ったのはマチカネタンホイザ！,3101062,100,0,0,0
4111,161068,この拍手！ この大歓声をお聞きください！\n今年最後のキタサン祭り！\n堂々と逃げ切って有馬記念を制しました！,3101068,100,0,0,0
4112,161067,この一冠だけは渡さなかったサトノダイヤモンド！\n薄曇りの京都レース場で\nついにダイヤモンドが輝きました！,3101067,100,0,0,0
4113,161074,さぁブライトだブライトだ！\nメジロ家に春！,3101074,100,0,0,0
4114,161051,ニシノフラワー！\n早めの戦法で直線鮮やかに抜け出して\nみごと桜花賞を制しました！,3101051,100,0,0,0
4115,161072,皐月賞を制したこの府中の2000で、\nヤエノムテキまた舞い踊りました！,3101072,100,0,0,0
4116,161031,アイネスフウジン！　ここは負けてられない！\n皐月賞の雪辱を、\n見事この日本ダービーで果たしました！,3101031,100,0,0,0
4117,161064,パーマーだパーマーだ！　パーマー逃げ切った！\nメジロパーマーがまんまと逃げ切って\nグランプリを制しました！,3101064,100,0,0,0
4118,161034,イナリワンが内から来たぞ！\nイナリワンが内から来る！\nイナリワンが先頭でリードを広げてくる！,3101034,100,0,0,0
4119,161044,1着はスイープトウショウ！　よく差し切りました！\nやっぱりこの娘は強い！　今日は切れました！,3101044,100,0,0,0
4120,161036,やっぱり菊花賞は皐月賞からか！\nやったやった！　エアシャカールです！,3101036,100,0,0,0
4121,161053,宝塚記念、今年もあなたのそして私の夢が走ります\n私の夢はバンブーメモリーです,3101053,100,0,0,0
4122,161098,春の主役は秋も主役！\nコパノリッキーがJBCクラシックを制しました！,3101098,100,0,0,0
4123,161029,ユキノビジン！\nみちのくの粘り！　みちのくのたくましさ！\n問題なしユキノビジン！　強い！,3101029,100,0,0,0
4124,161042,勝ったのはシーキングザパール！\n文句なし名ウマ娘の道！　文句なし！,3101042,100,0,0,0
4125,161087,勝ったのはアストンマーチャン！\n見事な逃げっぷり！\n見事にスプリンターズステークスを制しました！,3101087,100,0,0,0
4126,161078,ヤマニンゼファー安田記念連覇！\n最後の末脚は素晴らしいものがありました\nヤマニンゼファーです！,3101078,100,0,0,0
4127,161049,これは驚いたナカヤマフェスタ！\n底を見せていなかったナカヤマフェスタ！\nここで宝塚記念制覇！　場内騒然です！,3101049,100,0,0,0
4128,161100,外からワンダーアキュート！\nワンダーアキュート！\nワンダーアキュートが抜け出してくる！,3101100,100,0,0,0
4129,161047,勝ったのはゼンノロブロイ！\n度重なるGⅠ挑戦を経て初めてのタイトル！\n秋の盾を手にしました！,3101047,100,0,0,0
4130,161099,この路線で今年一番輝いたホッコータルマエ！\n暮れの大一番東京大賞典も制しました！,3101099,100,0,0,0
4131,161065,ダイタク去年に次いで連覇！\nダイタク去年に次いで連覇！\nダイタクヘリオス右手を挙げてガッツポーズ！,3101065,100,0,0,0
4132,161043,府中のダート王はシンコウウインディ！\nダート王にふさわしい雄姿が今\n東京レース場に舞っています！,3101043,100,0,0,0
4133,161057,さぁミスターシービー先頭だ！\n大地が弾んでミスターシービーだ！,3101057,100,0,0,0
4134,161066,吼えろツインターボ！\n全開だターボエンジン逃げ切った！,3101066,100,0,0,0
5001,117025,先頭は%h_rank1！\n追いすがる%h_rank2,2014501|%h_rank1|3024101|%h_rank2,100,0,0,0
5002,117025,先頭は%h_rank1！\n追いすがる%h_rank2\n%h_rank3,2014501|%h_rank1|3024101|%h_rank2|%h_rank3,100,0,0,0
5003,117025,先頭は%h_rank1！\n%h_rank2食い下がる！,2014501|%h_rank1|%h_rank2|2050001,100,0,0,0
5004,117025,先頭は%h_rank1！\n%h_rank2\n%h_rank3食いさがる！,2014501|%h_rank1|%h_rank2|%h_rank3|2050001,100,0,0,0
5005,117017,差を詰めてきた%h_rank2,2051201|%w_0.01|%h_rank2,100,0,0,0
5006,117017,%h_rank1！\nこのまま押し切れるか！,%h_rank1|2019601,100,0,0,0
5007,117030,先頭は変わらず、%h_rank1,2012701|%h_rank1,100,0,0,0
5008,117030,依然先頭は%h_rank1,1038501|%h_rank1,100,0,0,0
5009,117030,%h_rank1、すごい脚だっ！,%h_rank1|2020702,100,0,0,0
5010,109001,%h_rank_a2%h_rank_to1\nふたり並んでゴールイン！,%h_rank_a2|%h_rank_to1|3036401,100,0,0,0
5011,109001,%h_rank1\n追いすがる%h_rank2\nふたりもつれたままゴールイン！,%h_rank1|3024101|%h_rank2|3024102,100,0,0,0
5012,109001,%h_rank2\n追いすがる%h_rank1\nふたりもつれたままゴールイン！,%h_rank2|3024101|%h_rank1|3024102,100,0,0,0
5013,109001,%h_rank_a1%h_rank_to2\nもつれるようにゴールイン！,%h_rank_a1|%h_rank_to2|3036701,100,0,0,0
5014,109001,%h_rank_a2%h_rank_to1\nもつれるようにゴールイン！,%h_rank_a2|%h_rank_to1|3036701,100,0,0,0
5015,118001,余裕の走りだ！\nうしろをグングン突き放して\nこれはセーフティリード！,3200001,100,0,0,0
5016,118001,余裕の走りだ！\n2番手との差は縮まらず\nこれは圧勝ムード！,3200002,100,0,0,0
5017,118002,勝っ%h_rank_ta1！,%w_0.1|3024701|%h_rank_ta1,100,0,0,0
5018,118002,%h_rank_l1！　勝利を飾った！,%h_rank_l1|3025001,100,0,0,0
5019,118002,%h_rank_l1、見事に制しました,%h_rank_l1|3037401,100,0,0,0
5020,119001,次へと繋ぐ大事な1戦\nウマ娘たちが全身全霊をかけて臨みます！,1095401,100,0,0,0
5021,119002,勝っ%h_rank_ta1！\nライバルに打ち勝ち、\n見事大きな1勝を手にしました！,%w_0.1|3031701|%c_0.02|%h_rank_ta1|3031702,100,0,0,0
5022,119003,栄光はもう目の前まで来ている！\nタウラス杯決勝！,1095901,100,0,0,0
5023,119004,勝っ%h_rank_ta1！\nタウラス杯の栄冠をみごとに掴み取りました！,%w_0.1|3032201|%c_0.02|%h_rank_ta1|3032202,100,0,0,0
5024,160001,さあ始まります、チーム対抗戦アオハル杯！\n%team_honor%team_name、\nどのような走りを魅せてくれるのでしょうか！,1800001|%team_honor|%team_name|1800002,100,0,0,0
5025,160002,さあ始まります、チーム対抗戦アオハル杯！\n%team_honor%team_name、\n力強い走りに期待です！,1800001|%team_honor|%team_name|1800003,100,0,0,0
5026,160003,いよいよ始まります、チーム対抗戦アオハル杯！\n%team_honor%team_name、\nファンの期待も高まっています！,1800101|%team_honor|%team_name|1800102,100,0,0,0
5027,160004,いよいよ始まります、チーム対抗戦アオハル杯！\n多くの期待を集めるのが、\n%team_honor%team_name！,1800101|1800103|%team_honor|%team_name,100,0,0,0
5028,160005,さあ始まります、チーム対抗戦アオハル杯！\n%team_honor%team_name、\nここで実績を積み上げることができるのでしょうか！,1800001|%team_honor|%team_name|1800004,100,0,0,0
5029,160006,さあ始まります、チーム対抗戦アオハル杯！\n%team_name、\n良い結果を残せるのでしょうか,1800001|%team_name|1800005,100,0,0,0
5030,160007,圧倒的強さを誇るチーム＜ファースト＞！\n挑むは、%team_honor%team_name！\n歴史に残る名勝負が期待されます！,1800201|%w_0.04|1800202|%team_honor|%team_name|1800203,100,0,0,0
5031,160008,圧倒的強さを誇るチーム＜ファースト＞！\n挑むは、%team_honor%team_name！\n栄光を掴むのはどちらのチームか！,1800201|%w_0.04|1800202|%team_honor|%team_name|1800204,100,0,0,0
5032,160009,圧倒的強さを誇るチーム＜ファースト＞！\n挑むは、%team_honor%team_name！\nファンの声に応えるのはどちらのチームか！,1800201|%w_0.04|1800202|%team_honor|%team_name|1800205,100,0,0,0
