id,body_motion,body_motion_type,body_motion_play_type,face_type,cheek,eye_default,ear_motion,tail_motion,tail_motion_type
1064002,udekumi01,3,2,IkariA,0,0,EarC,,0
1064003,fight06,3,2,IkariC,0,0,EarC,,0
1064004,shock06,3,2,KomariA,0,1,EarC,,0
1064005,think07,3,2,IkariC,0,1,EarC,,0
1064006,tekumi06,3,2,WaraiA,0,0,EarC,,0
1064007,laugh06,3,2,WaraiC,0,1,EarC,,0
1064008,think08,3,2,KomariA,0,0,EarC,,0
1064009,udekumi06,3,2,KomariC,0,1,EarC,,0
1064010,koshiate03,3,2,KusyoAL,0,0,EarC,,0
1064011,pose11,3,2,KusyoCL,0,0,EarC,,0
1064012,shy05,3,2,DereA,0,1,EarC,,0
1064013,shy02,3,2,KusyoAL,0,1,EarC,,0
1064014,surprise05,3,2,OdorokiA,0,0,EarC,,0
1064015,guard04,3,2,KomariC,0,0,EarC,,0
1064016,koshiate03,3,2,DereA,0,0,EarC,,0
1064017,good03,3,2,WaraiA,0,0,EarC,,0
1064018,koshiate05,3,2,FutuA,0,0,EarC,,0
1064019,udekumi02,3,2,WaraiA,0,0,EarC,,0
1064020,udekumi02,3,2,JitomeA,0,0,EarC,,0
1064021,good02,3,2,DoyaA,0,0,EarC,,0
1064022,hello06,3,2,WaraiC,0,0,EarC,,0
1064023,sorry01,3,2,DoyaA,0,0,EarC,,0
1064024,idea02,3,2,WaraiC,0,0,EarC,,0
1064800,shock10,3,2,KomariA,0,1,EarC,,0
1064801,gatts04,3,2,WaraiC,0,0,EarC,,0
1064802,koshiate03,3,2,WaraiA,0,0,EarC,,0
1064803,tekumi02,3,2,FutuA,0,0,EarC,,0
1064804,koshiate03,3,2,DoyaA,0,0,EarC,,0
1064805,near02,3,2,WaraiA,0,0,EarC,,0
1064806,think03,3,2,WaraiA,0,0,EarC,,0
1064807,good03,3,2,DoyaA,0,0,EarC,,0
1064808,see01,3,2,WaraiA,0,1,EarC,,0
1064809,gatts04,3,2,DoyaA,0,0,EarC,,0
1064810,think07,3,2,KomariC,0,1,EarC,,0
1064811,muneate01,3,2,DoyaA,0,1,EarC,,0
1064812,fight04,3,2,IkariA,0,0,EarC,,0
1064813,muneate01,3,2,IkariA,0,1,EarC,,0
1064814,think08,3,2,WaraiA,0,1,EarC,,0
1064815,think08,3,2,WaraiC,0,1,EarC,,0
1064816,sleep04,3,1,KomariC,0,1,EarC,,0
1064817,think09,3,2,WaraiA,0,1,EarC,,0
1064818,think09,3,2,DoyaA,0,0,EarC,,0
1064819,tired08,3,2,WaraiA,0,0,EarC,,0
1064820,think09,3,2,KomariA,0,1,EarC,,0
1064821,fight04,3,2,DoyaA,0,0,EarC,,0
1064822,koshiate03,3,2,WaraiC,0,0,EarC,,0
1064823,fight06,3,2,DoyaA,0,0,EarC,,0
1064824,surprise12,3,2,OdorokiC,0,0,EarC,,0
1064825,snap01,3,2,IkariA,0,0,EarC,,0
1064826,shock10,3,2,KomariC,0,0,EarC,,0
1064827,pose11,3,2,KusyoAL,0,0,EarC,,0
1064828,near02,3,2,DereA,0,0,EarC,,0
1064829,akire07,3,2,KomariA,0,0,EarC,,0
1064830,shock04,3,2,KanasiC,0,1,EarC,,0
1064831,hello06_mirror,3,2,WaraiC,0,0,EarC,,0
1064832,udekumi02,3,2,WaraiC,0,0,EarC,,0
1065000,gatts05,3,2,DoyaA,0,0,EarC,,0
1065001,oh12,3,2,WaraiC,0,1,EarC,,0
1065002,udekumi02,3,2,IkariA,0,0,EarC,,0
1065003,angry03,3,2,IkariC,0,0,EarC,,0
1065004,shock02,3,2,KanasiA,0,1,EarC,,0
1065005,shock07,3,2,KomariC,0,1,EarC,,0
1065006,laugh06,3,2,WaraiC,0,1,EarC,,0
1065007,think09,3,2,KomariA,0,1,EarC,,0
1065008,shock01,3,2,KomariC,0,1,EarC,,0
1065009,pose11,3,2,KusyoAL,0,0,EarC,,0
1065010,shy06,3,2,KusyoCL,0,1,EarC,,0
1065011,near05,3,2,DereA,0,0,EarC,,0
1065012,shy02,3,2,KusyoCL,0,1,EarC,,0
1065013,surprise05,3,2,OdorokiA,0,0,EarC,,0
1065014,surprise06,3,2,KomariC,0,0,EarC,,0
1065015,salute02,3,2,WaraiA,0,0,EarC,,0
1065016,point04,3,2,WaraiA,0,0,EarC,,0
1065017,koshiate03,3,2,WaraiA,0,0,EarC,,0
1065018,udekumi02,3,2,JitomeA,0,0,EarC,,0
1065019,peace02,3,2,WaraiC,0,0,EarC,,0
1065020,fight06,3,2,WaraiA,0,0,EarC,,0
1065021,sorry01,3,2,WaraiC,0,0,EarC,,0
1065022,idea02,3,2,WaraiC,0,0,EarC,,0
1065800,fight06,3,2,WaraiC,0,0,EarC,,0
1065801,laugh06,3,2,KusyoAL,0,0,EarC,,0
1065802,near05_mirror,3,2,WaraiA,0,0,EarC,,0
1065803,pose14,3,2,WaraiC,0,0,EarC,,0
1065804,joke06,3,2,WaraiA,0,0,EarC,,0
1065805,fight01,3,2,DoyaA,0,0,EarC,,0
1065806,good02,3,2,DoyaA,0,0,EarC,,0
1065807,laugh07,3,2,OdorokiA,0,0,EarC,,0
1065808,fight01,3,2,WaraiA,0,0,EarC,,0
1065809,point17,3,2,WaraiA,0,0,EarC,,0
1065810,hello06,3,2,WaraiA,0,0,EarC,,0
1065811,koshiate02,3,2,WaraiA,0,0,EarC,,0
1065812,sleep03,3,2,DereA,0,1,EarC,,0
1065813,tired02,3,2,KomariC,0,1,EarC,,0
1065814,handsup01,3,2,WaraiC,0,0,EarC,,0
1065815,salute02_mirror,3,2,WaraiA,0,0,EarC,,0
1065816,surprise06,3,2,KomariC,0,0,EarC,,0
1065817,fight01,3,2,WaraiC,0,0,EarC,,0
1065818,shake03,3,2,WaraiC,0,0,EarC,,0
1065819,koshiate03,3,2,KomariA,0,0,EarC,,0
1065820,joke06,3,2,KomariA,0,0,EarC,,0
1065821,point04,3,2,WaraiC,0,0,EarC,,0
1065822,think01,3,2,DoyaA,0,0,EarC,,0
1065823,happy02,3,2,WaraiC,0,0,EarC,,0
1065824,fight06,3,2,KomariC,0,0,EarC,,0
1065825,hungry01,3,2,KomariC,0,1,EarC,,0
1065826,pose11,3,2,WaraiC,0,0,EarC,,0
1065827,koshiate02,3,2,WaraiC,0,0,EarC,,0
1065828,joke06,3,2,WaraiC,0,0,EarC,,0
1065829,laugh07,3,2,WaraiC,0,0,EarC,,0
1065830,think03_mirror,3,2,WaraiA,0,1,EarC,,0
1065831,oh06,3,2,DoyaA,0,0,EarC,,0
1065832,hello06,3,2,WaraiC,0,0,EarC,,0
1065833,happy01,3,2,WaraiC,0,0,EarC,,0
1065834,cry04,3,2,KomariC,0,0,EarC,,0
1065835,laugh07_mirror,3,2,WaraiC,0,0,EarC,,0
1065836,laugh14,3,2,KusyoAL,0,0,EarC,,0
1065837,surprise12_mirror,3,2,KomariC,0,0,EarC,,0
1065838,think03,3,2,CloseA,0,0,EarC,,0
1065839,joy05,3,2,WaraiC,0,0,EarC,,0
1065840,mot01_mirror,2,2,DoyaA,0,0,EarC,,0
1065841,laugh07,3,2,WaraiA,0,0,EarC,,0
1065842,mot01_mirror,2,2,WaraiA,0,0,EarC,,0
1065843,mot01_mirror,2,2,WaraiC,0,0,EarC,,0
1065844,tired03,3,2,CloseC,0,0,EarC,,0
1065845,gatts04,3,2,DoyaA,0,0,EarC,,0
1066000,ikaku01,3,2,DoyaA,0,0,EarC,,0
1066001,joy04,3,2,WaraiC,0,1,EarC,,0
1066002,near08,3,2,IkariA,0,0,EarC,,0
1066003,angry01,3,2,IkariC,0,0,EarC,,0
1066004,shake06,3,2,IkariA,0,1,EarC,,0
1066005,stomp01,3,2,KomariC,0,1,EarC,,0
1066006,koshiate08,3,2,DoyaA,0,0,EarC,,0
1066007,laugh06,3,2,WaraiC,0,1,EarC,,0
1066008,think09,3,2,JitomeA,0,1,EarC,,0
1066009,sleep03,3,2,KomariC,0,1,EarC,,0
1066010,shy05,3,2,KusyoAL,0,1,EarC,,0
1066011,pose11,3,2,KusyoCL,0,0,EarC,,0
1066012,shy01,3,2,KusyoAL,0,1,EarC,,0
1066013,shy02,3,2,KusyoCL,0,1,EarC,,0
1066014,surprise02,3,2,OdorokiA,0,0,EarC,,0
1066015,surprise06,3,2,KomariC,0,0,EarC,,0
1066016,oh10,3,2,DoyaA,0,1,EarC,,0
1066017,peace01,3,2,DoyaA,0,0,EarC,,0
1066018,koshiate02,3,2,DoyaA,0,0,EarC,,0
1066019,shock02,3,2,KomariC,0,1,EarC,,0
1066020,byebye07,3,2,WaraiC,0,0,EarC,,0
1066021,fight04,3,2,DoyaA,0,0,EarC,,0
1066022,request01,3,2,KomariC,0,0,EarC,,0
1066023,idea01,3,2,WaraiC,0,0,EarC,,0
1066800,fight04,3,2,WaraiA,0,0,EarC,,0
1066801,peace01,3,2,WaraiC,0,0,EarC,,0
1066802,fight01,3,2,WaraiA,0,0,EarC,,0
1066803,koshiate02,3,2,WaraiA,0,0,EarC,,0
1066804,fight04,3,2,WaraiC,0,0,EarC,,0
1066805,think09,3,2,WaraiA,0,1,EarC,,0
1066806,fight02,3,2,DoyaA,0,0,EarC,,0
1066807,think01,3,2,DoyaA,0,0,EarC,,0
1066808,koshiate08,3,2,WaraiC,0,0,EarC,,0
1066809,come04,3,2,DoyaA,0,0,EarC,,0
1066810,joy05,3,2,WaraiC,0,0,EarC,,0
1066811,fight02,3,2,WaraiA,0,0,EarC,,0
1066812,oh06,3,2,DoyaA,0,0,EarC,,0
1066813,sleep03,3,2,KusyoEL,0,1,EarC,,0
1066814,tired04,3,2,KomariC,0,1,EarC,,0
1066815,muneate01,3,2,IkariA,0,1,EarC,,0
1066816,tired04,3,2,KomariA,0,1,EarC,,0
1066817,fight04,3,2,KomariC,0,0,EarC,,0
1066818,shock02,3,2,JitomeA,0,1,EarC,,0
1066819,think01,3,2,JitomeA,0,1,EarC,,0
1066820,pose11,3,2,KomariA,0,0,EarC,,0
1066821,angry02,3,2,IkariC,0,0,EarC,,0
1066822,fight01,3,2,WaraiC,0,0,EarC,,0
1066823,udekumi06,3,2,KomariC,0,1,EarC,,0
1066824,fight04,3,2,IkariA,0,0,EarC,,0
1066825,hello03,3,2,FutuA,0,0,EarC,,0
1066826,koshiate02,3,2,WaraiC,0,0,EarC,,0
1066827,banzai02,3,2,WaraiC,0,0,EarC,,0
1066828,hot01,3,2,KomariC,0,1,EarC,,0
1066829,think09,3,2,KomariA,0,1,EarC,,0
1066830,pose11,3,2,KusyoAL,0,0,EarC,,0
1066831,oh12,3,2,WaraiC,0,0,EarC,,0
1066832,oh10,3,2,WaraiC,0,0,EarC,,0
1066833,fight06,3,2,WaraiA,0,0,EarC,,0
1066834,stomp02,3,2,KomariC,0,0,EarC,,0
1066835,udekumi05,3,2,FutuA,0,0,EarC,,0
1066836,fight02,3,2,WaraiC,0,0,EarC,,0
1066837,oh06,3,2,WaraiC,0,0,EarC,,0
1067000,fight05,3,2,WaraiA,0,0,EarC,,0
1067001,hope01,3,2,WaraiC,0,0,EarC,,0
1067002,tekumi03,3,2,KanasiA,0,1,EarC,,0
1067003,cry01,3,2,KanasiC,0,1,EarC,,0
1067004,laugh02,3,2,WaraiC,0,1,EarC,,0
1067005,laugh03,3,2,WaraiC,0,0,EarC,,0
1067006,think03,3,2,OdorokiA,0,1,EarC,,0
1067007,think09,3,2,KomariA,0,1,EarC,,0
1067008,tekumi01,3,2,KusyoAL,0,0,EarC,,0
1067009,kuchiate04,3,2,KusyoAL,0,0,EarC,,0
1067010,homestand14,3,2,DereA,0,0,EarC,,0
1067011,homestand07,3,2,KomariC,0,1,EarC,,0
1067012,surprise09,3,2,KomariC,0,0,EarC,,0
1067013,homestand14,3,2,WaraiA,0,0,EarC,,0
1067014,homestand03,3,2,FutuA,0,1,EarC,,0
1067015,yell01,3,2,FutuA,0,0,EarC,,0
1067016,hope08,3,2,IkariA,0,0,EarC,,0
1067017,hope03,3,2,FutuA,0,1,EarC,,0
1067801,kuchiate04,3,2,WaraiA,0,0,EarC,,0
1067802,near10,3,2,KanasiA,0,0,EarC,,0
1067803,homestand03,3,2,KanasiA,0,0,EarC,,0
1067804,surprise01,3,2,WaraiA,0,0,EarC,,0
1067805,fight14,3,2,DoyaA,0,0,EarC,,0
1067806,fight01,3,2,WaraiA,0,0,EarC,,0
1067807,fight01,3,2,WaraiC,0,0,EarC,,0
1067808,muneate02,3,2,WaraiA,0,0,EarC,,0
1067809,muneate02,3,2,WaraiC,0,0,EarC,,0
1067810,fight01,3,2,DoyaA,0,0,EarC,,0
1067811,laugh03,3,2,WaraiA,0,0,EarC,,0
1067812,tired03,3,2,IkariA,0,0,EarC,,0
1067813,fight06,3,2,WaraiA,0,0,EarC,,0
1067814,fight05,3,2,WaraiC,0,0,EarC,,0
1067815,tekumi01,3,2,KomariA,0,0,EarC,,0
1067816,think03,3,2,WaraiA,0,0,EarC,,0
1067817,advice04,3,2,WaraiC,0,0,EarC,,0
1067818,kuchiate04,3,2,WaraiC,0,0,EarC,,0
1067819,fight11,3,2,WaraiA,0,0,EarC,,0
1067820,hope01,3,2,WaraiA,0,0,EarC,,0
1067821,hope04,3,2,CloseA,0,0,EarC,,0
1067822,joy02,3,2,WaraiA,0,0,EarC,,0
1067823,fight11,3,2,WaraiC,0,0,EarC,,0
1067824,guard02,3,2,WaraiC,0,0,EarC,,0
1067825,muneate02,3,2,CloseA,0,0,EarC,,0
1067826,kuchiate04,3,2,FutuA,0,1,EarC,,0
1068000,joy06,3,2,DoyaA,0,0,EarC,,0
1068001,peace01,3,2,WaraiC,0,0,EarC,,0
1068002,fight06,3,2,IkariC,0,0,EarC,,0
1068003,muneate01,3,2,IkariA,0,1,EarC,,0
1068004,koshiate10,3,2,WaraiA,0,0,EarC,,0
1068005,kuchiate04,3,2,WaraiC,0,0,EarC,,0
1068006,think09,3,2,KomariA,0,1,EarC,,0
1068007,think01,3,2,IkariA,0,1,EarC,,0
1068008,pose11,3,2,KusyoAL,0,0,EarC,,0
1068009,shy02,3,2,KusyoCL,0,1,EarC,,0
1068010,tekumi04,3,2,KusyoAL,0,1,EarC,,0
1068011,shy06,3,2,KusyoAL,0,1,EarC,,0
1068012,surprise05,3,2,OdorokiA,0,0,EarC,,0
1068013,surprise02,3,2,KomariC,0,0,EarC,,0
1068014,muneate09,3,2,DoyaA,0,0,EarC,,0
1068015,oh10,3,2,WaraiC,0,1,EarC,,0
1068016,udekumi02,3,2,KomariA,0,0,EarC,,0
1068017,hello04,3,2,WaraiA,0,0,EarC,,0
1068018,bow05,3,2,KomariA,0,1,EarC,,0
1068019,idea02,3,2,WaraiC,0,0,EarC,,0
1068020,point12,3,2,WaraiA,0,0,EarC,,0
1068801,tekumi04,3,2,KusyoAL,0,0,EarC,,0
1068802,see04_mirror,3,2,OdorokiA,0,0,EarC,,0
1068803,clap01,3,2,WaraiA,0,0,EarC,,0
1068804,fight06,3,2,WaraiA,0,0,EarC,,0
1068805,surprise08,3,2,KomariC,0,0,EarC,,0
1068806,near11,3,2,KomariC,0,0,EarC,,0
1068807,near10,3,2,KanasiA,0,0,EarC,,0
1068808,fight14,3,2,IkariA,0,0,EarC,,0
1068809,muneate09,3,2,WaraiC,0,0,EarC,,0
1068810,koshiate10,3,2,DoyaA,0,0,EarC,,0
1068811,muneate01,3,2,KanasiA,0,1,EarC,,0
1068812,fight06,3,2,KomariC,0,0,EarC,,0
1068813,fight01,3,2,DoyaA,0,0,EarC,,0
1068814,oh10,3,2,DoyaA,0,1,EarC,,0
1068815,think09,3,2,FutuC,0,1,EarC,,0
1068816,point10,3,2,WaraiA,0,0,EarC,,0
1068817,muneate02,3,2,WaraiC,0,0,EarC,,0
1068818,idea02,3,2,WaraiA,0,0,EarC,,0
1068819,fight06,3,2,OdorokiA,0,0,EarC,,0
1068820,think09,3,2,WaraiA,0,1,EarC,,0
1068821,muneate01,3,2,CloseA,0,1,EarC,,0
1068822,fight06,3,2,DoyaA,0,0,EarC,,0
1068823,stretch19,3,2,WaraiA,0,0,EarC,,0
1068824,muneate01,3,2,DoyaA,0,1,EarC,,0
1069000,fight01,3,2,DoyaA,0,0,EarC,,0
1069001,joy05,3,2,WaraiC,0,0,EarC,,0
1069002,fight14,3,2,IkariA,0,0,EarC,,0
1069003,fight06,3,2,IkariC,0,0,EarC,,0
1069004,tekumi01,3,2,KanasiA,0,0,EarC,,0
1069005,sad02,3,2,KanasiC,0,1,EarC,,0
1069006,fight08,3,2,WaraiA,0,0,EarC,,0
1069007,laugh02,3,2,WaraiC,0,1,EarC,,0
1069008,think09,3,2,KomariA,0,1,EarC,,0
1069009,shock01,3,2,KomariC,0,1,EarC,,0
1069010,shy06,3,2,KusyoAL,0,1,EarC,,0
1069011,shy01,3,2,KusyoAL,0,1,EarC,,0
1069012,guard04,3,2,KomariC,0,0,EarC,,0
1069013,shy07,3,2,KusyoAL,0,1,EarC,,0
1069014,surprise11,3,2,KomariC,0,0,EarC,,0
1069015,advice04,3,2,WaraiA,0,0,EarC,,0
1069016,diarywrite01,3,2,FutuA,0,1,EarC,,0
1069017,homestand12,3,2,WaraiA,0,0,EarC,,0
1069018,bow05,3,2,IkariA,0,1,EarC,,0
1069019,idea02,3,2,WaraiC,0,0,EarC,,0
1069800,hope06,3,2,DereA,0,1,EarC,,0
1069801,idea02,3,2,WaraiA,0,0,EarC,,0
1069802,fight01,3,2,WaraiA,0,0,EarC,,0
1069803,oh11,3,2,WaraiA,0,0,EarC,,0
1069804,fight01,3,2,KomariA,0,0,EarC,,0
1069805,homestand12,3,2,WaraiC,0,0,EarC,,0
1069806,muneate02,3,2,DoyaA,0,0,EarC,,0
1069807,muneate02,3,2,WaraiA,0,0,EarC,,0
1069808,fight01,3,2,IkariA,0,0,EarC,,0
1069809,think09,3,2,FutuA,0,1,EarC,,0
1069810,koshiate05,3,2,KusyoAL,0,0,EarC,,0
1069811,kuchiate04,3,2,KanasiC,0,1,EarC,,0
1069812,kuchiate04,3,2,KusyoAL,0,1,EarC,,0
1069813,advice04,3,2,DoyaA,0,0,EarC,,0
1069814,fight01,3,2,WaraiC,0,0,EarC,,0
1069815,near10,3,2,KomariA,0,0,EarC,,0
1069816,surprise05,3,2,KomariA,0,0,EarC,,0
1069817,yell01,3,2,KomariA,0,0,EarC,,0
1069818,koshiate02,3,2,WaraiA,0,0,EarC,,0
1069819,check04,3,1,WaraiA,0,1,EarC,,0
1069820,muneate02,3,2,KomariA,0,0,EarC,,0
1069821,think06,3,2,FutuA,0,1,EarC,,0
1070000,gatts03,3,2,FutuA,0,0,EarC,,0
1070001,neckup02,3,2,DoyaA,0,0,EarC,,0
1070002,udekumi01,3,2,IkariA,0,0,EarC,,0
1070003,ikaku02,3,2,IkariC,0,0,EarC,,0
1070004,tired02,3,2,IkariA,0,0,EarC,,0
1070005,koshiate04,3,2,WaraiA,0,0,EarC,,0
1070006,laugh06,3,2,WaraiC,0,0,EarC,,0
1070007,think09,3,2,OdorokiA,0,0,EarC,,0
1070008,think10,3,2,KomariA,0,0,EarC,,0
1070009,koshiate01,3,2,DereA,0,0,EarC,,0
1070010,pose11,3,2,KusyoAL,0,0,EarC,,0
1070011,udekumi02,3,2,DereA,0,0,EarC,,0
1070012,soppo10,3,2,KomariA,0,0,EarC,,0
1070013,koshiate03,3,2,OdorokiA,0,0,EarC,,0
1070014,surprise05,3,2,OdorokiA,0,0,EarC,,0
1070015,quiet03,3,2,DoyaA,0,0,EarC,,0
1070016,koshiate04,3,2,FutuA,0,0,EarC,,0
1070017,think07,3,2,KomariA,0,0,EarC,,0
1070018,come05,3,2,DoyaA,0,0,EarC,,0
1070019,point04,3,2,FutuA,0,0,EarC,,0
1070020,neckup01,3,2,IkariA,0,0,EarC,,0
1070021,hope03,3,2,FutuA,0,0,EarC,,0
1070800,koshiate04,3,2,OdorokiA,0,0,EarC,,0
1071000,joy07,3,2,WaraiA,0,0,EarC,,0
1071001,hope01,3,2,WaraiC,0,0,EarC,,0
1071002,muneate06,3,2,IkariA,0,0,EarC,,0
1071003,tekumi01,3,2,KanasiA,0,0,EarC,,0
1071004,muneate10,3,2,KanasiA,0,1,EarC,,0
1071005,kuchiate04,3,2,WaraiC,0,0,EarC,,0
1071006,laugh02,3,2,WaraiC,0,0,EarC,,0
1071007,kuchiate04,3,2,KomariA,0,0,EarC,,0
1071008,think06,3,2,KomariA,0,1,EarC,,0
1071009,tekumi01,3,2,KusyoAL,0,0,EarC,,0
1071010,kuchiate04,3,2,WaraiA,0,0,EarC,,0
1071011,laugh03,3,2,DereA,0,0,EarC,,0
1071012,surprise01,3,2,OdorokiA,0,0,EarC,,0
1071013,sad02,3,2,IkariA,0,1,EarC,,0
1071014,tired03,3,2,KanasiC,0,1,EarC,,0
1071015,muneate06,3,2,FutuA,0,0,EarC,,0
1071016,homestand03,3,2,WaraiA,0,0,EarC,,0
1071017,tekumi06,3,2,KusyoAL,0,0,EarC,,0
1071018,tekumi02,3,2,FutuA,0,0,EarC,,0
1071019,muneate03,3,2,WaraiA,0,0,EarC,,0
1071020,muneate05,3,2,IkariA,0,0,EarC,,0
1071021,hope03,3,2,WaraiC,0,1,EarC,,0
1071800,muneate06,3,2,WaraiA,0,0,EarC,,0
1071801,tekumi01,3,2,WaraiA,0,0,EarC,,0
1071802,mot01,2,2,OdorokiA,0,1,EarC,,0
1071803,hope04,3,2,DereA,0,1,EarC,,0
1071804,muneate06,3,2,WaraiC,0,0,EarC,,0
1071805,joy07,3,2,WaraiC,0,0,EarC,,0
1071806,muneate06,3,2,IkariA,0,1,EarC,,0
1071807,muneate05,3,2,WaraiA,0,0,EarC,,0
1071808,tired03,3,2,WaraiA,0,1,EarC,,0
1071809,tired03,3,2,FutuA,0,1,EarC,,0
1071810,tired03,3,2,FutuA,0,0,EarC,,0
1071811,tekumi06,3,2,WaraiA,0,0,EarC,,0
1071812,muneate10,3,2,DereA,0,1,EarC,,0
1071813,muneate06,3,2,WaraiC,0,0,EarC,,0
1071814,think06,3,2,FutuA,0,1,EarC,,0
1071815,kuchiate04_mirror,3,2,OdorokiA,0,0,EarC,,0
1071816,surprise09,3,2,OdorokiA,0,1,EarC,,0
1071817,muneate02,3,2,WaraiA,0,0,EarC,,0
1071818,muneate03,3,2,IkariA,0,0,EarC,,0
1071819,muneate02,3,2,DereA,0,0,EarC,,0
1071820,pain07,3,2,KanasiA,0,1,EarC,,0
1071821,muneate06,3,2,CloseA,0,0,EarC,,0
1072000,gatts03,3,2,FutuA,0,1,EarC,,0
1072001,ikaku01,3,2,DoyaA,0,0,EarC,,0
1072002,udekumi01,3,2,IkariA,0,0,EarC,,0
1072003,muneate01,3,2,KanasiA,0,1,EarC,,0
1072004,shake06,3,2,IkariA,0,1,EarC,,0
1072005,think05,3,2,WaraiC,0,0,EarC,,0
1072006,think09,3,2,IkariA,0,1,EarC,,0
1072007,think07,3,2,KomariA,0,1,EarC,,0
1072008,pose11,3,2,KusyoAL,0,0,EarC,,0
1072009,shy05,3,2,KusyoAL,0,1,EarC,,0
1072010,kuchiate04,3,2,DereA,0,0,EarC,,0
1072011,shy09,3,2,KomariC,0,1,EarC,,0
1072012,surprise05,3,2,KomariA,0,0,EarC,,0
1072013,fight01,3,2,DereA,0,0,EarC,,0
1072014,homestand13,3,2,FutuA,0,0,EarC,,0
1072015,homestand11,3,2,IkariA,0,0,EarC,,0
1072016,happy02,3,2,KusyoAL,0,0,EarC,,0
1072017,bow15,3,2,IkariA,0,1,EarC,,0
1072018,hope03,3,2,FutuA,0,1,EarC,,0
1072800,muneate11,3,2,FutuA,0,0,EarC,,0
1072801,homestand13,3,2,IkariA,0,0,EarC,,0
1072802,think09,3,2,WaraiA,0,0,EarC,,0
1072803,homestand13,3,2,WaraiA,0,0,EarC,,0
1072804,homestand13,3,2,DoyaA,0,0,EarC,,0
1072805,muneate01,3,2,IkariA,0,1,EarC,,0
1072806,surprise05,3,2,OdorokiA,0,0,EarC,,0
1072807,fight06,3,2,IkariA,0,0,EarC,,0
1072808,muneate02,3,2,FutuA,0,0,EarC,,0
1072809,fight01,3,2,WaraiA,0,0,EarC,,0
1072810,kuchiate04,3,2,KomariA,0,0,EarC,,0
1072811,kuchiate04,3,2,IkariA,0,0,EarC,,0
1072812,homestand13,3,2,KusyoAL,0,0,EarC,,0
1072813,think05,3,2,FutuA,0,0,EarC,,0
1072814,gatts03,3,2,WaraiA,0,0,EarC,,0
1072815,muneate11,3,2,WaraiA,0,0,EarC,,0
1072816,muneate11,3,2,IkariA,0,0,EarC,,0
1072817,think05,3,2,FutuA,0,1,EarC,,0
1072818,surprise02,3,2,OdorokiC,0,0,EarC,,0
1072819,muneate02,3,2,WaraiA,0,0,EarC,,0
1072820,ikaku01,3,2,IkariA,0,0,EarC,,0
1073000,fight01,3,2,FutuA,0,0,EarC,,0
1073001,oh12,3,2,WaraiC,0,0,EarC,,0
1073002,angry03,3,2,IkariC,0,0,EarC,,0
1073003,shock02,3,2,KanasiC,0,1,EarC,,0
1073004,koshiate02,3,2,WaraiC,0,0,EarC,,0
1073005,laugh06,3,2,WaraiC,0,1,EarC,,0
1073006,think09,3,2,KomariA,0,1,EarC,,0
1073007,udekumi06,3,2,KomariC,0,1,EarC,,0
1073008,pose11,3,2,KusyoAL,0,0,EarC,,0
1073009,shy05,3,2,KusyoCL,0,1,EarC,,0
1073010,shy02,3,2,KusyoAL,0,1,EarC,,0
1073011,surprise08,3,2,KomariC,1,0,EarC,,0
1073012,surprise05,3,2,OdorokiA,0,0,EarC,,0
1073013,surprise12,3,2,KomariC,0,0,EarC,,0
1073014,sleep03,3,2,KomariC,0,1,EarC,,0
1073015,hello08,3,2,WaraiA,0,0,EarC,,0
1073016,fight07,3,2,WaraiA,0,0,EarC,,0
1073017,sorry04,3,2,IkariA,0,1,EarC,,0
1073018,idea01,3,2,WaraiC,0,0,EarC,,0
1074000,joy07,3,2,WaraiC,0,1,EarC,,0
1074001,fight14,3,2,IkariA,0,0,EarC,,0
1074002,sad02,3,2,KanasiA,0,0,EarC,,0
1074003,tekumi03,3,2,KanasiC,0,1,EarC,,0
1074004,laugh02,3,2,WaraiC,0,1,EarC,,0
1074005,kuchiate04,3,2,KomariA,0,0,EarC,,0
1074006,think03,3,2,KomariA,0,1,EarC,,0
1074007,tekumi01,3,2,KusyoAL,0,1,EarC,,0
1074008,tekumi05,3,2,KusyoAL,0,0,EarC,,0
1074009,shy03,3,2,DereA,0,1,EarC,,0
1074010,laugh03,3,2,WaraiC,0,0,EarC,,0
1074011,surprise01,3,2,OdorokiA,0,1,EarC,,0
1074012,muneate03,3,2,IkariA,0,0,EarC,,0
1074013,muneate06,3,2,WaraiA,0,0,EarC,,0
1074014,surprise09,3,2,KomariA,0,0,EarC,,0
1074015,tekumi02,3,2,FutuA,0,0,EarC,,0
1074016,soppo09,3,2,IkariA,0,0,EarC,,0
1074017,bow07,3,2,FutuA,0,1,EarC,,0
1074018,hope03,3,2,FutuA,0,1,EarC,,0
1074800,tekumi02,3,2,KanasiA,0,0,EarC,,0
1074801,clap01,3,2,WaraiA,0,0,EarC,,0
1074802,near10,3,2,KanasiA,0,0,EarC,,0
1074803,fight15,3,2,WaraiA,0,0,EarC,,0
1074804,muneate03,3,2,WaraiA,0,0,EarC,,0
1074805,kuchiate04,3,2,KomariA,0,1,EarC,,0
1074806,muneate03,3,2,WaraiC,0,0,EarC,,0
1074807,surprise09,3,2,WaraiC,0,0,EarC,,0
1074808,tekumi03,3,2,WaraiC,0,0,EarC,,0
1074809,sleep02,3,2,DereA,0,1,EarC,,0
1074810,think03,3,2,FutuA,0,1,EarC,,0
1076000,homestand12,3,2,DoyaA,0,0,EarC,,0
