id,support_card_id,pattern,pos_index,pos_x,pos_y,scale_x,scale_y,rot_z
3159,30098,4,3,0,-9500000,11078,11078,0
3160,30098,4,4,5745000,-8600000,10243,10243,0
3161,30098,5,1,285000,1590000,10096,10101,0
3162,30098,5,2,5570000,1550000,10567,10567,0
3163,30098,5,3,2040000,-4925000,11784,11789,0
3164,30098,5,4,400000,-9935000,10620,10618,0
3165,30098,5,5,5570000,-9935000,10000,10005,0
3166,30099,1,1,255000,-395000,9577,9577,0
3167,30099,2,1,685000,555000,10849,10850,0
3168,30099,2,2,360000,-7490000,10000,10000,0
3169,30099,3,1,375000,2250000,10328,10328,0
3170,30099,3,2,850000,-4190000,10794,10794,0
3171,30099,3,3,640000,-8860000,10000,10000,0
3172,30099,4,1,-1980000,735000,10557,10552,0
3173,30099,4,2,3335000,805000,10329,10329,0
3174,30099,4,3,-2050000,-8270000,9071,9071,0
3175,30099,4,4,3335000,-8660000,9713,9713,0
3176,30099,5,1,-2570000,2625000,9951,9956,0
3177,30099,5,2,2665000,2070000,9510,9510,0
3178,30099,5,3,820000,-3475000,10270,10275,0
3179,30099,5,4,-2240000,-8690000,10000,10000,0
3180,30099,5,5,3290000,-8695000,9628,9633,0
3181,30100,1,1,20000,-940000,10000,10000,0
3182,30100,2,1,0,2295000,9735,9735,0
3183,30100,2,2,-510000,-5240000,10000,10000,0
3184,30100,3,1,-150000,5650000,9582,9582,0
3185,30100,3,2,0,-995000,9318,9317,0
3186,30100,3,3,35000,-5880000,9510,9510,0
3187,30100,4,1,-3100000,2865000,8910,8905,0
3188,30100,4,2,2350000,3695000,8786,8786,0
3189,30100,4,3,-2765000,-6000000,7825,7825,0
3190,30100,4,4,2350000,-5760000,8362,8362,0
3191,30100,5,1,-2500000,5035000,8439,8443,0
3192,30100,5,2,2630000,4680000,8216,8216,0
3193,30100,5,3,5000,-5000,9582,9586,0
3194,30100,5,4,-2465000,-5705000,8395,8395,0
3195,30100,5,5,2690000,-5690000,8587,8591,0
3196,20048,1,1,-95000,-615000,10257,10257,0
3197,20048,2,1,0,1425000,10248,10248,0
3198,20048,2,2,-240000,-6810000,10297,10297,0
3199,20048,3,1,-295000,4005000,9845,9847,0
3200,20048,3,2,180000,-2490000,9777,9777,0
3201,20048,3,3,-490000,-7520000,10000,10000,0
3202,20048,4,1,-3320000,1910000,10237,10232,0
3203,20048,4,2,2010000,1860000,10000,10000,0
3204,20048,4,3,-3320000,-6090000,10000,10000,0
3205,20048,4,4,2010000,-5790000,10000,10000,0
3206,20048,5,1,-3390000,3985000,10000,10005,0
3207,20048,5,2,2065000,3485000,9535,9540,0
3208,20048,5,3,0,-1755000,9529,9531,0
3209,20048,5,4,-3020000,-7140000,10000,10000,0
3210,20048,5,5,1690000,-7215000,10000,10005,0
3211,30053,1,1,920000,-1085000,10691,10691,0
3212,30053,2,1,875000,825000,10665,10665,0
3213,30053,2,2,870000,-6780000,10000,10000,0
3214,30053,3,1,745000,2280000,10477,10477,0
3215,30053,3,2,815000,-3590000,10390,10390,0
3216,30053,3,3,875000,-8550000,10316,10316,0
3217,30053,4,1,-2050000,1615000,10000,9995,0
3218,30053,4,2,3660000,1160000,10000,10000,0
3219,30053,4,3,-2050000,-8100000,10000,10000,0
3220,30053,4,4,3660000,-7760000,10000,10000,0
3221,30053,5,1,-1920000,2495000,10000,10005,0
3222,30053,5,2,4070000,2160000,10000,10000,0
3223,30053,5,3,1170000,-3305000,10706,10711,0
3224,30053,5,4,-1650000,-8500000,10000,10000,0
3225,30053,5,5,3610000,-8265000,10000,10005,0
3226,30102,1,1,1460000,-1900000,11066,11069,0
3227,30102,2,1,1065000,2090000,10576,10576,0
3228,30102,2,2,1170000,-5900000,10781,10781,0
3229,30102,3,1,710000,4750000,10595,10595,0
3230,30102,3,2,1220000,-1620000,10632,10632,0
3231,30102,3,3,950000,-6730000,10297,10297,0
3232,30102,4,1,-1590000,2695000,9119,9114,0
3233,30102,4,2,3455000,3435000,9436,9438,0
3234,30102,4,3,-1885000,-5470000,9164,9164,0
3235,30102,4,4,3555000,-5310000,9312,9312,0
3236,30102,5,1,-1750000,4500000,8266,8271,0
3237,30102,5,2,3610000,3875000,9532,9532,0
3238,30102,5,3,1050000,-910000,10560,10565,0
3239,30102,5,4,-2150000,-6390000,8764,8764,0
3240,30102,5,5,3610000,-6385000,10000,10005,0
3241,30103,1,1,355000,-1500000,10746,10746,0
3242,30103,2,1,110000,3020000,9331,9331,0
3243,30103,2,2,110000,-8310000,9864,9861,0
3244,30103,3,1,110000,2910000,10000,10000,0
3245,30103,3,2,360000,-3240000,10474,10474,0
3246,30103,3,3,210000,-8290000,10000,10000,0
3247,30103,4,1,-2010000,1165000,10373,10368,0
3248,30103,4,2,3200000,1565000,10375,10375,0
3249,30103,4,3,-2585000,-6725000,9659,9659,0
3250,30103,4,4,2780000,-6360000,10000,10000,0
3251,30103,5,1,-2960000,2985000,9766,9770,0
3252,30103,5,2,2495000,2540000,9645,9645,0
3253,30103,5,3,450000,-2705000,10112,10116,0
3254,30103,5,4,-2230000,-8220000,10000,10000,0
3255,30103,5,5,3245000,-8225000,10576,10581,0
3256,30104,1,1,-975000,-1510000,10688,10688,0
3257,30104,2,1,-990000,720000,10633,10633,0
3258,30104,2,2,-1065000,-8030000,10539,10539,0
3259,30104,3,1,-850000,3630000,10446,10446,0
3260,30104,3,2,-695000,-3400000,10948,10948,0
3261,30104,3,3,-945000,-8035000,10328,10330,0
3262,30104,4,1,-5290000,1015000,10485,10480,0
3263,30104,4,2,630000,1850000,9703,9703,0
3264,30104,4,3,-4720000,-7300000,9294,9294,0
3265,30104,4,4,635000,-7160000,9164,9164,0
3266,30104,5,1,-5215000,3260000,9793,9797,0
3267,30104,5,2,600000,2500000,10000,10000,0
3268,30104,5,3,-225000,-1895000,10017,10020,0
3269,30104,5,4,-4650000,-7830000,10000,10000,0
3270,30104,5,5,875000,-7955000,9659,9664,0
3271,20049,1,1,1520000,-2150000,11662,11662,0
3272,20049,2,1,1455000,-95000,11381,11381,0
3273,20049,2,2,1555000,-8875000,11706,11706,0
3274,20049,3,1,1335000,2610000,11057,11057,0
3275,20049,3,2,1435000,-3680000,11555,11555,0
3276,20049,3,3,1250000,-8680000,10792,10792,0
3277,20049,4,1,-730000,-815000,12276,12270,0
3278,20049,4,2,5100000,240000,12166,12166,0
3279,20049,4,3,-1135000,-8460000,11406,11403,0
3280,20049,4,4,5030000,-8230000,11773,11773,0
3281,20049,5,1,-1200000,2415000,10582,10587,0
3282,20049,5,2,4895000,1640000,10836,10836,0
3283,20049,5,3,1085000,-3055000,10922,10927,0
3284,20049,5,4,-1115000,-8525000,10127,10127,0
3285,20049,5,5,4845000,-8555000,10038,10043,0
3286,30106,1,1,1585000,-4735000,13573,13573,0
3287,30106,2,1,-85000,-445000,11577,11577,0
3288,30106,2,2,55000,-9825000,11073,11073,0
3289,30106,3,1,-160000,215000,10979,10979,0
3290,30106,3,2,-160000,-4335000,9679,9679,0
3291,30106,3,3,-770000,-11240000,10384,10384,0
3292,30106,4,1,-1190000,-1960000,12952,12946,0
3293,30106,4,2,4825000,-1970000,13020,13020,0
3294,30106,4,3,-1505000,-12430000,13337,13337,0
3295,30106,4,4,4660000,-12100000,13627,13627,0
3296,30106,5,1,-1440000,-490000,11623,11629,0
3297,30106,5,2,4630000,-1150000,12342,12342,0
3298,30106,5,3,680000,-5810000,10756,10762,0
3299,30106,5,4,-1220000,-11395000,10433,10433,0
3300,30106,5,5,4950000,-10995000,10444,10449,0
3301,10081,1,1,55000,-1025000,10636,10636,0
3302,10081,2,1,-30000,1860000,10000,10000,0
3303,10081,2,2,-30000,-7320000,10000,10000,0
3304,10081,3,1,-10000,3900000,9333,9333,0
3305,10081,3,2,5000,-2460000,9237,9237,0
3306,10081,3,3,-70000,-7780000,9255,9255,0
3307,10081,4,1,-2845000,1510000,9922,9917,0
3308,10081,4,2,3260000,1640000,10000,10000,0
3309,10081,4,3,-2945000,-7425000,10301,10301,0
3310,10081,4,4,3020000,-7285000,10756,10756,0
3311,10081,5,1,-3095000,3840000,9487,9492,0
3312,10081,5,2,3055000,2865000,9819,9819,0
3313,10081,5,3,0,-1770000,9393,9398,0
3314,10081,5,4,-3020000,-7285000,8657,8657,0
3315,10081,5,5,3090000,-7335000,8812,8816,0
3316,20033,1,1,920000,-1290000,10593,10593,0
3317,20033,2,1,805000,0,11287,11287,0
3318,20033,2,2,805000,-9125000,10999,10999,0
3319,20033,3,1,480000,1980000,10000,10000,0
3320,20033,3,2,845000,-4350000,10502,10502,0
3321,20033,3,3,590000,-9440000,10065,10065,0
3322,20033,4,1,-1800000,-255000,11662,11657,0
3323,20033,4,2,3820000,145000,11539,11539,0
3324,20033,4,3,-1815000,-9390000,11059,11059,0
3325,20033,4,4,3865000,-8925000,10654,10654,0
3326,20033,5,1,-1895000,2585000,9291,9295,0
3327,20033,5,2,3850000,2290000,9246,9246,0
3328,20033,5,3,220000,-3585000,9527,9532,0
3329,20033,5,4,-2185000,-8715000,8155,8155,0
3330,20033,5,5,3940000,-8800000,8296,8300,0
3331,30067,1,1,20000,-815000,13470,13471,0
3332,30067,2,1,40000,60000,17506,17506,0
3333,30067,2,2,40000,-8025000,18333,18333,0
3334,30067,3,1,115000,3490000,16451,16451,0
3335,30067,3,2,120000,-2725000,16810,16810,0
3336,30067,3,3,0,-8255000,17672,17672,0
3337,30067,4,1,-2575000,1795000,13572,13566,0
3338,30067,4,2,3265000,2315000,13678,13678,0
3339,30067,4,3,-2680000,-6375000,13185,13185,0
3340,30067,4,4,3295000,-6090000,13004,13004,0
3341,30067,5,1,-2935000,3400000,13771,13777,0
3342,30067,5,2,3065000,2740000,14332,14332,0
3343,30067,5,3,115000,-2160000,16649,16656,0
3344,30067,5,4,-2500000,-7500000,12043,12043,0
3345,30067,5,5,3300000,-7530000,12308,12314,0
3346,30105,1,1,630000,-2290000,11932,11932,0
3347,30105,2,1,970000,825000,12438,12438,0
3348,30105,2,2,970000,-7790000,12639,12639,0
3349,30105,3,1,435000,3865000,9770,9770,0
3350,30105,3,2,625000,-2490000,9980,9980,0
3351,30105,3,3,340000,-7620000,9853,9853,0
3352,30105,4,1,-1755000,930000,10330,10325,0
3353,30105,4,2,4205000,1660000,10129,10129,0
3354,30105,4,3,-1490000,-7405000,9616,9616,0
3355,30105,4,4,4260000,-7095000,9650,9650,0
3356,30105,5,1,-1880000,3615000,8932,8936,0
3357,30105,5,2,3810000,3190000,9333,9333,0
3358,30105,5,3,325000,-1895000,10109,10114,0
3359,30105,5,4,-1930000,-7370000,8289,8289,0
3360,30105,5,5,3900000,-7440000,8537,8541,0
3361,30107,1,1,25000,-775000,10105,10105,0
3362,30107,2,1,-1170000,230000,11030,11030,0
3363,30107,2,2,-1385000,-9335000,11294,11294,0
3364,30107,3,1,-965000,620000,10810,10810,0
3365,30107,3,2,-1360000,-6000000,11477,11477,0
3366,30107,3,3,-1735000,-12850000,11941,11941,0
3367,30107,4,1,-6910000,-1315000,12555,12549,0
3368,30107,4,2,-635000,-485000,11800,11800,0
3369,30107,4,3,-6955000,-12440000,12808,12808,0
3370,30107,4,4,-810000,-10630000,12317,12317,0
3371,30107,5,1,-6255000,-745000,11940,11945,0
3372,30107,5,2,-1180000,-1195000,12449,12449,0
3373,30107,5,3,-3505000,-8265000,13873,13880,0
3374,30107,5,4,-6125000,-12605000,11557,11557,0
3375,30107,5,5,-310000,-12110000,11574,11579,0
3376,30108,1,1,-125000,-215000,9884,9884,0
3377,30108,2,1,-440000,1770000,10058,10058,0
3378,30108,2,2,-910000,-7445000,10645,10645,0
3379,30108,3,1,-85000,3470000,9612,9612,0
3380,30108,3,2,-25000,-2145000,9672,9672,0
3381,30108,3,3,-550000,-8870000,10187,10187,0
3382,30108,4,1,-5315000,2345000,9163,9159,0
3383,30108,4,2,415000,2475000,9068,9068,0
3384,30108,4,3,-5355000,-7960000,9645,9645,0
3385,30108,4,4,550000,-7510000,9603,9603,0
3386,30108,5,1,-5290000,3080000,9489,9494,0
3387,30108,5,2,500000,2380000,9297,9297,0
3388,30108,5,3,-900000,-3070000,10488,10493,0
3389,30108,5,4,-5495000,-8630000,9583,9583,0
3390,30108,5,5,675000,-8630000,9298,9302,0
3391,30109,1,1,265000,-560000,9768,9768,0
3392,30109,2,1,95000,1980000,9697,9697,0
3393,30109,2,2,250000,-7050000,10000,10000,0
3394,30109,3,1,10000,3165000,9625,9625,0
3395,30109,3,2,110000,-3030000,9657,9657,0
3396,30109,3,3,55000,-8220000,9723,9723,0
3397,30109,4,1,-1055000,1830000,9625,9621,0
3398,30109,4,2,4110000,2150000,9322,9322,0
3399,30109,4,3,-920000,-7845000,9344,9344,0
3400,30109,4,4,3980000,-6645000,8896,8896,0
3401,30109,5,1,-1190000,2980000,8700,8704,0
3402,30109,5,2,4275000,2300000,9175,9175,0
3403,30109,5,3,-105000,-2680000,9755,9759,0
3404,30109,5,4,-1340000,-8165000,9335,9335,0
3405,30109,5,5,4265000,-8170000,8961,8965,0
3406,20050,1,1,625000,-1115000,10257,10257,0
3407,20050,2,1,1010000,660000,10546,10546,0
3408,20050,2,2,900000,-8500000,10410,10410,0
3409,20050,3,1,210000,1770000,9565,9565,0
3410,20050,3,2,625000,-4575000,10080,10080,0
3411,20050,3,3,355000,-9600000,9755,9755,0
3412,20050,4,1,-840000,675000,10594,10589,0
3413,20050,4,2,4640000,1240000,10076,10076,0
3414,20050,4,3,-670000,-8980000,10183,10183,0
3415,20050,4,4,4815000,-8550000,10326,10326,0
3416,20050,5,1,-455000,2380000,9014,9019,0
3417,20050,5,2,4835000,1970000,9422,9422,0
3418,20050,5,3,150000,-4185000,10000,10005,0
3419,20050,5,4,-450000,-9630000,10000,10000,0
3420,20050,5,5,5365000,-9690000,10078,10083,0
3421,30110,1,1,-390000,-730000,10000,10000,0
3422,30110,2,1,-390000,2000000,10000,10000,0
3423,30110,2,2,-390000,-7470000,10000,10000,0
3424,30110,3,1,-415000,3290000,9904,9904,0
3425,30110,3,2,-200000,-3400000,10000,10000,0
3426,30110,3,3,-340000,-8455000,10060,10060,0
3427,30110,4,1,-4480000,1200000,10759,10754,0
3428,30110,4,2,990000,1605000,10515,10515,0
3429,30110,4,3,-4160000,-7440000,10000,10000,0
3430,30110,4,4,1410000,-7760000,10000,10000,0
3431,30110,5,1,-4545000,2850000,10105,10109,0
3432,30110,5,2,1150000,2380000,10199,10199,0
3433,30110,5,3,-960000,-2850000,10459,10464,0
3434,30110,5,4,-4000000,-8260000,10000,10000,0
3435,30110,5,5,1690000,-8265000,10000,10005,0
3436,30101,1,1,3845000,-3765000,14280,14280,0
3437,30101,2,1,4115000,-1450000,14693,14693,0
3438,30101,2,2,3570000,-9770000,13939,13939,0
3439,30101,3,1,3795000,35000,14193,14193,0
3440,30101,3,2,3495000,-5070000,13636,13636,0
3441,30101,3,3,3850000,-10720000,14262,14262,0
3442,30101,4,1,3300000,-1185000,13943,13936,0
3443,30101,4,2,9415000,-820000,14207,14207,0
3444,30101,4,3,2850000,-10020000,13299,13299,0
3445,30101,4,4,8700000,-9600000,13321,13321,0
3446,30101,5,1,3605000,495000,14384,14390,0
3447,30101,5,2,9420000,420000,14461,14461,0
3448,30101,5,3,3455000,-5475000,13862,13869,0
3449,30101,5,4,3025000,-10465000,13326,13326,0
3450,30101,5,5,8350000,-10290000,12836,12842,0
3451,30121,1,1,-3565000,-4710000,13736,13736,0
3452,30121,2,1,-6450000,-4995000,17399,17399,0
3453,30121,2,2,-6350000,-13765000,17519,17519,0
3454,30121,3,1,-5345000,-1395000,16018,16018,0
3455,30121,3,2,-5500000,-8780000,16491,16491,0
3456,30121,3,3,-5510000,-13795000,16219,16219,0
3457,30121,4,1,-12930000,-4645000,17766,17758,0
3458,30121,4,2,-6715000,-4835000,17577,17577,0
3459,30121,4,3,-13685000,-14855000,19437,19437,0
3460,30121,4,4,-7200000,-14645000,19105,19105,0
3461,30121,5,1,-12200000,-2520000,17173,17181,0
3462,30121,5,2,-6695000,-3385000,17729,17729,0
3463,30121,5,3,-6135000,-7755000,16846,16854,0
3464,30121,5,4,-12520000,-14055000,17610,17610,0
3465,30121,5,5,-6655000,-14235000,17775,17783,0
3466,30111,1,1,-1490000,-1510000,11535,11535,0
3467,30111,2,1,-2715000,770000,12953,12953,0
3468,30111,2,2,-2315000,-8595000,12460,12460,0
3469,30111,3,1,-1400000,3585000,11374,11374,0
3470,30111,3,2,-1150000,-3060000,11514,11514,0
3471,30111,3,3,-990000,-8350000,11312,11312,0
3472,30111,4,1,-5830000,1430000,10966,10961,0
3473,30111,4,2,0,1980000,10444,10444,0
3474,30111,4,3,-5830000,-8130000,11619,11619,0
3475,30111,4,4,-230000,-7910000,11300,11300,0
3476,30111,5,1,-5640000,3185000,10000,10005,0
3477,30111,5,2,245000,3055000,9884,9884,0
3478,30111,5,3,-785000,-2265000,10517,10522,0
3479,30111,5,4,-5290000,-8190000,10850,10850,0
3480,30111,5,5,-310000,-8190000,10647,10652,0
3481,30112,1,1,555000,-590000,10651,10651,0
3482,30112,2,1,1450000,0,11684,11684,0
3483,30112,2,2,1330000,-8115000,11686,11686,0
3484,30112,3,1,935000,3155000,11035,11035,0
3485,30112,3,2,970000,-3045000,11055,11055,0
3486,30112,3,3,935000,-8220000,10792,10792,0
3487,30112,4,1,-715000,1405000,10158,10154,0
3488,30112,4,2,4565000,1815000,9770,9770,0
3489,30112,4,3,-1280000,-7230000,10000,10000,0
3490,30112,4,4,4750000,-6930000,10000,10000,0
3491,30112,5,1,-1010000,3210000,9614,9619,0
3492,30112,5,2,4295000,2900000,9648,9648,0
3493,30112,5,3,675000,-2525000,10418,10423,0
3494,30112,5,4,-975000,-7960000,9572,9572,0
3495,30112,5,5,4535000,-8045000,9797,9802,0
3496,30113,1,1,3025000,-3420000,13439,13439,0
3497,30113,2,1,3705000,-500000,14184,14184,0
3498,30113,2,2,3855000,-9505000,14365,14365,0
3499,30113,3,1,2470000,1835000,12766,12766,0
3500,30113,3,2,2835000,-3845000,12895,12895,0
3501,30113,3,3,2640000,-9290000,12679,12679,0
3502,30113,4,1,1815000,185000,12077,12071,0
3503,30113,4,2,7750000,185000,12703,12703,0
3504,30113,4,3,2050000,-8730000,12367,12367,0
3505,30113,4,4,7575000,-7980000,12581,12581,0
3506,30113,5,1,1725000,1830000,11976,11981,0
3507,30113,5,2,8070000,1050000,12915,12915,0
3508,30113,5,3,1725000,-3980000,12027,12032,0
3509,30113,5,4,1030000,-9030000,10966,10966,0
3510,30113,5,5,7660000,-9070000,11634,11640,0
3511,10079,1,1,355000,-825000,10452,10452,0
3512,10079,2,1,0,2540000,10000,10000,0
3513,10079,2,2,360000,-6980000,10000,10000,0
3514,10079,3,1,110000,4355000,9631,9631,0
3515,10079,3,2,110000,-1885000,9633,9633,0
3516,10079,3,3,-50000,-6920000,9432,9432,0
3517,10079,4,1,-2410000,2940000,9279,9274,0
3518,10079,4,2,3005000,2830000,9375,9375,0
3519,10079,4,3,-2050000,-6770000,10000,10000,0
3520,10079,4,4,3020000,-6655000,9894,9894,0
3521,10079,5,1,-2500000,4455000,9209,9213,0
3522,10079,5,2,3055000,3815000,9436,9436,0
3523,10079,5,3,0,-1345000,9515,9520,0
3524,10079,5,4,-2470000,-6915000,9243,9243,0
3525,10079,5,5,3125000,-6935000,9350,9355,0
3526,10080,1,1,-85000,-1160000,10464,10464,0
3527,10080,2,1,-85000,1730000,10103,10103,0
3528,10080,2,2,-180000,-7525000,10387,10387,0
3529,10080,3,1,-160000,3725000,10052,10052,0
3530,10080,3,2,45000,-2730000,10306,10306,0
3531,10080,3,3,-75000,-7930000,9731,9731,0
3532,10080,4,1,-3180000,1815000,10000,9995,0
3533,10080,4,2,3020000,1810000,10000,10000,0
3534,10080,4,3,-3105000,-7000000,10000,10000,0
3535,10080,4,4,2780000,-7060000,10000,10000,0
3536,10080,5,1,-2920000,3445000,9774,9779,0
3537,10080,5,2,2965000,3135000,9552,9552,0
3538,10080,5,3,0,-1955000,9756,9761,0
3539,10080,5,4,-2920000,-7570000,10000,10000,0
3540,10080,5,5,2970000,-7635000,10000,10005,0
3541,20051,1,1,-1590000,-2210000,11460,11460,0
3542,20051,2,1,-980000,1120000,10568,10568,0
3543,20051,2,2,-1190000,-7265000,10833,10833,0
3544,20051,3,1,-555000,4200000,10082,10082,0
3545,20051,3,2,-1295000,-3175000,10995,10995,0
3546,20051,3,3,-1085000,-7745000,10738,10738,0
3547,20051,4,1,-6360000,280000,10924,10919,0
3548,20051,4,2,-285000,1260000,10400,10400,0
3549,20051,4,3,-6165000,-7410000,10690,10690,0
3550,20051,4,4,-610000,-7595000,11026,11026,0
3551,20051,5,1,-5795000,3485000,9673,9677,0
3552,20051,5,2,0,2860000,9777,9777,0
3553,20051,5,3,-835000,-1625000,10244,10249,0
3554,20051,5,4,-5380000,-7690000,10000,10000,0
3555,20051,5,5,-180000,-7845000,10000,10005,0
3556,30114,1,1,-1405000,-4210000,13215,13215,0
3557,30114,2,1,-1585000,-2895000,13936,13936,0
3558,30114,2,2,-1590000,-12610000,14116,14116,0
3559,30114,3,1,-1360000,-3135000,14855,14855,0
3560,30114,3,2,-1290000,-8800000,14775,14775,0
3561,30114,3,3,-1585000,-14725000,14778,14778,0
3562,30114,4,1,-4165000,-2645000,13786,13779,0
3563,30114,4,2,1090000,-2330000,13486,13486,0
3564,30114,4,3,-3945000,-12780000,14058,14058,0
3565,30114,4,4,1090000,-13000000,14712,14712,0
3566,30114,5,1,-4355000,-2165000,14011,14017,0
3567,30114,5,2,1485000,-2400000,14440,14440,0
3568,30114,5,3,-1805000,-9060000,14854,14860,0
3569,30114,5,4,-4000000,-14345000,14540,14540,0
3570,30114,5,5,1485000,-14585000,15018,15025,0
3571,30115,1,1,-620000,-900000,10522,10522,0
3572,30115,2,1,355000,825000,10890,10890,0
3573,30115,2,2,455000,-8390000,11013,11013,0
3574,30115,3,1,105000,3320000,9534,9534,0
3575,30115,3,2,575000,-3175000,10096,10096,0
3576,30115,3,3,210000,-8310000,9601,9601,0
3577,30115,4,1,-1930000,1520000,10040,10035,0
3578,30115,4,2,3205000,1875000,10228,10228,0
3579,30115,4,3,-2080000,-7760000,10000,10000,0
3580,30115,4,4,3210000,-7370000,10000,10000,0
3581,30115,5,1,-2075000,3080000,9142,9146,0
3582,30115,5,2,3350000,3040000,9106,9106,0
3583,30115,5,3,-205000,-2460000,9746,9750,0
3584,30115,5,4,-1650000,-8045000,9251,9251,0
3585,30115,5,5,3350000,-8045000,9657,9661,0
3586,30116,1,1,2240000,0,12476,12476,0
3587,30116,2,1,1460000,3390000,11523,11523,0
3588,30116,2,2,1150000,-4995000,10919,10919,0
3589,30116,3,1,305000,5800000,9835,9835,0
3590,30116,3,2,725000,420000,10393,10393,0
3591,30116,3,3,380000,-5035000,9929,9929,0
3592,30116,4,1,-360000,3425000,10667,10662,0
3593,30116,4,2,5440000,3630000,10587,10587,0
3594,30116,4,3,-210000,-4785000,10484,10484,0
3595,30116,4,4,5300000,-4785000,10138,10138,0
3596,30116,5,1,-140000,5845000,10000,10005,0
3597,30116,5,2,5210000,5295000,9817,9817,0
3598,30116,5,3,355000,60000,10317,10321,0
3599,30116,5,4,-140000,-5190000,10000,10000,0
3600,30116,5,5,5230000,-5340000,9842,9846,0
3601,30117,1,1,-685000,-4595000,14196,14196,0
3602,30117,2,1,-490000,-1915000,14300,14300,0
3603,30117,2,2,-490000,-10520000,14918,14918,0
3604,30117,3,1,-975000,350000,14144,14144,0
3605,30117,3,2,-450000,-5590000,13493,13493,0
3606,30117,3,3,-850000,-10980000,13988,13988,0
3607,30117,4,1,-2780000,-1515000,13012,13006,0
3608,30117,4,2,3020000,-1515000,13312,13312,0
3609,30117,4,3,-2910000,-10360000,13170,13170,0
3610,30117,4,4,3060000,-10155000,13359,13359,0
3611,30117,5,1,-2500000,380000,13331,13337,0
3612,30117,5,2,3095000,115000,13091,13091,0
3613,30117,5,3,-765000,-5120000,13700,13707,0
3614,30117,5,4,-2455000,-10680000,13228,13228,0
3615,30117,5,5,3155000,-10615000,13166,13172,0
3616,10084,1,1,-5000,-1435000,11791,11791,0
3617,10084,2,1,355000,825000,11401,11401,0
3618,10084,2,2,170000,-7520000,11635,11635,0
3619,10084,3,1,-385000,3410000,10564,10564,0
3620,10084,3,2,920000,-3135000,11140,11140,0
3621,10084,3,3,-290000,-8070000,10000,10000,0
3622,10084,4,1,-2345000,900000,10515,10511,0
3623,10084,4,2,2530000,825000,10486,10486,0
3624,10084,4,3,-3100000,-7760000,10000,10000,0
3625,10084,4,4,2530000,-7760000,10000,10000,0
3626,10084,5,1,-2280000,3145000,10000,10005,0
3627,10084,5,2,2780000,2500000,10000,10000,0
3628,10084,5,3,-65000,-2150000,10219,10223,0
3629,10084,5,4,-2280000,-7620000,10000,10000,0
3630,10084,5,5,2690000,-7625000,10000,10005,0
3631,30145,1,1,-13550000,-16460000,26007,26007,661
3632,30145,2,1,-8435000,-6445000,19631,19631,-75
3633,30145,2,2,-8255000,-14965000,19399,19399,0
3634,30145,3,1,-22075000,1680000,25767,25767,-381906
3635,30145,3,2,-9810000,-13340000,21552,21552,0
3636,30145,3,3,-12325000,-19560000,22978,22978,-64746
3637,30145,4,1,-14015000,-8305000,19438,19429,0
3638,30145,4,2,-9370000,-8675000,20916,20916,0
3639,30145,4,3,-14865000,-16065000,19699,19699,0
3640,30145,4,4,-8905000,-16655000,20245,20245,0
3641,30145,5,1,-12285000,-4190000,16423,16431,0
3642,30145,5,2,-7710000,-5825000,18750,18750,0
3643,30145,5,3,-12585000,-17710000,24758,24770,572
3644,30145,5,4,-10945000,-15555000,15904,15904,0
3645,30145,5,5,-8560000,-18805000,19400,19409,-18489
3646,10082,1,1,-335000,-655000,10551,10551,0
3647,10082,2,1,-390000,2000000,10000,10000,0
3648,10082,2,2,-390000,-7590000,10000,10000,0
3649,10082,3,1,-490000,3720000,10000,10000,0
3650,10082,3,2,0,-2640000,10000,10000,0
3651,10082,3,3,-290000,-7850000,10000,10000,0
3652,10082,4,1,-3225000,265000,11767,11762,0
3653,10082,4,2,2755000,900000,11283,11283,0
3654,10082,4,3,-2960000,-7235000,11947,11947,0
3655,10082,4,4,2465000,-7080000,11289,11289,0
3656,10082,5,1,-3270000,3485000,10000,10005,0
3657,10082,5,2,2400000,3060000,10000,10000,0
3658,10082,5,3,-540000,-2035000,10212,10217,0
3659,10082,5,4,-3020000,-7580000,10000,10000,0
3660,10082,5,5,2400000,-7695000,10000,10005,0
3661,20052,1,1,1085000,-1810000,11617,11617,0
3662,20052,2,1,1585000,825000,11372,11372,0
3663,20052,2,2,1190000,-8855000,11501,11501,0
3664,20052,3,1,760000,2345000,10328,10328,0
3665,20052,3,2,660000,-3610000,10196,10196,0
3666,20052,3,3,490000,-8950000,10406,10406,0
3667,20052,4,1,-2010000,0,11562,11556,0
3668,20052,4,2,4140000,-65000,11490,11490,0
3669,20052,4,3,-1280000,-8860000,10988,10988,0
3670,20052,4,4,4075000,-8820000,10587,10587,0
3671,20052,5,1,-1980000,2495000,10000,10005,0
3672,20052,5,2,4070000,2160000,10000,10000,0
3673,20052,5,3,685000,-3365000,10426,10431,0
3674,20052,5,4,-1650000,-8770000,10000,10000,0
3675,20052,5,5,4440000,-8855000,10000,10005,0
3676,30118,1,1,-1465000,-1780000,11949,11949,0
3677,30118,2,1,-2385000,-1240000,12953,12953,0
3678,30118,2,2,-2270000,-9010000,12946,12946,0
3679,30118,3,1,-1815000,545000,12246,12246,0
3680,30118,3,2,-1685000,-5105000,12088,12088,0
3681,30118,3,3,-1820000,-10720000,12253,12253,0
3682,30118,4,1,-6410000,-535000,11997,11991,0
