id,group,grade,course_set,thumbnail_id,ff_cue_name,ff_cuesheet_name,ff_anim,ff_camera,ff_camera_sub,ff_sub,start_gate,start_gate_panel,goal_gate,goal_flower,audience,entry_num,is_dirtgrade,start_date
6006,11,100,10811,6006,snd_mfx_2005_CL,snd_mfx_2005_CL,6006,122,0,0,0,0,0,0,0,9,0,1623294000
6007,11,100,10602,6007,snd_mfx_2005_CL,snd_mfx_2005_CL,6007,122,0,0,0,0,0,0,0,9,0,1626750000
6008,11,100,10906,6008,snd_mfx_2005_CL,snd_mfx_2005_CL,6008,122,0,0,0,0,0,0,0,9,0,1629428400
6009,11,100,10903,6009,snd_mfx_2005_CL,snd_mfx_2005_CL,6009,122,0,0,0,0,0,0,0,9,0,1631847600
6010,11,100,10810,6010,snd_mfx_2005_CL,snd_mfx_2005_CL,6010,122,0,0,0,0,0,0,0,9,0,1634266800
6011,11,100,10604,6011,snd_mfx_2005_CL,snd_mfx_2005_CL,6011,122,0,0,0,0,0,0,0,9,0,1637290800
6012,11,100,10506,6012,snd_mfx_2005_CL,snd_mfx_2005_CL,6012,122,0,0,0,0,0,0,0,9,0,1639450800
6013,11,100,10701,6001,snd_mfx_2006_CL,snd_mfx_2006_CL,6001,123,0,0,0,0,0,0,0,9,0,1641870000
6014,11,100,10611,6002,snd_mfx_2006_CL,snd_mfx_2006_CL,6002,123,0,0,0,0,0,0,0,9,0,1644807600
6015,11,100,10914,6003,snd_mfx_2006_CL,snd_mfx_2006_CL,6003,123,0,0,0,0,0,0,0,9,0,1647572400
6016,11,100,10504,6004,snd_mfx_2006_CL,snd_mfx_2006_CL,6004,123,0,0,0,0,0,0,0,9,0,1650337200
6017,11,100,10606,6005,snd_mfx_2006_CL,snd_mfx_2006_CL,6005,123,0,0,0,0,0,0,0,9,0,1620615600
6018,11,100,10811,6006,snd_mfx_2006_CL,snd_mfx_2006_CL,6006,123,0,0,0,0,0,0,0,9,0,1623294000
6019,11,100,10602,6007,snd_mfx_2006_CL,snd_mfx_2006_CL,6007,123,0,0,0,0,0,0,0,9,0,1626750000
6020,11,100,10906,6008,snd_mfx_2006_CL,snd_mfx_2006_CL,6008,123,0,0,0,0,0,0,0,9,0,1629428400
6021,11,100,10903,6009,snd_mfx_2006_CL,snd_mfx_2006_CL,6009,123,0,0,0,0,0,0,0,9,0,1631847600
6022,11,100,10810,6010,snd_mfx_2006_CL,snd_mfx_2006_CL,6010,123,0,0,0,0,0,0,0,9,0,1634266800
6023,11,100,10604,6011,snd_mfx_2006_CL,snd_mfx_2006_CL,6011,123,0,0,0,0,0,0,0,9,0,1637290800
6024,11,100,10506,6012,snd_mfx_2006_CL,snd_mfx_2006_CL,6012,123,0,0,0,0,0,0,0,9,0,1639450800
6025,11,100,10701,6001,snd_mfx_2005_CL,snd_mfx_2005_CL,6001,122,0,0,0,0,0,0,0,9,0,1674010800
6026,11,100,10611,6002,snd_mfx_2005_CL,snd_mfx_2005_CL,6002,122,0,0,0,0,0,0,0,9,0,1676257200
6029,11,100,10606,6005,snd_mfx_2005_CL,snd_mfx_2005_CL,6005,122,0,0,0,0,0,0,0,9,0,1653015600
6030,11,100,10602,6006,snd_mfx_2005_CL,snd_mfx_2005_CL,6006,122,0,0,0,0,0,0,0,9,0,1654830000
6031,11,100,10906,6007,snd_mfx_2005_CL,snd_mfx_2005_CL,6007,122,0,0,0,0,0,0,0,9,0,1657508400
6032,11,100,10501,6008,snd_mfx_2005_CL,snd_mfx_2005_CL,6008,122,0,0,0,0,0,0,0,9,0,1660100400
6033,11,100,11103,6009,snd_mfx_2005_CL,snd_mfx_2005_CL,6009,122,0,0,100,0,0,0,0,9,1,1662951600
6034,11,100,10903,6010,snd_mfx_2005_CL,snd_mfx_2005_CL,6010,122,0,0,0,0,0,0,0,9,0,1665457200
6035,11,100,10808,6011,snd_mfx_2005_CL,snd_mfx_2005_CL,6011,122,0,0,0,0,0,0,0,9,0,1667962800
6036,11,100,10506,6012,snd_mfx_2005_CL,snd_mfx_2005_CL,6012,122,0,0,0,0,0,0,0,9,0,1670814000
6037,11,100,10701,6001,snd_mfx_2006_CL,snd_mfx_2006_CL,6001,123,0,0,0,0,0,0,0,9,0,1674010800
6038,11,100,10611,6002,snd_mfx_2006_CL,snd_mfx_2006_CL,6002,123,0,0,0,0,0,0,0,9,0,1676257200
6041,11,100,10606,6005,snd_mfx_2006_CL,snd_mfx_2006_CL,6005,123,0,0,0,0,0,0,0,9,0,1653015600
6042,11,100,10602,6006,snd_mfx_2006_CL,snd_mfx_2006_CL,6006,123,0,0,0,0,0,0,0,9,0,1654830000
6043,11,100,10906,6007,snd_mfx_2006_CL,snd_mfx_2006_CL,6007,123,0,0,0,0,0,0,0,9,0,1657508400
6044,11,100,10501,6008,snd_mfx_2006_CL,snd_mfx_2006_CL,6008,123,0,0,0,0,0,0,0,9,0,1660100400
6045,11,100,11103,6009,snd_mfx_2006_CL,snd_mfx_2006_CL,6009,123,0,0,100,0,0,0,0,9,1,1662951600
6046,11,100,10903,6010,snd_mfx_2006_CL,snd_mfx_2006_CL,6010,123,0,0,0,0,0,0,0,9,0,1665457200
6047,11,100,10808,6011,snd_mfx_2006_CL,snd_mfx_2006_CL,6011,123,0,0,0,0,0,0,0,9,0,1667962800
6048,11,100,10506,6012,snd_mfx_2006_CL,snd_mfx_2006_CL,6012,123,0,0,0,0,0,0,0,9,0,1670814000
6100,9,100,10101,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6101,9,100,10101,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6102,9,100,10101,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6103,9,100,10102,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6104,9,100,10102,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6105,9,100,10102,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6106,9,100,10103,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6107,9,100,10103,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6108,9,100,10103,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6109,9,100,10104,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6110,9,100,10104,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6111,9,100,10104,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6112,9,100,10105,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6113,9,100,10105,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6114,9,100,10105,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6115,9,100,10107,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6116,9,100,10107,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6117,9,100,10107,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6118,9,100,10201,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6119,9,100,10201,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6120,9,100,10201,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6121,9,100,10202,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6122,9,100,10202,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6123,9,100,10202,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6124,9,100,10203,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6125,9,100,10203,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6126,9,100,10203,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6127,9,100,10204,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6128,9,100,10204,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6129,9,100,10204,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6130,9,100,10205,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6131,9,100,10205,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6132,9,100,10205,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6133,9,100,10207,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6134,9,100,10207,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6135,9,100,10207,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6136,9,100,10301,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6137,9,100,10301,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6138,9,100,10301,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6139,9,100,10302,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6140,9,100,10302,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6141,9,100,10302,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6142,9,100,10303,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6143,9,100,10303,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6144,9,100,10303,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6145,9,100,10304,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6146,9,100,10304,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6147,9,100,10304,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6148,9,100,10305,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6149,9,100,10305,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6150,9,100,10305,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6151,9,100,10306,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6152,9,100,10306,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6153,9,100,10306,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6154,9,100,10307,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6155,9,100,10307,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6156,9,100,10307,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6157,9,100,10308,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6158,9,100,10308,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6159,9,100,10308,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6160,9,100,10309,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6161,9,100,10309,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6162,9,100,10309,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6163,9,100,10311,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6164,9,100,10311,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6165,9,100,10311,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6166,9,100,10401,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6167,9,100,10401,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6168,9,100,10401,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6169,9,100,10402,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6170,9,100,10402,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6171,9,100,10402,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6172,9,100,10403,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6173,9,100,10403,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6174,9,100,10403,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6175,9,100,10404,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6176,9,100,10404,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6177,9,100,10404,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6178,9,100,10406,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6179,9,100,10406,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6180,9,100,10406,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6181,9,100,10501,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6182,9,100,10501,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6183,9,100,10501,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6184,9,100,10502,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6185,9,100,10502,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6186,9,100,10502,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6187,9,100,10503,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6188,9,100,10503,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6189,9,100,10503,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6190,9,100,10504,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6191,9,100,10504,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6192,9,100,10504,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6193,9,100,10505,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6194,9,100,10505,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6195,9,100,10505,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6196,9,100,10506,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6197,9,100,10506,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6198,9,100,10506,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6199,9,100,10507,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6200,9,100,10507,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6201,9,100,10507,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6202,9,100,10509,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6203,9,100,10509,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6204,9,100,10509,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6205,9,100,10601,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6206,9,100,10601,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6207,9,100,10601,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6208,9,100,10602,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6209,9,100,10602,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6210,9,100,10602,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6211,9,100,10603,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6212,9,100,10603,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6213,9,100,10603,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6214,9,100,10604,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6215,9,100,10604,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6216,9,100,10604,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6217,9,100,10605,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6218,9,100,10605,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6219,9,100,10605,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6220,9,100,10606,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6221,9,100,10606,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6222,9,100,10606,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6223,9,100,10607,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6224,9,100,10607,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6225,9,100,10607,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6226,9,100,10608,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6227,9,100,10608,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6228,9,100,10608,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6229,9,100,10611,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6230,9,100,10611,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6231,9,100,10611,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6235,9,100,10701,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6236,9,100,10701,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6237,9,100,10701,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6238,9,100,10702,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6239,9,100,10702,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6240,9,100,10702,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6241,9,100,10703,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6242,9,100,10703,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6243,9,100,10703,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6244,9,100,10704,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6245,9,100,10704,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6246,9,100,10704,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6247,9,100,10705,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6248,9,100,10705,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6249,9,100,10705,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6250,9,100,10708,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6251,9,100,10708,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6252,9,100,10708,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6253,9,100,10801,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6254,9,100,10801,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6255,9,100,10801,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6256,9,100,10802,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6257,9,100,10802,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6258,9,100,10802,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6259,9,100,10803,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6260,9,100,10803,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6261,9,100,10803,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6262,9,100,10804,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6263,9,100,10804,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6264,9,100,10804,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6265,9,100,10805,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6266,9,100,10805,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6267,9,100,10805,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
6268,9,100,10806,6100,snd_mfx_2004_CL,snd_mfx_2004_CL,6100,121,0,0,0,0,0,0,0,12,0,1498838400
6269,9,100,10806,6101,snd_mfx_2004_CL,snd_mfx_2004_CL,6101,121,0,0,0,0,0,0,0,12,0,1498838400
6270,9,100,10806,6102,snd_mfx_2004_CL,snd_mfx_2004_CL,6102,121,0,0,0,0,0,0,0,12,0,1498838400
