id,npc_group_id,chara_id,mob_id,race_dress_id,speed,stamina,pow,guts,wiz,proper_distance_short,proper_distance_mile,proper_distance_middle,proper_distance_long,proper_running_style_nige,proper_running_style_senko,proper_running_style_sashi,proper_running_style_oikomi,proper_ground_turf,proper_ground_dirt,skill_set_id,motivation_min,motivation_max
1007102,0,1007,0,100701,255,311,339,168,166,1,5,7,7,1,6,6,7,7,1,9055,3,5
1007103,0,1007,0,100730,265,329,339,208,264,1,5,7,7,1,6,6,7,7,1,9065,3,5
1007900,0,1007,0,100701,252,215,276,249,252,5,5,7,7,1,6,6,7,7,5,1100701,4,5
1008001,0,1008,0,100801,328,272,358,283,307,2,7,7,2,5,6,7,2,7,1,1100801,4,5
1008002,0,1008,0,100801,321,267,350,277,301,2,7,7,2,5,6,7,2,7,1,1100801,4,5
1008003,0,1008,0,100801,338,281,369,292,317,2,7,7,2,5,6,7,2,7,1,1100801,4,5
1008004,0,1008,0,100801,320,267,349,277,301,2,7,7,2,5,6,7,2,7,1,1100801,4,5
1008005,0,1008,0,100801,316,263,345,272,296,2,7,7,2,5,6,7,2,7,1,1100801,4,5
1008006,0,1008,0,100801,293,241,320,251,274,2,7,7,2,5,6,7,2,7,1,1100801,4,5
1008007,0,1008,0,100801,370,305,406,320,349,2,7,7,2,5,6,7,2,7,1,1100801,4,5
1008008,0,1008,0,100801,357,294,391,307,335,2,7,7,2,5,6,7,2,7,1,1100801,4,5
1008009,0,1008,0,100801,349,288,382,300,327,2,7,7,2,5,6,7,2,7,1,1100801,4,5
1008010,0,1008,0,100801,349,288,382,300,327,2,7,7,2,5,6,7,2,7,1,1100801,4,5
1008011,0,1008,0,100801,370,305,405,318,347,2,7,7,2,5,6,7,2,7,1,1100801,4,5
1008012,0,1008,0,100801,385,317,421,331,361,2,7,7,2,5,6,7,2,7,1,1100801,4,5
1008013,0,1008,0,100801,370,319,405,318,347,2,7,7,2,5,6,7,2,7,1,1100801,4,5
1008100,0,1008,0,101,228,189,249,196,214,2,7,7,2,5,6,7,2,7,1,0,3,5
1008101,0,1008,0,100801,299,266,249,196,214,2,7,7,2,5,6,7,2,7,1,9026,3,5
1008102,0,1008,0,100801,299,266,249,196,214,2,7,7,2,5,6,7,2,7,1,9103,3,5
1008103,0,1008,0,100801,299,266,249,196,214,2,7,7,2,5,6,7,2,7,1,9111,3,5
1008900,0,1008,0,100801,269,310,286,187,146,5,7,7,5,5,6,7,2,7,5,1100801,4,5
1009001,0,1009,0,100901,329,302,334,321,271,2,7,7,6,6,7,3,1,7,1,1100901,4,5
1009002,0,1009,0,100901,324,296,329,315,266,2,7,7,6,6,7,3,1,7,1,1100901,4,5
1009003,0,1009,0,100901,324,297,330,316,268,2,7,7,6,6,7,3,1,7,1,1100901,4,5
1009004,0,1009,0,100901,324,296,329,315,267,2,7,7,6,6,7,3,1,7,1,1100901,4,5
1009005,0,1009,0,100901,324,292,330,311,266,2,7,7,6,6,7,3,1,7,1,1100901,4,5
1009006,0,1009,0,100901,318,285,323,304,260,2,7,7,6,6,7,3,1,7,1,1100901,4,5
1009007,0,1009,0,100901,326,290,331,310,264,2,7,7,6,6,7,3,1,7,1,1100901,4,5
1009008,0,1009,0,100901,330,293,335,314,268,2,7,7,6,7,7,3,1,7,1,1100901,4,5
1009009,0,1009,0,100901,332,295,337,316,269,2,7,7,7,7,7,3,1,7,1,1100901,4,5
1009010,0,1009,0,100901,394,350,400,371,317,2,7,7,6,7,7,3,1,7,1,1100901,4,5
1009011,0,1009,0,100901,391,347,397,371,317,2,7,7,6,7,7,3,1,7,1,1100901,4,5
1009012,0,1009,0,100901,368,327,373,349,298,2,7,7,6,7,7,3,1,7,1,1100901,4,5
1009013,0,1009,0,100901,360,327,366,342,292,2,7,7,7,7,7,3,1,7,1,1100901,4,5
1009014,0,1009,0,100901,370,327,376,349,298,2,7,7,6,7,7,3,1,7,1,1100901,4,5
1009015,0,1009,0,100901,386,347,392,367,313,2,7,7,7,7,7,3,1,7,1,1100901,4,5
1009100,0,1009,0,101,231,207,235,221,189,2,7,7,6,7,7,3,1,7,1,0,3,5
1009101,0,1009,0,100901,231,244,255,270,212,2,7,7,6,7,7,3,1,7,1,9081,3,5
1009102,0,1009,0,100901,231,244,255,270,212,2,7,7,6,7,6,3,1,7,1,9102,3,5
1009900,0,1009,0,100901,260,215,284,224,244,5,7,7,6,7,7,3,1,7,5,1100901,4,5
1010001,0,1010,0,101001,357,195,372,273,301,7,7,3,1,5,7,3,1,7,7,1101001,4,5
1010002,0,1010,0,101001,409,225,426,314,345,7,7,3,1,5,7,3,1,7,7,1101001,4,5
1010003,0,1010,0,101001,363,199,378,278,306,7,7,3,1,5,7,3,1,7,7,1101001,4,5
1010004,0,1010,0,101001,365,200,380,279,308,7,7,3,1,5,7,3,1,7,7,1101001,4,5
1010005,0,1010,0,101001,438,231,456,323,357,7,7,3,1,5,7,3,1,7,7,1101001,4,5
1010006,0,1010,0,101001,438,239,456,335,369,7,7,3,1,5,7,3,1,7,7,1101001,4,5
1010007,0,1010,0,101001,438,239,471,335,369,7,7,3,1,5,7,3,1,7,7,1101001,4,5
1010008,0,1010,0,101001,388,211,404,297,327,7,7,3,1,5,7,3,1,7,7,1101001,4,5
1010009,0,1010,0,101001,391,215,404,297,327,7,7,3,1,5,7,3,1,7,7,1101001,4,5
1010100,0,1010,0,101,273,151,284,210,231,7,7,3,1,5,7,3,1,7,7,0,3,5
1010101,0,1010,0,101001,273,201,284,241,231,7,7,3,1,5,7,3,1,7,7,1101001,3,5
1010900,0,1010,0,101001,264,235,268,251,215,7,7,6,5,5,7,3,1,7,6,1101001,4,5
1011001,0,1011,0,101101,300,277,291,309,317,1,7,7,7,2,6,7,2,7,1,1101101,4,5
1011002,0,1011,0,101101,305,282,296,314,322,1,7,7,7,2,6,7,2,7,1,1101101,4,5
1011003,0,1011,0,101101,302,278,292,310,318,1,7,7,6,2,6,7,2,7,1,1101101,4,5
1011004,0,1011,0,101101,300,277,291,308,317,1,7,7,6,2,6,7,2,7,1,1101101,4,5
1011005,0,1011,0,101101,304,281,294,312,321,1,7,7,6,2,6,7,2,7,1,1101101,4,5
1011006,0,1011,0,101101,300,277,291,309,317,1,7,7,7,2,6,7,2,7,1,1101101,4,5
1011007,0,1011,0,101101,305,282,296,314,322,1,7,7,7,2,6,7,2,7,1,1101101,4,5
1011008,0,1011,0,101101,305,282,296,314,322,1,7,7,7,2,6,7,2,7,1,1101101,4,5
1011009,0,1011,0,101101,305,282,296,314,322,1,7,7,7,2,6,7,2,7,1,1101101,4,5
1011010,0,1011,0,101101,331,306,322,341,350,1,7,7,7,2,6,7,2,7,1,1101101,4,5
1011011,0,1011,0,101101,341,316,331,351,360,1,7,7,7,2,6,7,2,7,1,1101101,4,5
1011012,0,1011,0,101101,307,283,298,316,324,1,7,7,7,2,6,7,2,7,1,1101101,4,5
1011013,0,1011,0,101101,305,282,296,314,322,1,7,7,7,2,6,7,2,7,1,1101101,4,5
1011014,0,1011,0,101101,305,282,296,314,322,1,7,7,7,2,6,7,2,7,1,1101101,4,5
1011015,0,1011,0,101101,282,261,274,290,298,1,5,7,5,2,7,6,2,7,1,1101102,4,5
1011016,0,1011,0,101101,330,305,320,339,349,1,7,7,7,2,6,7,2,7,1,1101101,4,5
1011100,0,1011,0,101,235,217,228,242,249,1,7,7,7,2,7,7,2,7,1,0,3,5
1011101,0,1011,0,101101,252,217,255,242,249,1,7,7,7,2,7,6,2,7,1,9041,3,5
1011102,0,1011,0,101116,252,217,255,242,249,1,7,7,7,2,6,7,2,7,1,9064,3,5
1011103,0,1011,0,101101,252,217,255,242,249,1,7,7,7,2,6,7,2,7,1,9104,3,5
1011900,0,1011,0,101101,297,164,309,228,251,5,7,7,6,2,7,7,2,7,5,1101101,4,5
1012001,0,1012,0,101201,327,294,352,220,288,6,6,7,6,1,6,5,7,7,1,1101201,4,5
1012002,0,1012,0,101201,332,300,358,226,294,6,6,7,7,1,6,5,7,7,1,1101201,4,5
1012003,0,1012,0,101201,327,294,352,220,288,6,6,7,7,1,6,5,7,7,1,1101201,4,5
1012004,0,1012,0,101201,308,278,332,210,273,6,6,7,7,1,6,5,7,7,1,1101201,4,5
1012005,0,1012,0,101201,327,294,352,220,288,6,6,7,7,1,6,5,7,7,1,1101201,4,5
1012006,0,1012,0,101201,310,279,333,209,273,6,6,7,7,1,6,5,7,7,1,1101201,4,5
1012007,0,1012,0,101201,327,294,352,220,288,6,6,7,7,1,6,5,7,7,1,1101201,4,5
1012008,0,1012,0,101201,352,318,382,234,311,6,6,7,5,1,6,5,7,7,1,1101201,4,5
1012009,0,1012,0,101201,331,311,359,229,293,6,6,7,7,1,6,5,7,7,1,1101201,4,5
1012010,0,1012,0,101201,355,320,385,236,314,6,6,7,7,1,6,5,7,7,1,1101201,4,5
1012100,0,1012,0,101,214,193,231,144,189,6,6,7,5,1,7,5,7,7,7,0,3,5
1012101,0,1012,0,101201,262,230,299,144,294,6,6,7,5,1,7,5,7,7,7,1101201,3,5
1012900,0,1012,0,101201,247,228,239,254,261,6,6,7,5,1,7,5,7,7,6,1101201,4,5
1013001,0,1013,0,101301,316,341,262,252,324,1,2,7,7,6,7,4,2,7,3,1101301,4,5
1013002,0,1013,0,101301,315,341,261,253,324,1,2,7,7,6,7,4,2,7,3,1101301,4,5
1013003,0,1013,0,101301,342,368,284,274,350,1,2,7,7,6,7,4,2,7,3,1101301,4,5
1013004,0,1013,0,101301,342,368,283,274,351,1,2,7,7,6,7,4,2,7,3,1101301,4,5
1013005,0,1013,0,101301,337,364,281,270,346,1,2,7,7,6,7,4,2,7,3,1101301,4,5
1013006,0,1013,0,101301,317,342,262,253,324,1,2,7,7,6,7,4,2,7,3,1101301,4,5
1013007,0,1013,0,101301,315,341,261,253,324,1,2,7,7,6,7,4,2,7,3,1101301,4,5
1013008,0,1013,0,101301,342,368,283,274,351,1,2,7,7,6,7,4,2,7,3,1101301,4,5
1013009,0,1013,0,101301,319,344,265,256,326,1,2,7,7,6,7,4,2,7,3,1101301,4,5
1013010,0,1013,0,101301,315,341,261,253,324,1,2,7,7,6,7,4,2,7,3,1101301,4,5
1013011,0,1013,0,101301,342,368,283,274,351,1,2,7,7,6,7,4,2,7,3,1101301,4,5
1013012,0,1013,0,101301,315,341,261,253,324,1,2,7,7,6,7,4,2,7,3,1101301,4,5
1013013,0,1013,0,101301,381,412,318,305,391,1,2,7,7,6,7,4,2,7,3,1101301,4,5
1013015,0,1013,0,101301,349,378,289,280,359,1,6,7,7,2,2,6,7,7,3,1101302,4,5
1013016,0,1013,0,101302,296,320,246,236,303,1,2,7,7,6,7,4,2,7,3,1101303,4,5
1013017,0,1013,0,101302,376,406,312,300,385,1,2,7,7,6,7,4,2,7,3,1101303,4,5
1013018,0,1013,0,101302,385,415,319,307,394,1,2,7,7,6,7,4,2,7,3,1101303,4,5
1013019,0,1013,0,101301,345,372,286,275,353,1,2,7,7,6,7,4,2,7,3,1101301,4,5
1013020,0,1013,0,101302,330,355,273,263,337,1,2,7,7,6,7,4,2,7,3,1101303,4,5
1013021,0,1013,0,101301,386,417,317,307,396,1,2,7,7,6,7,4,2,7,3,1101301,4,5
1013022,0,1013,0,101301,389,420,320,309,399,1,2,7,7,6,7,4,2,7,3,1101301,4,5
1013023,0,1013,0,101301,389,420,320,309,399,1,2,7,7,6,7,4,2,7,3,1101301,4,5
1013024,0,1013,0,101301,337,364,277,268,346,1,2,7,7,6,7,4,2,7,3,1101301,4,5
1013025,0,1013,0,101301,363,392,298,288,372,1,2,7,7,6,7,4,2,7,3,1101301,4,5
1013026,0,1013,0,101301,337,364,277,268,346,1,2,7,7,6,7,4,2,7,3,1101301,4,5
1013027,0,1013,0,101301,334,361,275,266,343,1,2,7,7,6,7,4,2,7,3,1101301,4,5
1013028,0,1013,0,101301,401,434,330,319,412,1,2,7,7,6,7,4,2,7,3,1101301,4,5
1013029,0,1013,0,101301,401,434,330,319,412,1,2,7,7,6,7,4,2,7,3,1101301,4,5
1013030,0,1013,0,101301,316,342,260,251,325,1,2,7,7,6,7,4,2,7,3,1101301,4,5
1013031,0,1013,0,101302,389,420,320,309,399,1,2,7,7,6,7,4,2,7,3,1101303,4,5
1013032,0,1013,0,101302,337,364,277,268,346,1,2,7,7,6,7,4,2,7,3,1101303,4,5
1013033,0,1013,0,101302,337,364,277,268,346,1,2,7,7,6,7,4,2,7,3,1101303,4,5
1013034,0,1013,0,101301,337,364,277,268,346,1,2,7,7,6,7,4,2,7,3,1101301,4,5
1013035,0,1013,0,101301,337,364,277,268,346,1,2,7,7,6,7,4,2,7,3,1101301,4,5
1013036,0,1013,0,101301,311,336,256,247,319,1,2,7,7,6,7,4,2,7,3,1101301,4,5
1013037,0,1013,0,101301,308,333,253,245,317,1,2,7,7,6,7,4,2,7,3,1101301,4,5
1013038,0,1013,0,101301,303,328,249,241,311,1,2,7,7,6,7,4,2,7,3,1101301,4,5
1013039,0,1013,0,101301,337,364,277,268,346,1,2,7,7,6,7,4,2,7,3,1101301,4,5
1013040,0,1013,0,101301,334,378,275,258,343,1,2,7,7,6,7,4,2,7,3,1101301,4,5
1013041,0,1013,0,101301,350,378,288,278,359,1,2,7,7,6,7,4,2,7,3,1101301,4,5
1013042,0,1013,0,101301,334,361,275,266,343,1,2,7,7,6,7,4,2,7,3,1101301,4,5
1013043,0,1013,0,101301,350,378,288,278,359,1,2,7,7,6,7,4,2,7,3,1101301,4,5
1013100,0,1013,0,101,259,280,214,207,266,1,2,7,7,6,7,4,2,7,7,0,3,5
1013101,0,1013,0,101301,259,280,214,207,266,1,2,7,7,6,7,4,2,7,7,9039,3,5
1013102,0,1013,0,101301,333,334,224,217,295,1,2,7,7,6,7,4,2,7,7,9056,3,5
1013103,0,1013,0,101330,259,280,214,207,266,1,2,7,7,6,7,4,2,7,7,9066,3,5
1013104,0,1013,0,101301,259,280,214,207,266,1,2,7,7,6,7,4,2,7,7,9097,3,5
1013900,0,1013,0,101301,270,244,292,181,239,6,6,7,7,6,7,4,2,7,6,1101301,4,5
1014001,0,1014,0,101401,309,292,292,313,301,5,7,7,6,3,7,6,5,7,6,1101401,4,5
1014002,0,1014,0,101401,308,291,291,312,299,5,7,7,6,3,7,6,5,7,6,1101401,4,5
1014003,0,1014,0,101401,312,295,295,316,303,5,7,7,6,3,7,6,5,7,6,1101401,4,5
1014004,0,1014,0,101401,304,287,287,309,296,5,7,7,6,3,7,6,5,7,6,1101401,4,5
1014005,0,1014,0,101401,304,287,287,309,296,5,7,7,6,3,7,6,5,7,6,1101401,4,5
1014006,0,1014,0,101401,307,290,290,311,300,5,7,7,6,3,7,6,5,7,6,1101401,4,5
1014007,0,1014,0,101401,307,290,290,311,300,5,7,7,6,3,7,6,5,7,6,1101401,4,5
1014008,0,1014,0,101401,333,314,314,337,323,5,7,7,7,3,7,6,5,7,6,1101401,4,5
1014009,0,1014,0,101401,343,322,322,348,332,6,7,7,6,3,7,6,5,7,7,1101401,4,5
1014100,0,1014,0,101,245,231,231,249,238,6,7,7,6,3,7,7,5,7,7,0,3,5
1014101,0,1014,0,101401,245,231,242,249,238,6,7,7,6,7,6,6,5,7,7,9028,3,5
1014102,0,1014,0,101416,245,231,242,249,238,6,7,7,6,3,6,7,5,7,7,9063,3,5
1014900,0,1014,0,101401,264,285,218,211,271,6,7,7,6,3,7,7,5,7,6,1101401,4,5
1015001,0,1015,0,101501,309,331,286,298,277,1,3,7,7,5,7,6,1,7,3,1101501,4,5
1015002,0,1015,0,101501,418,448,388,404,376,1,3,7,7,5,7,6,1,7,3,1101501,4,5
1015003,0,1015,0,101501,375,401,347,362,337,1,3,7,7,5,7,6,1,7,3,1101501,4,5
1015004,0,1015,0,101501,367,394,340,354,329,1,3,7,7,5,7,6,1,7,3,1101501,4,5
1015005,0,1015,0,101501,309,331,286,298,277,1,3,7,7,5,7,6,1,7,3,1101501,4,5
1015006,0,1015,0,101501,322,344,298,310,288,1,3,7,7,5,7,6,1,7,3,1101501,4,5
1015007,0,1015,0,101501,323,346,299,311,289,1,3,7,7,5,7,6,1,7,3,1101501,4,5
1015008,0,1015,0,101501,313,335,290,302,281,1,3,7,7,5,7,6,1,7,3,1101501,5,5
1015009,0,1015,0,101501,313,335,290,302,281,1,3,7,7,5,7,6,1,7,3,1101501,5,5
1015010,0,1015,0,101501,313,335,290,302,281,1,3,7,7,5,7,6,1,7,3,1101501,5,5
1015011,0,1015,0,101501,306,305,283,288,299,1,3,7,7,5,7,6,1,7,3,1101501,5,5
1015012,0,1015,0,101501,376,403,349,364,339,1,3,7,7,5,7,6,1,7,3,1101501,4,5
1015013,0,1015,0,101501,338,362,314,327,304,1,3,7,7,5,7,6,1,7,3,1101501,4,5
1015014,0,1015,0,101501,344,369,319,332,310,1,3,7,7,5,7,6,1,7,3,1101501,4,5
1015015,0,1015,0,101501,355,380,330,343,320,1,3,7,7,5,7,6,1,7,3,1101501,4,5
1015016,0,1015,0,101501,347,372,322,336,312,1,3,7,7,5,7,6,1,7,3,1101501,4,5
1015017,0,1015,0,101501,341,366,317,330,307,1,3,7,7,5,7,6,1,7,3,1101501,4,5
1015018,0,1015,0,101501,310,332,287,299,279,1,3,7,7,5,7,6,1,7,3,1101501,4,5
1015019,0,1015,0,101501,353,377,327,340,318,1,3,7,7,5,7,6,1,7,3,1101501,4,5
1015020,0,1015,0,101501,538,536,498,507,526,1,3,7,7,5,7,6,1,7,3,1101502,4,5
1015021,0,1015,0,101501,381,380,353,359,372,1,3,7,7,5,7,6,1,7,3,1101501,4,5
1015022,0,1015,0,101501,318,316,294,299,310,1,3,7,7,5,7,6,1,7,3,1101501,4,5
1015023,0,1015,0,101501,381,380,353,359,372,1,3,7,7,5,7,6,1,7,3,1101501,4,5
1015024,0,1015,0,101501,343,342,315,320,332,1,3,7,7,5,7,6,1,7,3,1101501,4,5
1015025,0,1015,0,101501,343,342,315,320,332,1,3,7,7,5,7,6,1,7,3,1101501,4,5
1015026,0,1015,0,101501,343,342,315,320,332,1,3,7,7,5,7,6,1,7,3,1101501,4,5
1015027,0,1015,0,101501,318,316,294,296,308,1,3,7,7,5,7,6,1,7,3,1101501,4,5
1015100,0,1015,0,101,259,277,238,249,231,1,3,7,7,5,7,7,1,7,7,0,3,5
1015101,0,1015,0,101501,259,277,238,249,231,1,3,7,7,5,7,7,1,7,7,1101501,3,5
1015900,0,1015,0,101501,257,242,242,261,249,6,6,7,7,5,7,7,1,7,6,1101501,4,5
1016001,0,1016,0,101601,318,329,318,264,280,6,6,7,7,4,7,6,2,7,1,1101601,4,5
1016002,0,1016,0,101601,431,440,424,352,375,6,6,7,7,4,7,6,2,7,1,1101601,4,5
1016003,0,1016,0,101601,345,352,339,283,299,6,6,7,7,4,7,6,2,7,1,1101601,4,5
1016004,0,1016,0,101601,314,325,314,259,276,6,6,7,7,4,7,6,2,7,1,1101601,4,5
1016005,0,1016,0,101601,314,325,314,259,276,6,6,7,7,4,7,6,2,7,1,1101601,4,5
1016006,0,1016,0,101601,346,358,346,287,304,6,6,7,7,4,7,6,2,7,1,1101601,4,5
1016007,0,1016,0,101601,256,265,256,211,225,6,6,7,7,4,7,6,2,7,1,1101601,2,2
1016008,0,1016,0,101601,304,315,304,251,267,6,6,7,7,4,7,6,2,7,1,1101601,4,5
1016009,0,1016,0,101601,314,325,314,259,276,6,6,7,7,4,7,6,2,7,1,1101601,4,5
1016010,0,1016,0,101601,300,310,300,247,264,6,6,7,7,4,7,6,2,7,1,1101601,4,5
1016011,0,1016,0,101601,300,310,300,247,264,6,6,7,7,4,7,6,2,7,1,1101601,4,5
1016012,0,1016,0,101601,361,375,361,316,296,6,6,7,7,4,7,7,2,7,1,1101601,4,5
1016100,0,1016,0,101,263,273,263,217,231,6,6,7,7,4,7,7,2,7,1,0,3,5
1016101,0,1016,0,101601,263,273,263,217,231,6,6,7,7,4,7,6,2,7,1,9038,3,5
1016900,0,1016,0,101601,259,277,238,249,231,6,6,7,7,4,7,7,2,7,6,1101601,4,5
1017001,0,1017,0,101701,305,305,290,265,325,3,6,7,7,6,7,6,5,7,1,1101701,4,5
1017002,0,1017,0,101701,305,305,290,265,325,3,6,7,7,6,7,6,5,7,1,1101701,4,5
1017003,0,1017,0,101701,378,378,360,329,403,3,6,7,7,6,7,6,5,7,1,1101701,4,5
1017004,0,1017,0,101701,354,354,340,305,371,3,6,7,7,6,7,6,5,7,1,1101701,4,5
1017100,0,1017,0,101,266,266,252,231,284,3,6,7,7,6,7,7,5,7,1,0,3,5
1017101,0,1017,0,101701,266,266,252,231,284,3,6,7,7,6,7,7,5,7,1,9084,3,5
1017102,0,1017,0,101701,266,266,252,231,284,3,6,7,7,6,6,7,5,7,1,9123,3,5
1017900,0,1017,0,101701,265,275,265,218,232,6,6,7,7,6,7,7,5,7,6,1101701,4,5
1018001,0,1018,0,101801,295,265,301,309,327,5,6,7,3,4,7,6,1,7,1,1101801,4,5
1018002,0,1018,0,101801,295,265,301,309,327,5,6,7,3,4,7,6,1,7,1,1101801,4,5
1018003,0,1018,0,101801,253,228,258,265,280,5,4,7,7,4,6,7,1,7,1,1101802,4,5
1018004,0,1018,0,101801,276,248,282,289,306,5,4,7,7,4,6,7,1,7,1,1101802,4,5
1018005,0,1018,0,101801,284,255,290,298,315,5,4,7,7,4,6,7,1,7,1,1101802,4,5
1018006,0,1018,0,101801,292,262,298,306,323,5,4,7,7,4,6,7,1,7,1,1101802,4,5
1018007,0,1018,0,101801,353,317,361,369,391,5,4,7,7,4,6,7,1,7,1,1101802,4,5
1018008,0,1018,0,101801,319,285,325,335,354,5,6,7,6,4,7,7,1,7,1,1101801,4,5
1018009,0,1018,0,101801,342,306,349,358,380,5,6,7,3,4,7,7,1,7,1,1101801,4,5
1018010,0,1018,0,101801,331,296,338,347,368,5,6,7,3,4,7,7,1,7,1,1101801,4,5
1018011,0,1018,0,101801,308,276,314,323,342,5,6,7,3,4,7,7,1,7,1,1101801,4,5
1018012,0,1018,0,101801,337,301,344,354,375,5,6,7,3,4,7,7,1,7,1,1101801,4,5
1018013,0,1018,0,101801,307,274,313,322,342,5,6,7,3,4,7,7,1,7,1,1101801,4,5
1018014,0,1018,0,101801,326,291,332,342,363,5,6,7,3,4,7,7,1,7,1,1101801,4,5
1018015,0,1018,0,101801,299,268,306,314,333,5,6,7,6,4,7,7,1,7,1,1101801,4,5
1018016,0,1018,0,101801,302,272,309,317,336,5,6,7,6,4,7,7,1,7,1,1101801,4,5
1018017,0,1018,0,101801,237,212,242,249,264,5,6,7,6,4,7,7,1,7,1,1101801,4,5
1018100,0,1018,0,101,231,207,235,242,256,5,6,7,3,4,7,7,1,7,1,0,3,5
1018101,0,1018,0,101801,231,207,235,242,294,5,6,7,3,4,7,7,1,7,1,1101801,3,5
1018900,0,1018,0,101801,258,258,243,223,275,5,6,7,5,4,7,7,1,7,5,1101801,4,5
1019001,0,1019,0,101901,323,345,314,379,345,2,7,7,1,1,7,7,6,7,7,1101901,4,5
1019002,0,1019,0,101901,330,353,321,385,350,2,7,7,1,1,7,7,6,7,7,1101901,4,5
1019003,0,1019,0,101901,229,245,223,269,245,2,7,7,5,1,7,7,6,7,7,1101901,4,5
1019100,0,1019,0,101,267,196,232,221,253,6,7,7,3,5,7,7,6,7,7,0,3,5
1019101,0,1019,0,101901,267,201,248,231,284,6,7,7,3,5,6,6,7,7,7,9017,3,5
1019102,0,1019,0,101901,267,201,248,231,284,6,7,7,3,5,6,6,7,7,7,9030,3,5
1019103,0,1019,0,101940,267,201,248,231,284,6,7,7,3,5,7,6,6,7,7,9068,3,5
1019900,0,1019,0,101901,229,245,223,269,245,7,7,7,1,1,7,7,6,7,7,1101902,4,5
1020001,0,1020,0,102001,328,347,328,214,224,1,5,7,7,7,6,4,3,7,1,1102001,4,5
1020002,0,1020,0,102001,330,349,330,215,225,1,5,7,7,7,6,4,3,7,1,1102001,4,5
1020003,0,1020,0,102001,329,350,329,215,226,1,5,7,7,7,6,4,3,7,1,1102001,4,5
1020004,0,1020,0,102001,328,347,328,214,224,1,5,7,7,7,6,4,3,7,1,1102001,4,5
1020005,0,1020,0,102001,334,355,334,218,227,1,5,7,7,7,6,4,3,7,1,1102001,4,5
1020006,0,1020,0,102001,331,352,331,216,226,1,5,7,7,7,6,4,3,7,1,1102001,4,5
1020007,0,1020,0,102001,368,390,368,240,251,1,5,7,7,7,6,4,3,7,1,1102001,4,5
1020008,0,1020,0,102001,328,347,328,214,224,1,5,7,7,7,6,4,3,7,1,1102001,4,5
1020009,0,1020,0,102001,368,390,368,240,251,1,5,7,7,7,6,4,3,7,1,1102001,4,5
1020010,0,1020,0,102001,327,347,327,210,222,1,5,7,7,7,6,4,3,7,1,1102001,4,5
1020011,0,1020,0,102001,331,352,331,216,226,1,5,7,7,7,6,4,3,7,1,1102001,4,5
1020012,0,1020,0,102001,356,377,356,227,238,1,5,7,7,7,6,4,3,7,1,1102001,4,5
1020100,0,1020,0,101,235,249,235,151,158,1,5,7,7,7,6,4,3,7,1,0,3,5
1020101,0,1020,0,102001,256,332,242,182,201,1,7,7,7,7,6,4,3,7,1,9091,3,5
1020900,0,1020,0,102001,242,217,247,254,269,5,5,7,7,7,6,4,3,7,5,1102001,4,5
1021001,0,1021,0,102101,320,337,323,277,239,1,3,7,7,5,6,6,7,7,4,1102101,4,5
1021002,0,1021,0,102101,321,338,324,277,237,1,3,7,7,5,6,6,7,7,4,1102101,4,5
1021003,0,1021,0,102101,318,335,321,275,236,1,3,7,7,5,6,6,7,7,4,1102101,4,5
1021004,0,1021,0,102101,322,339,326,279,240,1,3,7,7,5,6,6,7,7,4,1102101,4,5
1021005,0,1021,0,102101,320,337,323,277,239,1,3,7,7,5,6,6,7,7,4,1102101,4,5
1021006,0,1021,0,102101,318,335,321,275,236,1,3,7,7,5,6,6,7,7,4,1102101,4,5
1021007,0,1021,0,102101,360,379,363,312,269,1,3,7,7,5,6,6,7,7,4,1102101,4,5
1021008,0,1021,0,102101,331,348,334,287,247,1,3,7,7,5,6,6,7,7,4,1102101,4,5
1021009,0,1021,0,102101,334,351,337,289,248,1,3,7,7,5,6,6,7,7,4,1102101,4,5
1021010,0,1021,0,102101,322,339,325,278,239,1,3,7,7,5,6,6,7,7,4,1102101,4,5
1021011,0,1021,0,102101,406,427,410,352,304,1,3,7,7,5,6,6,7,7,4,1102101,4,5
1021012,0,1021,0,102101,406,427,410,352,304,1,3,7,7,5,6,6,7,7,4,1102101,4,5
1021013,0,1021,0,102101,330,321,337,298,255,1,3,7,7,5,6,6,7,7,4,1102101,4,5
1021014,0,1021,0,102101,400,389,408,361,308,1,3,7,7,5,6,6,7,7,4,1102101,4,5
1021015,0,1021,0,102101,400,389,408,361,308,1,3,7,7,5,6,6,7,7,4,1102101,4,5
1021016,0,1021,0,102101,387,377,395,350,299,1,3,7,7,5,6,6,7,7,4,1102101,4,5
1021017,0,1021,0,102101,387,377,395,350,299,1,3,7,7,5,6,6,7,7,4,1102101,4,5
1021018,0,1021,0,102101,374,364,381,338,289,1,3,7,7,5,6,6,7,7,4,1102101,4,5
1021019,0,1021,0,102101,374,364,368,326,279,1,3,7,7,5,6,6,7,7,4,1102101,4,5
1021100,0,1021,0,101,256,270,259,221,189,1,3,7,7,5,7,7,7,7,7,0,3,5
1021101,0,1021,0,102101,256,270,299,221,189,1,3,7,7,5,7,7,7,7,7,1102101,3,5
1021900,0,1021,0,102101,272,201,237,226,258,6,6,7,7,5,7,7,7,7,6,1102101,4,5
1022001,0,1022,0,102201,256,224,253,235,232,2,7,7,5,4,6,3,7,7,1,1102201,4,5
1022100,0,1022,0,101,256,224,253,235,232,2,7,7,5,4,6,3,7,7,1,0,3,5
