id,condition_type_1,condition_value_1,condition_type_2,condition_value_2,condition_type_3,condition_value_3,cuesheet_name,cuesheet_id,cuesheet_type
5000103,1,0,2,6,3,5,9992635,1,1
5000104,1,0,2,6,3,5,9992635,1,1
5000105,1,0,2,6,3,5,9992635,1,1
5000106,1,0,2,6,3,5,9992635,1,1
5000107,1,0,2,6,3,5,9992635,1,1
5000108,1,0,2,6,3,5,9992635,1,1
5000109,1,0,2,6,3,5,9992635,1,1
5000110,1,0,2,6,3,5,9992635,1,1
5000111,1,0,2,6,3,5,9992635,1,1
5000112,1,0,2,6,3,5,9992635,1,1
5000113,1,0,2,6,3,5,9992635,1,1
5000114,1,0,2,6,3,5,9992635,1,1
5000115,1,0,2,6,3,5,9992635,1,1
5000116,1,0,2,6,3,5,9992635,1,1
5000117,1,0,2,6,3,5,9992635,1,1
5000118,1,0,2,6,3,5,9992635,1,1
5000119,1,0,2,6,3,5,9992635,1,1
5000120,1,0,2,6,3,5,9992635,1,1
5000121,1,0,2,6,3,5,9992635,1,1
5000122,1,0,2,6,3,5,9992635,1,1
5000123,1,0,2,6,3,5,9992635,1,1
5000124,1,0,2,6,3,5,9992635,1,1
5000125,1,0,2,6,3,5,9992635,1,1
5000126,1,0,2,6,3,5,9992635,1,1
5000127,1,0,2,6,3,5,9992635,1,1
5000128,1,0,2,6,3,5,9992635,1,1
5000129,1,0,2,6,3,5,9992635,1,1
5000130,1,0,2,6,3,5,9992635,1,1
5000131,1,0,2,6,3,5,9992635,1,1
5000132,1,0,2,6,3,5,9992635,1,1
5000133,1,0,2,6,3,5,9992635,1,1
5000134,1,0,2,6,3,5,9992635,1,1
5000135,1,0,2,6,3,5,9992635,1,1
5000136,1,0,2,6,3,5,9992635,1,1
5000137,1,0,2,6,3,5,9992635,1,1
5000138,1,0,2,6,3,5,9992635,1,1
5000139,1,0,2,6,3,5,9992635,1,1
5000140,1,0,2,6,3,5,9992635,1,1
5000141,1,0,2,6,3,5,9992635,1,1
5000142,1,0,2,6,3,5,9992635,1,1
5000143,1,0,2,6,3,5,9992635,1,1
5000144,1,0,2,6,3,5,9992635,1,1
5000145,1,0,2,6,3,5,9992635,1,1
5000146,1,0,2,6,3,5,9992635,1,1
5000147,1,0,2,6,3,5,9992635,1,1
5000148,1,0,2,6,3,5,9992635,1,1
5000149,1,0,2,6,3,5,9992635,1,1
5000150,1,0,2,6,3,5,9992635,1,1
5000151,1,0,2,6,3,5,9992635,1,1
5000152,1,0,2,6,3,5,9992635,1,1
5000153,1,0,2,6,3,5,9992635,1,1
5000154,1,0,2,6,3,5,9992635,1,1
5000155,1,0,2,6,3,5,9992635,1,1
5000156,1,0,2,6,3,5,9992635,1,1
5000157,1,0,2,6,3,5,9992635,1,1
5000158,1,0,2,6,3,5,9992635,1,1
5000159,1,0,2,6,3,5,9992635,1,1
5000160,1,0,2,6,3,5,9992635,1,1
5000161,1,0,2,6,3,5,9992635,1,1
5000162,1,0,2,6,3,5,9992635,1,1
5000163,1,0,2,6,3,5,9992635,1,1
5000164,1,0,2,6,3,5,9992635,1,1
5000165,1,0,2,6,3,5,9992635,1,1
5000166,1,0,2,6,3,5,9992635,1,1
5000167,1,0,2,6,3,5,9992635,1,1
5000168,1,0,2,6,3,5,9992635,1,1
5000169,1,0,2,6,3,5,9992635,1,1
5000170,1,0,2,6,3,5,9992635,1,1
5000171,1,0,2,6,3,5,9992635,1,1
5000172,1,0,2,6,3,5,9992635,1,1
5000173,1,0,2,6,3,5,9992635,1,1
5000174,1,0,2,6,3,5,9992635,1,1
5000175,1,0,2,6,3,5,9992635,1,1
5000176,1,0,2,6,3,5,9992635,1,1
5000177,1,0,2,6,3,5,9992635,1,1
5000178,1,0,2,6,3,5,9992635,1,1
5000179,1,0,2,6,3,5,9992635,1,1
5000180,1,0,2,6,3,5,9992635,1,1
5000181,1,0,2,6,3,5,9992635,1,1
5000182,1,0,2,6,3,5,9992635,1,1
5000183,1,0,2,6,3,5,9992635,1,1
5000184,1,0,2,6,3,5,9992635,1,1
5000185,1,0,2,6,3,5,9992635,1,1
5000186,1,0,2,6,3,5,9992635,1,1
5000187,1,0,2,6,3,5,9992635,1,1
5000188,1,0,2,6,3,5,9992635,1,1
5000189,1,0,2,6,3,5,9992635,1,1
5000190,1,0,2,6,3,5,9992635,1,1
5000191,1,0,2,6,3,5,9992635,1,1
5000192,1,0,2,6,3,5,9992635,1,1
5000193,1,0,2,6,3,5,9992635,1,1
5000194,1,0,2,6,3,5,9992635,1,1
5000195,1,0,2,6,3,5,9992635,1,1
5000196,1,0,2,6,3,5,9992635,1,1
5000197,1,0,2,6,3,5,9992635,1,1
5000198,1,0,2,6,3,5,9992635,1,1
5000199,1,0,2,6,3,5,9992635,1,1
5000200,1,0,2,6,3,5,9992635,1,1
5000201,1,0,2,6,3,5,9992635,1,1
5000202,1,0,2,6,3,5,9992635,1,1
5000203,1,0,2,6,3,5,9992635,1,1
5000204,1,0,2,6,3,5,9992635,1,1
5000205,1,0,2,6,3,5,9992635,1,1
5000206,1,0,2,6,3,5,9992635,1,1
5000207,1,0,2,6,3,5,9992635,1,1
5000208,1,0,2,6,3,5,9992635,1,1
5000209,1,0,2,6,3,5,9992635,1,1
5000210,1,0,2,6,3,5,9992635,1,1
5000211,1,0,2,6,3,5,9992635,1,1
5000212,1,0,2,6,3,5,9992635,1,1
5000213,1,0,2,6,3,5,9992635,1,1
5061401,1,0,2,6,3,5,9992635,1,1
5061501,1,0,2,6,3,5,9992635,1,1
5061601,1,0,2,6,3,5,9992635,1,1
5061701,1,0,2,6,3,5,9992635,1,1
5061801,1,0,2,6,3,5,9992635,1,1
5061901,1,0,2,6,3,5,9992635,1,1
5062001,1,0,2,6,3,5,9992635,1,1
5062101,1,0,2,6,3,5,9992635,1,1
5062201,1,0,2,6,3,5,9992635,1,1
5062301,1,0,2,6,3,5,9992635,1,1
5062401,1,0,2,6,3,5,9992635,1,1
5062501,1,0,2,6,3,5,9992635,1,1
5062601,1,0,2,6,3,5,9992635,1,1
5062701,1,0,2,6,3,5,9992635,1,1
5062801,1,0,2,6,3,5,9992635,1,1
5062901,1,0,2,6,3,5,9992635,1,1
5063001,1,0,2,6,3,5,9992635,1,1
5063101,1,0,2,6,3,5,9992635,1,1
5063201,1,0,2,6,3,5,9992635,1,1
5063301,1,0,2,6,3,5,9992635,1,1
5063401,1,0,2,6,3,5,9992635,1,1
5063501,1,0,2,6,3,5,9992635,1,1
5063601,1,0,2,6,3,5,9992635,1,1
5063701,1,0,2,6,3,5,9992635,1,1
5063702,1,0,2,6,3,5,9992635,1,1
5063801,1,0,2,6,3,5,9992635,1,1
5063901,1,0,2,6,3,5,9992635,1,1
5064001,1,0,2,6,3,5,9992635,1,1
5064101,1,0,2,6,3,5,9992635,1,1
5064201,1,0,2,6,3,5,9992635,1,1
5064301,1,0,2,6,3,5,9992635,1,1
5064401,1,0,2,6,3,5,9992635,1,1
5064501,1,0,2,6,3,5,9992635,1,1
5064601,1,0,2,6,3,5,9992635,1,1
5064701,1,0,2,6,3,5,9992635,1,1
5064801,1,0,2,6,3,5,9992635,1,1
5064802,1,0,2,6,3,5,9992635,1,1
